Time,Channel A,Channel B
(ms),(V),(mV)

-0.25340900,4.90768100,-0.35096290
-0.08956900,4.90768100,1.44962900
0.07427100,4.99618500,4.15051700
0.23811100,4.99618500,5.04776100
0.40195099,4.99618500,5.04776100
0.56579099,5.08499400,6.84530200
0.72963099,5.08499400,6.84530200
0.89347099,5.08499400,8.64589300
1.05731099,5.17349800,11.34678000
1.22115099,5.26230700,13.14432000
1.38499099,5.26230700,14.94491000
1.54883099,5.35111500,15.84521000
1.71267099,5.35111500,14.94491000
1.87651099,5.35111500,12.24708000
2.04035098,5.43961900,8.64589300
2.20419098,5.43961900,3.25022100
2.36803098,5.43961900,1.44962900
2.53187098,5.52842800,-1.25125900
2.69571098,5.61693100,-2.15155500
2.85955098,5.61693100,-3.94909500
3.02339098,5.61693100,-3.94909500
3.18723098,5.70574000,-3.04879900
3.35107098,5.70574000,-2.15155500
3.51491098,5.79454900,-0.35096290
3.67875097,5.79454900,0.54933320
3.84259097,5.88305300,1.44962900
4.00643097,5.88305300,3.25022100
4.17027097,5.88305300,4.15051700
4.33411097,5.97186200,4.15051700
4.49795097,5.97186200,4.15051700
4.66179097,6.06036600,5.04776100
4.82563097,6.06036600,5.94500500
4.98947097,6.06036600,6.84530200
5.15331097,6.14917500,7.74559700
5.31715096,6.14917500,9.54619000
5.48099096,6.23767800,10.44649000
5.64483096,6.23767800,10.44649000
5.80867096,6.32648700,7.74559700
5.97251096,6.32648700,4.15051700
6.13635096,6.41529600,-1.25125900
6.30019096,6.41529600,-4.84939100
6.46403096,6.50379900,-7.55027900
6.62787096,6.50379900,-8.45057600
6.79171096,6.59260800,-9.35087100
6.95555095,6.59260800,-10.24812000
7.11939095,6.68111200,-11.14841000
7.28323095,6.68111200,-9.35087100
7.44707095,6.68111200,-8.45057600
7.61091095,6.76992100,-6.64998300
7.77475095,6.76992100,-4.84939100
7.93859095,6.85873000,-3.94909500
8.10243095,6.85873000,-2.15155500
8.26627095,6.94723400,-1.25125900
8.43011095,6.94723400,-0.35096290
8.59395094,6.94723400,0.54933320
8.75779094,7.03604200,1.44962900
8.92163094,7.03604200,2.34992500
9.08547094,7.12454600,3.25022100
9.24931094,7.12454600,4.15051700
9.41315094,7.12454600,5.94500500
9.57699094,7.21335500,6.84530200
9.74083094,7.21335500,5.04776100
9.90467094,7.30216400,3.25022100
10.06851094,7.30216400,0.54933320
10.23235093,7.39066700,-2.15155500
10.39619093,7.39066700,-5.74968700
10.56003093,7.47947600,-9.35087100
10.72387093,7.47947600,-11.14841000
10.88771093,7.47947600,-12.04871000
11.05155093,7.56798000,-12.04871000
11.21539093,7.56798000,-10.24812000
11.37923093,7.65678900,-9.35087100
11.54307093,7.65678900,-6.64998300
11.70691093,7.74559800,-4.84939100
11.87075092,7.74559800,-2.15155500
12.03459092,7.83410100,0.54933320
12.19843092,7.83410100,2.34992500
12.36227092,7.92291000,4.15051700
12.52611092,7.92291000,5.04776100
12.68995092,7.92291000,5.04776100
12.85379092,7.83410100,2.34992500
13.01763092,7.74559800,-0.35096290
13.18147092,7.74559800,-3.94909500
13.34531092,7.65678900,-7.55027900
13.50915091,7.56798000,-10.24812000
13.67299091,7.56798000,-11.14841000
13.83683091,7.47947600,-10.24812000
14.00067091,7.39066700,-8.45057600
14.16451091,7.39066700,-7.55027900
14.32835091,7.39066700,-4.84939100
14.49219091,7.30216400,-2.15155500
14.65603091,7.30216400,-0.35096290
14.81987091,7.30216400,3.25022100
14.98371091,7.21335500,4.15051700
15.14755090,7.21335500,6.84530200
15.31139090,7.21335500,6.84530200
15.47523090,7.12454600,5.04776100
15.63907090,7.03604200,2.34992500
15.80291090,7.03604200,1.44962900
15.96675090,6.94723400,0.54933320
16.13059090,6.94723400,-0.35096290
16.29443090,6.94723400,-0.35096290
16.45827090,6.85873000,0.54933320
16.62211090,6.85873000,-1.25125900
16.78595089,6.85873000,-3.04879900
16.94979089,6.76992100,-3.94909500
17.11363089,6.76992100,-5.74968700
17.27747089,6.68111200,-7.55027900
17.44131089,6.68111200,-8.45057600
17.60515089,6.59260800,-9.35087100
17.76899089,6.59260800,-10.24812000
17.93283089,6.50379900,-9.35087100
18.09667089,6.50379900,-7.55027900
18.26051089,6.41529600,-5.74968700
18.42435088,6.41529600,-3.04879900
18.58819088,6.41529600,0.54933320
18.75203088,6.32648700,3.25022100
18.91587088,6.32648700,6.84530200
19.07971088,6.23767800,9.54619000
19.24355088,6.23767800,11.34678000
19.40739088,6.14917500,10.44649000
19.57123088,6.14917500,8.64589300
19.73507088,6.06036600,6.84530200
19.89891088,6.06036600,5.04776100
20.06275087,5.97186200,5.04776100
20.22659087,5.97186200,5.04776100
20.39043087,5.97186200,5.04776100
20.55427087,5.88305300,4.15051700
20.71811087,5.88305300,2.34992500
20.88195087,5.79454900,1.44962900
21.04579087,5.79454900,1.44962900
21.20963087,5.79454900,-0.35096290
21.37347087,5.70574000,-1.25125900
21.53731087,5.70574000,-2.15155500
21.70115086,5.61693100,-3.04879900
21.86499086,5.61693100,-3.04879900
22.02883086,5.52842800,-1.25125900
22.19267086,5.52842800,0.54933320
22.35651086,5.43961900,2.34992500
22.52035086,5.43961900,5.94500500
22.68419086,5.43961900,9.54619000
22.84803086,5.35111500,13.14432000
23.01187086,5.35111500,14.94491000
23.17571086,5.26230700,15.84521000
23.33955085,5.26230700,15.84521000
23.50339085,5.26230700,14.04462000
23.66723085,5.17349800,11.34678000
23.83107085,5.08499400,9.54619000
23.99491085,5.08499400,7.74559700
24.15875085,4.99618500,6.84530200
24.32259085,4.99618500,5.04776100
24.48643085,4.90768100,4.15051700
24.65027085,4.90768100,2.34992500
24.81411085,4.90768100,0.54933320
24.97795084,4.81887200,-0.35096290
25.14179084,4.81887200,-1.25125900
25.30563084,4.81887200,-3.04879900
25.46947084,4.73006400,-4.84939100
25.63331084,4.73006400,-4.84939100
25.79715084,4.73006400,-5.74968700
25.96099084,4.64156000,-4.84939100
26.12483084,4.64156000,-3.94909500
26.28867084,4.55275100,-2.15155500
26.45251084,4.55275100,0.54933320
26.61635083,4.46424800,4.15051700
26.78019083,4.46424800,8.64589300
26.94403083,4.37543900,12.24708000
27.10787083,4.37543900,14.04462000
27.27171083,4.37543900,14.04462000
27.43555083,4.28663000,13.14432000
27.59939083,4.28663000,10.44649000
27.76323083,4.19812600,8.64589300
27.92707083,4.10931700,6.84530200
28.09091083,4.10931700,5.94500500
28.25475082,4.10931700,4.15051700
28.41859082,4.10931700,2.34992500
28.58243082,4.02081300,0.54933320
28.74627082,3.93200500,-1.25125900
28.91011082,3.93200500,-3.04879900
29.07395082,3.93200500,-4.84939100
29.23779082,3.84319600,-6.64998300
29.40163082,3.84319600,-8.45057600
29.56547082,3.75469200,-9.35087100
29.72931082,3.75469200,-9.35087100
29.89315082,3.75469200,-8.45057600
30.05699081,3.66588300,-8.45057600
30.22083081,3.66588300,-7.55027900
30.38467081,3.57738000,-4.84939100
30.54851081,3.57738000,-1.25125900
30.71235081,3.48857100,4.15051700
30.87619081,3.48857100,7.74559700
31.04003081,3.39976200,9.54619000
31.20387081,3.39976200,8.64589300
31.36771081,3.31125800,5.94500500
31.53155081,3.31125800,4.15051700
31.69539080,3.31125800,0.54933320
31.85923080,3.22244900,-1.25125900
32.02307080,3.22244900,-3.94909500
32.18691080,3.13394600,-5.74968700
32.35075080,3.13394600,-7.55027900
32.51459080,3.13394600,-9.35087100
32.67843080,3.04513700,-11.14841000
32.84227080,2.95663300,-12.94900000
33.00611080,2.95663300,-15.64989000
33.16995080,2.95663300,-17.44743000
33.33379079,2.86782400,-19.24802000
