Time,Channel A,Channel B
(ms),(V),(mV)

-0.24893600,4.90768100,7.74559700
-0.08509601,4.90768100,10.44649000
0.07874399,4.99618500,11.34678000
0.24258399,4.99618500,12.24708000
0.40642399,4.99618500,13.14432000
0.57026399,5.08499400,14.04462000
0.73410399,5.08499400,14.04462000
0.89794399,5.17349800,14.04462000
1.06178399,5.17349800,15.84521000
1.22562399,5.17349800,16.74551000
1.38946399,5.26230700,17.64580000
1.55330398,5.26230700,15.84521000
1.71714398,5.35111500,12.24708000
1.88098398,5.35111500,8.64589300
2.04482398,5.43961900,4.15051700
2.20866398,5.43961900,0.54933320
2.37250398,5.52842800,-3.04879900
2.53634398,5.52842800,-6.64998300
2.70018398,5.52842800,-7.55027900
2.86402398,5.52842800,-7.55027900
3.02786398,5.61693100,-7.55027900
3.19170397,5.70574000,-6.64998300
3.35554397,5.70574000,-6.64998300
3.51938397,5.70574000,-4.84939100
3.68322397,5.79454900,-3.94909500
3.84706397,5.79454900,-2.15155500
4.01090397,5.88305300,-0.35096290
4.17474397,5.97186200,0.54933320
4.33858397,5.97186200,0.54933320
4.50242397,5.97186200,0.54933320
4.66626397,6.06036600,1.44962900
4.83010396,6.06036600,3.25022100
4.99394396,6.06036600,4.15051700
5.15778396,6.14917500,6.84530200
5.32162396,6.14917500,7.74559700
5.48546396,6.14917500,9.54619000
5.64930396,6.23767800,8.64589300
5.81314396,6.32648700,6.84530200
5.97698396,6.32648700,3.25022100
6.14082396,6.41529600,-0.35096290
6.30466396,6.41529600,-3.94909500
6.46850395,6.50379900,-5.74968700
6.63234395,6.50379900,-7.55027900
6.79618395,6.50379900,-8.45057600
6.96002395,6.59260800,-9.35087100
7.12386395,6.59260800,-9.35087100
7.28770395,6.68111200,-8.45057600
7.45154395,6.68111200,-8.45057600
7.61538395,6.76992100,-7.55027900
7.77922395,6.76992100,-6.64998300
7.94306395,6.76992100,-4.84939100
8.10690394,6.85873000,-4.84939100
8.27074394,6.85873000,-4.84939100
8.43458394,6.94723400,-4.84939100
8.59842394,6.94723400,-5.74968700
8.76226394,7.03604200,-4.84939100
8.92610394,7.03604200,-3.04879900
9.08994394,7.12454600,-3.04879900
9.25378394,7.12454600,-1.25125900
9.41762394,7.21335500,-1.25125900
9.58146394,7.21335500,-1.25125900
9.74530393,7.21335500,-3.04879900
9.90914393,7.21335500,-4.84939100
10.07298393,7.30216400,-7.55027900
10.23682393,7.30216400,-12.04871000
10.40066393,7.39066700,-14.74959000
10.56450393,7.47947600,-15.64989000
10.72834393,7.47947600,-17.44743000
10.89218393,7.47947600,-17.44743000
11.05602393,7.56798000,-16.55019000
11.21986393,7.56798000,-13.84930000
11.38370392,7.65678900,-12.94900000
11.54754392,7.65678900,-10.24812000
11.71138392,7.74559800,-6.64998300
11.87522392,7.74559800,-4.84939100
12.03906392,7.74559800,-2.15155500
12.20290392,7.83410100,0.54933320
12.36674392,7.83410100,3.25022100
12.53058392,7.83410100,5.04776100
12.69442392,7.92291000,4.15051700
12.85826392,7.83410100,3.25022100
13.02210391,7.83410100,0.54933320
13.18594391,7.74559800,-3.94909500
13.34978391,7.74559800,-7.55027900
13.51362391,7.56798000,-12.04871000
13.67746391,7.47947600,-15.64989000
13.84130391,7.47947600,-17.44743000
14.00514391,7.47947600,-17.44743000
14.16898391,7.39066700,-16.55019000
14.33282391,7.39066700,-14.74959000
14.49666391,7.39066700,-12.94900000
14.66050390,7.30216400,-12.04871000
14.82434390,7.30216400,-9.35087100
14.98818390,7.30216400,-5.74968700
15.15202390,7.21335500,-3.94909500
15.31586390,7.12454600,-2.15155500
15.47970390,7.12454600,-2.15155500
15.64354390,7.12454600,-3.04879900
15.80738390,7.03604200,-4.84939100
15.97122390,7.03604200,-4.84939100
16.13506390,6.94723400,-5.74968700
16.29890389,6.94723400,-4.84939100
16.46274389,6.85873000,-4.84939100
16.62658389,6.85873000,-4.84939100
16.79042389,6.85873000,-4.84939100
16.95426389,6.76992100,-5.74968700
17.11810389,6.76992100,-6.64998300
17.28194389,6.68111200,-7.55027900
17.44578389,6.68111200,-8.45057600
17.60962389,6.68111200,-9.35087100
17.77346389,6.59260800,-9.35087100
17.93730388,6.59260800,-8.45057600
18.10114388,6.50379900,-7.55027900
18.26498388,6.50379900,-5.74968700
18.42882388,6.41529600,-3.04879900
18.59266388,6.32648700,-0.35096290
18.75650388,6.32648700,2.34992500
18.92034388,6.32648700,5.04776100
19.08418388,6.23767800,7.74559700
19.24802388,6.23767800,9.54619000
19.41186388,6.23767800,9.54619000
19.57570387,6.14917500,7.74559700
19.73954387,6.06036600,5.94500500
19.90338387,6.06036600,2.34992500
20.06722387,6.06036600,1.44962900
20.23106387,5.97186200,-0.35096290
20.39490387,5.88305300,0.54933320
20.55874387,5.97186200,-0.35096290
20.72258387,5.88305300,-0.35096290
20.88642387,5.88305300,-2.15155500
21.05026387,5.79454900,-3.94909500
21.21410386,5.79454900,-4.84939100
21.37794386,5.70574000,-5.74968700
21.54178386,5.70574000,-7.55027900
21.70562386,5.70574000,-8.45057600
21.86946386,5.61693100,-8.45057600
22.03330386,5.61693100,-8.45057600
22.19714386,5.52842800,-7.55027900
22.36098386,5.52842800,-5.74968700
22.52482386,5.43961900,-3.04879900
22.68866386,5.43961900,0.54933320
22.85250385,5.35111500,5.94500500
23.01634385,5.35111500,8.64589300
23.18018385,5.26230700,13.14432000
23.34402385,5.26230700,14.94491000
23.50786385,5.26230700,15.84521000
23.67170385,5.17349800,14.94491000
23.83554385,5.08499400,14.04462000
23.99938385,5.08499400,12.24708000
24.16322385,4.99618500,11.34678000
24.32706385,4.99618500,10.44649000
24.49090384,4.99618500,10.44649000
24.65474384,4.99618500,8.64589300
24.81858384,4.90768100,7.74559700
24.98242384,4.90768100,5.94500500
25.14626384,4.90768100,3.25022100
25.31010384,4.81887200,2.34992500
25.47394384,4.73006400,0.54933320
25.63778384,4.73006400,-2.15155500
25.80162384,4.73006400,-3.04879900
25.96546384,4.64156000,-4.84939100
26.12930383,4.64156000,-5.74968700
26.29314383,4.55275100,-5.74968700
26.45698383,4.55275100,-3.94909500
26.62082383,4.46424800,-0.35096290
26.78466383,4.46424800,1.44962900
26.94850383,4.37543900,6.84530200
27.11234383,4.37543900,8.64589300
27.27618383,4.28663000,9.54619000
27.44002383,4.28663000,10.44649000
27.60386383,4.28663000,7.74559700
27.76770382,4.19812600,5.04776100
27.93154382,4.19812600,2.34992500
28.09538382,4.10931700,0.54933320
28.25922382,4.10931700,0.54933320
28.42306382,4.02081300,-2.15155500
28.58690382,4.02081300,-2.15155500
28.75074382,4.02081300,-3.04879900
28.91458382,3.93200500,-5.74968700
29.07842382,3.93200500,-6.64998300
29.24226382,3.93200500,-7.55027900
29.40610381,3.84319600,-7.55027900
29.56994381,3.75469200,-7.55027900
29.73378381,3.75469200,-7.55027900
29.89762381,3.75469200,-6.64998300
30.06146381,3.66588300,-5.74968700
30.22530381,3.66588300,-3.94909500
30.38914381,3.57738000,-1.25125900
30.55298381,3.48857100,3.25022100
30.71682381,3.48857100,7.74559700
30.88066381,3.48857100,11.34678000
31.04450380,3.39976200,14.94491000
31.20834380,3.39976200,15.84521000
31.37218380,3.31125800,14.04462000
31.53602380,3.31125800,11.34678000
31.69986380,3.31125800,8.64589300
31.86370380,3.22244900,5.94500500
32.02754380,3.22244900,2.34992500
32.19138380,3.13394600,-1.25125900
32.35522380,3.13394600,-3.94909500
32.51906380,3.04513700,-5.74968700
32.68290379,3.04513700,-9.35087100
32.84674379,2.95663300,-12.04871000
33.01058379,2.95663300,-14.74959000
33.17442379,2.95663300,-17.44743000
