Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,13173099;4,85183300;-17,64885000
-0,04981099;4,85183300;-17,64885000
0,03210900;4,94003100;-16,73940000
0,11402900;4,94003100;-16,73940000
0,19594900;4,94003100;-15,83300000
0,27786900;4,94003100;-15,83300000
0,35978900;4,94003100;-14,92355000
0,44170900;5,02822900;-14,01715000
0,52362900;5,02822900;-14,01715000
0,60554900;5,02822900;-14,01715000
0,68746900;5,02822900;-14,01715000
0,76938900;5,11673400;-14,01715000
0,85130900;5,11673400;-13,10770000
0,93322900;5,11673400;-12,20130000
1,01514900;5,11673400;-12,20130000
1,09706900;5,11673400;-11,29490000
1,17898900;5,11673400;-11,29490000
1,26090900;5,11673400;-11,29490000
1,34282900;5,20493100;-10,38545000
1,42474900;5,11673400;-9,47904900
1,50666900;5,20493100;-9,47904900
1,58858900;5,20493100;-8,56959700
1,67050899;5,29313000;-6,75374600
1,75242899;5,29313000;-5,84734600
1,83434899;5,29313000;-4,03149500
1,91626899;5,29313000;-3,12509500
1,99818899;5,29313000;0,50660720
2,08010899;5,38132900;2,32245900
2,16202899;5,38132900;5,04165700
2,24394899;5,46952700;7,76696100
2,32586899;5,38132900;9,58281100
2,40778899;5,46952700;12,30506000
2,48970899;5,46952700;15,02731000
2,57162899;5,46952700;16,84316000
2,65354899;5,46952700;18,65902000
2,73546899;5,46952700;20,47487000
2,81738899;5,55772600;19,56541000
2,89930899;5,55772600;21,38127000
2,98122899;5,64622900;20,47487000
3,06314899;5,55772600;20,47487000
3,14506899;5,64622900;20,47487000
3,22698899;5,64622900;19,56541000
3,30890898;5,64622900;18,65902000
3,39082898;5,64622900;18,65902000
3,47274898;5,64622900;16,84316000
3,55466898;5,73442800;16,84316000
3,63658898;5,73442800;15,93676000
3,71850898;5,73442800;15,93676000
3,80042898;5,82262600;16,84316000
3,88234898;5,82262600;15,93676000
3,96426898;5,82262600;15,93676000
4,04618898;5,82262600;15,93676000
4,12810898;5,82262600;15,93676000
4,21002898;5,82262600;15,93676000
4,29194898;5,91082500;15,93676000
4,37386898;5,91082500;15,93676000
4,45578898;5,99902300;15,93676000
4,53770898;5,91082500;15,93676000
4,61962898;5,99902300;15,02731000
4,70154898;5,99902300;15,02731000
4,78346898;5,99902300;15,02731000
4,86538898;5,99902300;15,02731000
4,94730897;5,99902300;14,12091000
5,02922897;6,08722200;13,21146000
5,11114897;6,08722200;12,30506000
5,19306897;6,08722200;12,30506000
5,27498897;6,17572500;12,30506000
5,35690897;6,17572500;10,48921000
5,43882897;6,17572500;10,48921000
5,52074897;6,17572500;10,48921000
5,60266897;6,17572500;10,48921000
5,68458897;6,17572500;9,58281100
5,76650897;6,17572500;10,48921000
5,84842897;6,26392400;11,39561000
5,93034897;6,35212200;11,39561000
6,01226897;6,35212200;13,21146000
6,09418897;6,35212200;14,12091000
6,17610897;6,35212200;15,02731000
6,25802897;6,35212200;15,93676000
6,33994897;6,35212200;17,75262000
6,42186897;6,44032100;18,65902000
6,50378897;6,44032100;20,47487000
6,58570896;6,44032100;22,29072000
6,66762896;6,44032100;22,29072000
6,74954896;6,52852000;23,19712000
6,83146896;6,52852000;23,19712000
6,91338896;6,52852000;23,19712000
6,99530896;6,52852000;22,29072000
7,07722896;6,52852000;22,29072000
7,15914896;6,61671800;21,38127000
7,24106896;6,61671800;20,47487000
7,32298896;6,61671800;20,47487000
7,40490896;6,61671800;19,56541000
7,48682896;6,61671800;19,56541000
7,56874896;6,70491600;18,65902000
7,65066896;6,70491600;18,65902000
7,73258896;6,70491600;18,65902000
7,81450896;6,70491600;18,65902000
7,89642896;6,70491600;17,75262000
7,97834896;6,79342000;17,75262000
8,06026896;6,79342000;17,75262000
8,14218896;6,79342000;17,75262000
8,22410895;6,79342000;17,75262000
8,30602895;6,88161800;17,75262000
8,38794895;6,88161800;17,75262000
8,46986895;6,88161800;17,75262000
8,55178895;6,88161800;18,65902000
8,63370895;6,88161800;17,75262000
8,71562895;6,88161800;17,75262000
8,79754895;6,96981700;17,75262000
8,87946895;6,96981700;17,75262000
8,96138895;6,96981700;16,84316000
9,04330895;6,96981700;16,84316000
9,12522895;7,05801500;16,84316000
9,20714895;7,05801500;15,93676000
9,28906895;7,05801500;15,93676000
9,37098895;7,05801500;15,93676000
9,45290895;7,05801500;15,93676000
9,53482895;7,14621400;15,02731000
9,61674895;7,14621400;15,93676000
9,69866895;7,23441200;16,84316000
9,78058895;7,14621400;16,84316000
9,86250894;7,23441200;17,75262000
9,94442894;7,23441200;18,65902000
10,02634894;7,23441200;19,56541000
10,10826894;7,23441200;20,47487000
10,19018894;7,32291700;22,29072000
10,27210894;7,32291700;23,19712000
10,35402894;7,32291700;25,01297000
10,43594894;7,32291700;25,91937000
10,51786894;7,41111500;27,73522000
10,59978894;7,41111500;28,64467000
10,68170894;7,41111500;29,55107000
10,76362894;7,41111500;29,55107000
10,84554894;7,41111500;30,46052000
10,92746894;7,49931300;30,46052000
11,00938894;7,49931300;29,55107000
11,09130894;7,58751200;28,64467000
11,17322894;7,58751200;28,64467000
11,25514894;7,58751200;26,82882000
11,33706894;7,58751200;25,01297000
11,41898894;7,58751200;25,01297000
11,50090893;7,58751200;24,10657000
11,58282893;7,67571000;23,19712000
11,66474893;7,67571000;22,29072000
11,74666893;7,67571000;22,29072000
11,82858893;7,67571000;22,29072000
11,91050893;7,67571000;22,29072000
11,99242893;7,67571000;22,29072000
12,07434893;7,76390900;22,29072000
12,15626893;7,76390900;22,29072000
12,23818893;7,76390900;21,38127000
12,32010893;7,85210700;21,38127000
12,40202893;7,85210700;21,38127000
12,48394893;7,85210700;20,47487000
12,56586893;7,85210700;19,56541000
12,64778893;7,94061100;18,65902000
12,72970893;7,94061100;17,75262000
12,81162893;7,94061100;15,93676000
12,89354893;7,94061100;15,02731000
12,97546893;7,94061100;12,30506000
13,05738893;7,94061100;11,39561000
13,13930893;8,02881000;11,39561000
13,22122892;7,94061100;10,48921000
13,30314892;7,94061100;11,39561000
13,38506892;7,94061100;11,39561000
13,46698892;7,94061100;12,30506000
13,54890892;7,94061100;15,02731000
13,63082892;7,94061100;15,02731000
13,71274892;7,85210700;15,93676000
13,79466892;7,76390900;15,93676000
13,87658892;7,76390900;15,02731000
13,95850892;7,76390900;14,12091000
14,04042892;7,67571000;12,30506000
14,12234892;7,67571000;11,39561000
14,20426892;7,67571000;10,48921000
14,28618892;7,58751200;10,48921000
14,36810892;7,58751200;9,58281100
14,45002892;7,58751200;10,48921000
14,53194892;7,49931300;10,48921000
14,61386892;7,49931300;10,48921000
14,69578892;7,49931300;9,58281100
14,77770892;7,49931300;8,67336000
14,85962891;7,49931300;7,76696100
14,94154891;7,41111500;7,76696100
15,02346891;7,49931300;7,76696100
15,10538891;7,41111500;6,85750900
15,18730891;7,41111500;5,04165700
15,26922891;7,41111500;4,13525800
15,35114891;7,41111500;4,13525800
15,43306891;7,41111500;1,41605900
15,51498891;7,41111500;0,50660720
15,59690891;7,32291700;-1,30924400
15,67882891;7,32291700;-3,12509500
15,76074891;7,32291700;-5,84734600
15,84266891;7,23441200;-6,75374600
15,92458891;7,23441200;-9,47904900
16,00650891;7,23441200;-10,38545000
16,08842891;7,23441200;-11,29490000
16,17034891;7,14621400;-12,20130000
16,25226891;7,14621400;-13,10770000
16,33418891;7,14621400;-13,10770000
16,41610891;7,14621400;-13,10770000
16,49802890;7,05801500;-13,10770000
16,57994890;7,05801500;-13,10770000
16,66186890;7,05801500;-12,20130000
16,74378890;6,96981700;-12,20130000
16,82570890;6,96981700;-12,20130000
16,90762890;6,96981700;-12,20130000
