Time,Channel A,Channel B
(ms),(V),(mV)

-0.30436099,4.90768100,19.44639000
-0.14052099,4.90768100,19.44639000
0.02331901,4.99618500,20.34364000
0.18715901,4.99618500,19.44639000
0.35099901,5.08499400,19.44639000
0.51483900,5.08499400,19.44639000
0.67867900,5.08499400,19.44639000
0.84251900,5.08499400,19.44639000
1.00635900,5.17349800,19.44639000
1.17019900,5.26230700,19.44639000
1.33403900,5.35111500,19.44639000
1.49787900,5.35111500,19.44639000
1.66171900,5.35111500,18.54610000
1.82555900,5.35111500,19.44639000
1.98939900,5.43961900,19.44639000
2.15323899,5.43961900,19.44639000
2.31707899,5.52842800,20.34364000
2.48091899,5.52842800,19.44639000
2.64475899,5.61693100,19.44639000
2.80859899,5.70574000,19.44639000
2.97243899,5.61693100,18.54610000
3.13627899,5.70574000,17.64580000
3.30011899,5.79454900,16.74551000
3.46395899,5.79454900,16.74551000
3.62779899,5.79454900,16.74551000
3.79163898,5.88305300,15.84521000
3.95547898,5.88305300,15.84521000
4.11931898,5.97186200,14.94491000
4.28315898,5.97186200,14.04462000
4.44699898,6.06036600,14.04462000
4.61083898,6.06036600,14.04462000
4.77467898,6.06036600,13.14432000
4.93851898,6.06036600,12.24708000
5.10235898,6.14917500,12.24708000
5.26619898,6.23767800,12.24708000
5.43003897,6.23767800,11.34678000
5.59387897,6.23767800,10.44649000
5.75771897,6.32648700,10.44649000
5.92155897,6.41529600,9.54619000
6.08539897,6.41529600,8.64589300
6.24923897,6.41529600,7.74559700
6.41307897,6.50379900,7.74559700
6.57691897,6.50379900,6.84530200
6.74075897,6.50379900,5.04776100
6.90459897,6.59260800,5.04776100
7.06843896,6.68111200,4.15051700
7.23227896,6.68111200,2.34992500
7.39611896,6.76992100,1.44962900
7.55995896,6.76992100,1.44962900
7.72379896,6.76992100,-0.35096290
7.88763896,6.76992100,-1.25125900
8.05147896,6.85873000,-2.15155500
8.21531896,6.94723400,-3.04879900
8.37915896,6.94723400,-4.84939100
8.54299896,7.03604200,-4.84939100
8.70683895,7.03604200,-5.74968700
8.87067895,7.03604200,-7.55027900
9.03451895,7.12454600,-7.55027900
9.19835895,7.12454600,-7.55027900
9.36219895,7.21335500,-9.35087100
9.52603895,7.21335500,-9.35087100
9.68987895,7.21335500,-10.24812000
9.85371895,7.30216400,-10.24812000
10.01755895,7.30216400,-12.04871000
10.18139895,7.39066700,-12.94900000
10.34523894,7.39066700,-13.84930000
10.50907894,7.47947600,-14.74959000
10.67291894,7.56798000,-15.64989000
10.83675894,7.56798000,-16.55019000
11.00059894,7.56798000,-16.55019000
11.16443894,7.65678900,-18.34773000
11.32827894,7.65678900,-19.24802000
11.49211894,7.65678900,-20.14832000
11.65595894,7.74559800,-19.24802000
11.81979894,7.74559800,-20.14832000
11.98363893,7.83410100,-20.14832000
12.14747893,7.92291000,-20.14832000
12.31131893,7.92291000,-20.14832000
12.47515893,7.83410100,-19.24802000
12.63899893,7.83410100,-20.14832000
12.80283893,7.83410100,-19.24802000
12.96667893,7.74559800,-20.14832000
13.13051893,7.65678900,-19.24802000
13.29435893,7.56798000,-17.44743000
13.45819893,7.56798000,-16.55019000
13.62203892,7.47947600,-14.74959000
13.78587892,7.39066700,-13.84930000
13.94971892,7.39066700,-12.94900000
14.11355892,7.39066700,-11.14841000
14.27739892,7.30216400,-12.04871000
14.44123892,7.30216400,-10.24812000
14.60507892,7.30216400,-10.24812000
14.76891892,7.30216400,-9.35087100
14.93275892,7.21335500,-8.45057600
15.09659892,7.12454600,-7.55027900
15.26043891,7.12454600,-5.74968700
15.42427891,7.12454600,-5.74968700
15.58811891,7.03604200,-4.84939100
15.75195891,7.03604200,-3.94909500
15.91579891,6.94723400,-3.94909500
16.07963891,6.94723400,-2.15155500
16.24347891,6.85873000,-2.15155500
16.40731891,6.85873000,-0.35096290
16.57115891,6.85873000,-0.35096290
16.73499891,6.76992100,0.54933320
16.89883891,6.76992100,2.34992500
17.06267890,6.68111200,4.15051700
17.22651890,6.59260800,5.04776100
17.39035890,6.59260800,5.04776100
17.55419890,6.59260800,6.84530200
17.71803890,6.50379900,6.84530200
17.88187890,6.50379900,8.64589300
18.04571890,6.50379900,9.54619000
18.20955890,6.41529600,9.54619000
18.37339890,6.41529600,9.54619000
18.53723890,6.32648700,11.34678000
18.70107889,6.23767800,11.34678000
18.86491889,6.23767800,11.34678000
19.02875889,6.23767800,13.14432000
19.19259889,6.14917500,12.24708000
19.35643889,6.14917500,14.04462000
19.52027889,6.06036600,14.04462000
19.68411889,6.06036600,13.14432000
19.84795889,5.97186200,14.94491000
20.01179889,5.97186200,14.04462000
20.17563889,5.88305300,15.84521000
20.33947888,5.88305300,15.84521000
20.50331888,5.88305300,16.74551000
20.66715888,5.79454900,16.74551000
20.83099888,5.79454900,16.74551000
20.99483888,5.79454900,17.64580000
21.15867888,5.70574000,16.74551000
21.32251888,5.70574000,18.54610000
21.48635888,5.61693100,18.54610000
21.65019888,5.61693100,18.54610000
21.81403888,5.52842800,19.44639000
21.97787887,5.52842800,18.54610000
22.14171887,5.43961900,19.44639000
22.30555887,5.43961900,19.44639000
22.46939887,5.43961900,19.44639000
22.63323887,5.35111500,19.44639000
22.79707887,5.35111500,18.54610000
22.96091887,5.26230700,19.44639000
23.12475887,5.26230700,19.44639000
23.28859887,5.17349800,18.54610000
23.45243887,5.17349800,18.54610000
23.61627886,5.08499400,18.54610000
23.78011886,5.08499400,18.54610000
23.94395886,4.99618500,19.44639000
24.10779886,4.99618500,17.64580000
24.27163886,4.99618500,19.44639000
24.43547886,4.90768100,18.54610000
24.59931886,4.90768100,18.54610000
24.76315886,4.81887200,18.54610000
24.92699886,4.81887200,18.54610000
25.09083886,4.81887200,16.74551000
25.25467885,4.73006400,18.54610000
25.41851885,4.73006400,16.74551000
25.58235885,4.73006400,15.84521000
25.74619885,4.64156000,15.84521000
25.91003885,4.64156000,14.04462000
26.07387885,4.55275100,13.14432000
26.23771885,4.55275100,12.24708000
26.40155885,4.46424800,10.44649000
26.56539885,4.46424800,10.44649000
26.72923885,4.46424800,9.54619000
26.89307884,4.37543900,7.74559700
27.05691884,4.28663000,6.84530200
27.22075884,4.28663000,5.94500500
27.38459884,4.28663000,5.94500500
27.54843884,4.19812600,5.04776100
27.71227884,4.19812600,5.04776100
27.87611884,4.19812600,5.04776100
28.03995884,4.10931700,5.04776100
28.20379884,4.02081300,4.15051700
28.36763884,4.02081300,5.04776100
28.53147883,4.02081300,5.04776100
28.69531883,4.02081300,5.04776100
28.85915883,3.93200500,4.15051700
29.02299883,3.93200500,4.15051700
29.18683883,3.84319600,3.25022100
29.35067883,3.75469200,2.34992500
29.51451883,3.75469200,1.44962900
29.67835883,3.75469200,1.44962900
29.84219883,3.66588300,0.54933320
30.00603883,3.66588300,-1.25125900
30.16987882,3.57738000,-3.04879900
30.33371882,3.57738000,-3.94909500
30.49755882,3.48857100,-5.74968700
30.66139882,3.48857100,-6.64998300
30.82523882,3.39976200,-8.45057600
30.98907882,3.39976200,-9.35087100
31.15291882,3.31125800,-10.24812000
31.31675882,3.31125800,-10.24812000
31.48059882,3.31125800,-12.04871000
31.64443882,3.22244900,-11.14841000
31.80827881,3.22244900,-12.04871000
31.97211881,3.22244900,-11.14841000
32.13595881,3.13394600,-12.04871000
32.29979881,3.13394600,-12.04871000
32.46363881,3.04513700,-12.04871000
32.62747881,2.95663300,-12.94900000
32.79131881,2.95663300,-12.94900000
32.95515881,2.95663300,-12.94900000
33.11899881,2.86782400,-13.84930000
33.28283881,2.77901600,-14.74959000
33.44667880,2.77901600,-14.74959000
