Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,13586100;3,96954300;-67,75109000
-0,05394100;3,96954300;-65,95050000
0,02797900;4,05774100;-64,15601000
0,10989900;4,05774100;-64,15601000
0,19181900;4,05774100;-62,35542000
0,27373900;4,05774100;-60,56093000
0,35565899;4,05774100;-58,76034000
0,43757899;4,14594000;-56,96585000
0,51949899;4,14594000;-56,96585000
0,60141899;4,14594000;-55,16526000
0,68333899;4,14594000;-53,37077000
0,76525899;4,23413800;-53,37077000
0,84717899;4,23413800;-51,57018000
0,92909899;4,23413800;-49,76958000
1,01101899;4,32233700;-47,97510000
1,09293899;4,32233700;-47,97510000
1,17485899;4,41053500;-47,97510000
1,25677899;4,41053500;-46,17450000
1,33869899;4,41053500;-44,38001000
1,42061899;4,41053500;-44,38001000
1,50253899;4,41053500;-42,57943000
1,58445899;4,49903900;-40,78493000
1,66637899;4,49903900;-40,78493000
1,74829899;4,49903900;-40,78493000
1,83021899;4,49903900;-40,78493000
1,91213899;4,58723700;-37,18985000
1,99405898;4,58723700;-35,38926000
2,07597898;4,58723700;-35,38926000
2,15789898;4,58723700;-35,38926000
2,23981898;4,58723700;-33,59477000
2,32173898;4,67543600;-33,59477000
2,40365898;4,67543600;-31,79418000
2,48557898;4,67543600;-31,79418000
2,56749898;4,67543600;-29,99969000
2,64941898;4,76363400;-28,19910000
2,73133898;4,76363400;-28,19910000
2,81325898;4,76363400;-28,19910000
2,89517898;4,76363400;-28,19910000
2,97709898;4,76363400;-26,40461000
3,05901898;4,85183300;-26,40461000
3,14093898;4,85183300;-26,40461000
3,22285898;4,85183300;-24,60402000
3,30477898;4,85183300;-24,60402000
3,38669898;4,94003100;-24,60402000
3,46861898;4,94003100;-24,60402000
3,55053898;4,94003100;-26,40461000
3,63245897;4,94003100;-26,40461000
3,71437897;5,02822900;-28,19910000
3,79629897;5,02822900;-28,19910000
3,87821897;5,11673400;-31,79418000
3,96013897;5,11673400;-33,59477000
4,04205897;5,11673400;-35,38926000
4,12397897;5,11673400;-37,18985000
4,20589897;5,20493100;-40,78493000
4,28781897;5,20493100;-42,57943000
4,36973897;5,20493100;-44,38001000
4,45165897;5,20493100;-46,17450000
4,53357897;5,20493100;-49,76958000
4,61549897;5,20493100;-49,76958000
4,69741897;5,29313000;-53,37077000
4,77933897;5,29313000;-55,16526000
4,86125897;5,29313000;-56,96585000
4,94317897;5,29313000;-56,96585000
5,02509897;5,38132900;-58,76034000
5,10701897;5,38132900;-60,56093000
5,18893897;5,38132900;-62,35542000
5,27085896;5,46952700;-64,15601000
5,35277896;5,46952700;-62,35542000
5,43469896;5,46952700;-64,15601000
5,51661896;5,46952700;-64,15601000
5,59853896;5,55772600;-64,15601000
5,68045896;5,55772600;-64,15601000
5,76237896;5,55772600;-64,15601000
5,84429896;5,64622900;-62,35542000
5,92621896;5,64622900;-62,35542000
6,00813896;5,64622900;-62,35542000
6,09005896;5,64622900;-62,35542000
6,17197896;5,64622900;-60,56093000
6,25389896;5,73442800;-60,56093000
6,33581896;5,73442800;-62,35542000
6,41773896;5,82262600;-60,56093000
6,49965896;5,82262600;-60,56093000
6,58157896;5,82262600;-60,56093000
6,66349896;5,82262600;-60,56093000
6,74541896;5,82262600;-60,56093000
6,82733896;5,82262600;-62,35542000
6,90925895;5,91082500;-62,35542000
6,99117895;5,91082500;-62,35542000
7,07309895;5,91082500;-64,15601000
7,15501895;5,99902300;-64,15601000
7,23693895;5,99902300;-64,15601000
7,31885895;5,99902300;-64,15601000
7,40077895;6,08722200;-65,95050000
7,48269895;5,99902300;-65,95050000
7,56461895;6,08722200;-67,75109000
7,64653895;6,17572500;-67,75109000
7,72845895;6,17572500;-67,75109000
7,81037895;6,17572500;-67,75109000
7,89229895;6,17572500;-69,54558000
7,97421895;6,17572500;-69,54558000
8,05613895;6,17572500;-69,54558000
8,13805895;6,26392400;-69,54558000
8,21997895;6,26392400;-67,75109000
8,30189895;6,26392400;-67,75109000
8,38381895;6,26392400;-67,75109000
8,46573895;6,35212200;-67,75109000
8,54765894;6,35212200;-64,15601000
8,62957894;6,35212200;-64,15601000
8,71149894;6,44032100;-64,15601000
8,79341894;6,44032100;-62,35542000
8,87533894;6,44032100;-62,35542000
8,95725894;6,44032100;-62,35542000
9,03917894;6,52852000;-60,56093000
9,12109894;6,52852000;-62,35542000
9,20301894;6,52852000;-60,56093000
9,28493894;6,52852000;-62,35542000
9,36685894;6,52852000;-62,35542000
9,44877894;6,61671800;-64,15601000
9,53069894;6,61671800;-65,95050000
9,61261894;6,61671800;-67,75109000
9,69453894;6,61671800;-69,54558000
9,77645894;6,70491600;-71,34617000
9,85837894;6,70491600;-73,14066000
9,94029894;6,70491600;-74,94125000
10,02221894;6,70491600;-76,73574000
10,10413894;6,70491600;-78,53633000
10,18605893;6,79342000;-82,13141000
10,26797893;6,88161800;-83,92590000
10,34989893;6,88161800;-83,92590000
10,43181893;6,88161800;-85,72649000
10,51373893;6,88161800;-89,32157000
10,59565893;6,88161800;-89,32157000
10,67757893;6,88161800;-91,11606000
10,75949893;6,88161800;-91,11606000
10,84141893;6,96981700;-91,11606000
10,92333893;6,96981700;-92,91666000
11,00525893;7,05801500;-92,91666000
11,08717893;7,05801500;-92,91666000
11,16909893;7,05801500;-92,91666000
11,25101893;7,05801500;-92,91666000
11,33293893;7,05801500;-92,91666000
11,41485893;7,14621400;-94,71114000
11,49677893;7,14621400;-92,91666000
11,57869893;7,23441200;-94,71114000
11,66061893;7,14621400;-94,71114000
11,74253893;7,23441200;-92,91666000
11,82445892;7,23441200;-94,71114000
11,90637892;7,23441200;-94,71114000
11,98829892;7,32291700;-94,71114000
12,07021892;7,32291700;-94,71114000
12,15213892;7,32291700;-94,71114000
12,23405892;7,32291700;-94,71114000
12,31597892;7,32291700;-94,71114000
12,39789892;7,41111500;-96,51173000
12,47981892;7,41111500;-96,51173000
12,56173892;7,41111500;-98,30622000
12,64365892;7,41111500;-98,30622000
12,72557892;7,49931300;-98,30622000
12,80749892;7,58751200;-100,10680000
12,88941892;7,58751200;-100,10680000
12,97133892;7,58751200;-100,10680000
13,05325892;7,58751200;-100,10680000
13,13517892;7,58751200;-100,10680000
13,21709892;7,58751200;-100,10680000
13,29901892;7,67571000;-100,10680000
13,38093892;7,67571000;-100,10680000
13,46285891;7,76390900;-98,30622000
13,54477891;7,76390900;-98,30622000
13,62669891;7,76390900;-98,30622000
13,70861891;7,76390900;-96,51173000
13,79053891;7,76390900;-96,51173000
13,87245891;7,85210700;-92,91666000
13,95437891;7,85210700;-92,91666000
14,03629891;7,85210700;-92,91666000
14,11821891;7,94061100;-92,91666000
14,20013891;7,94061100;-91,11606000
14,28205891;7,94061100;-91,11606000
14,36397891;7,94061100;-91,11606000
14,44589891;7,94061100;-91,11606000
14,52781891;7,94061100;-91,11606000
14,60973891;7,94061100;-89,32157000
14,69165891;7,94061100;-87,52098000
14,77357891;8,02881000;-83,92590000
14,85549891;7,94061100;-80,33082000
14,93741891;7,94061100;-76,73574000
15,01933891;7,94061100;-73,14066000
15,10125890;7,85210700;-69,54558000
15,18317890;7,85210700;-64,15601000
15,26509890;7,76390900;-60,56093000
15,34701890;7,76390900;-56,96585000
15,42893890;7,67571000;-53,37077000
15,51085890;7,67571000;-47,97510000
15,59277890;7,67571000;-44,38001000
15,67469890;7,58751200;-40,78493000
15,75661890;7,58751200;-35,38926000
15,83853890;7,58751200;-31,79418000
15,92045890;7,49931300;-28,19910000
16,00237890;7,49931300;-24,60402000
16,08429890;7,41111500;-21,00894000
16,16621890;7,49931300;-19,21445000
