Time,Channel A,Channel B
(ms),(V),(mV)

-0.27049499,4.81887200,3.25022100
-0.10665499,4.90768100,5.04776100
0.05718501,4.99618500,5.94500500
0.22102501,4.99618500,7.74559700
0.38486501,4.99618500,8.64589300
0.54870501,4.99618500,8.64589300
0.71254501,5.08499400,9.54619000
0.87638501,5.08499400,10.44649000
1.04022500,5.17349800,12.24708000
1.20406500,5.17349800,14.04462000
1.36790500,5.26230700,15.84521000
1.53174500,5.26230700,15.84521000
1.69558500,5.35111500,14.94491000
1.85942500,5.35111500,12.24708000
2.02326500,5.35111500,9.54619000
2.18710500,5.43961900,5.94500500
2.35094500,5.52842800,2.34992500
2.51478500,5.52842800,-0.35096290
2.67862499,5.52842800,-2.15155500
2.84246499,5.61693100,-3.04879900
3.00630499,5.61693100,-3.04879900
3.17014499,5.70574000,-2.15155500
3.33398499,5.70574000,-1.25125900
3.49782499,5.79454900,-0.35096290
3.66166499,5.79454900,1.44962900
3.82550499,5.79454900,3.25022100
3.98934499,5.88305300,5.04776100
4.15318499,5.97186200,5.94500500
4.31702498,5.97186200,5.94500500
4.48086498,5.97186200,6.84530200
4.64470498,6.06036600,7.74559700
4.80854498,6.06036600,8.64589300
4.97238498,6.06036600,8.64589300
5.13622498,6.14917500,11.34678000
5.30006498,6.14917500,12.24708000
5.46390498,6.23767800,12.24708000
5.62774498,6.23767800,14.04462000
5.79158498,6.32648700,12.24708000
5.95542497,6.32648700,7.74559700
6.11926497,6.41529600,3.25022100
6.28310497,6.41529600,-1.25125900
6.44694497,6.50379900,-4.84939100
6.61078497,6.41529600,-5.74968700
6.77462497,6.50379900,-7.55027900
6.93846497,6.59260800,-8.45057600
7.10230497,6.59260800,-9.35087100
7.26614497,6.68111200,-9.35087100
7.42998497,6.68111200,-8.45057600
7.59382496,6.68111200,-6.64998300
7.75766496,6.76992100,-5.74968700
7.92150496,6.76992100,-3.94909500
8.08534496,6.85873000,-2.15155500
8.24918496,6.85873000,-0.35096290
8.41302496,6.85873000,1.44962900
8.57686496,6.94723400,1.44962900
8.74070496,7.03604200,1.44962900
8.90454496,7.03604200,2.34992500
9.06838496,7.03604200,4.15051700
9.23222495,7.12454600,5.94500500
9.39606495,7.12454600,6.84530200
9.55990495,7.21335500,7.74559700
9.72374495,7.21335500,7.74559700
9.88758495,7.30216400,6.84530200
10.05142495,7.30216400,3.25022100
10.21526495,7.39066700,0.54933320
10.37910495,7.39066700,-3.04879900
10.54294495,7.39066700,-7.55027900
10.70678495,7.47947600,-8.45057600
10.87062494,7.47947600,-9.35087100
11.03446494,7.56798000,-10.24812000
11.19830494,7.56798000,-8.45057600
11.36214494,7.65678900,-7.55027900
11.52598494,7.65678900,-5.74968700
11.68982494,7.74559800,-3.94909500
11.85366494,7.74559800,-0.35096290
12.01750494,7.83410100,1.44962900
12.18134494,7.83410100,3.25022100
12.34518494,7.92291000,5.94500500
12.50902493,7.83410100,6.84530200
12.67286493,7.92291000,7.74559700
12.83670493,7.92291000,5.04776100
13.00054493,7.83410100,4.15051700
13.16438493,7.83410100,0.54933320
13.32822493,7.65678900,-4.84939100
13.49206493,7.65678900,-7.55027900
13.65590493,7.56798000,-9.35087100
13.81974493,7.47947600,-9.35087100
13.98358493,7.47947600,-7.55027900
14.14742492,7.39066700,-6.64998300
14.31126492,7.39066700,-3.94909500
14.47510492,7.39066700,-2.15155500
14.63894492,7.30216400,0.54933320
14.80278492,7.30216400,3.25022100
14.96662492,7.30216400,5.04776100
15.13046492,7.21335500,7.74559700
15.29430492,7.21335500,7.74559700
15.45814492,7.12454600,6.84530200
15.62198492,7.12454600,5.04776100
15.78582491,7.03604200,2.34992500
15.94966491,7.03604200,2.34992500
16.11350491,6.94723400,1.44962900
16.27734491,6.94723400,1.44962900
16.44118491,6.85873000,0.54933320
16.60502491,6.85873000,-0.35096290
16.76886491,6.85873000,-2.15155500
16.93270491,6.76992100,-3.94909500
17.09654491,6.76992100,-4.84939100
17.26038491,6.68111200,-7.55027900
17.42422490,6.68111200,-8.45057600
17.58806490,6.68111200,-8.45057600
17.75190490,6.59260800,-9.35087100
17.91574490,6.50379900,-7.55027900
18.07958490,6.50379900,-7.55027900
18.24342490,6.41529600,-5.74968700
18.40726490,6.41529600,-2.15155500
18.57110490,6.41529600,2.34992500
18.73494490,6.41529600,5.94500500
18.89878490,6.32648700,8.64589300
19.06262490,6.23767800,12.24708000
19.22646489,6.23767800,14.04462000
19.39030489,6.23767800,14.04462000
19.55414489,6.14917500,13.14432000
19.71798489,6.14917500,11.34678000
19.88182489,6.06036600,9.54619000
20.04566489,5.97186200,7.74559700
20.20950489,5.97186200,6.84530200
20.37334489,5.97186200,6.84530200
20.53718489,5.88305300,6.84530200
20.70102489,5.88305300,5.04776100
20.86486488,5.88305300,4.15051700
21.02870488,5.79454900,2.34992500
21.19254488,5.79454900,0.54933320
21.35638488,5.79454900,-1.25125900
21.52022488,5.70574000,-1.25125900
21.68406488,5.70574000,-2.15155500
21.84790488,5.61693100,-2.15155500
22.01174488,5.52842800,-1.25125900
22.17558488,5.52842800,-0.35096290
22.33942488,5.52842800,2.34992500
22.50326487,5.43961900,5.04776100
22.66710487,5.43961900,8.64589300
22.83094487,5.35111500,10.44649000
22.99478487,5.35111500,14.04462000
23.15862487,5.26230700,15.84521000
23.32246487,5.26230700,15.84521000
23.48630487,5.26230700,14.04462000
23.65014487,5.17349800,12.24708000
23.81398487,5.08499400,10.44649000
23.97782487,5.08499400,9.54619000
24.14166486,5.08499400,9.54619000
24.30550486,4.99618500,8.64589300
24.46934486,4.99618500,6.84530200
24.63318486,4.90768100,5.94500500
24.79702486,4.90768100,5.04776100
24.96086486,4.81887200,2.34992500
25.12470486,4.81887200,1.44962900
25.28854486,4.81887200,-0.35096290
25.45238486,4.81887200,-1.25125900
25.61622486,4.73006400,-2.15155500
25.78006485,4.73006400,-3.94909500
25.94390485,4.64156000,-4.84939100
26.10774485,4.64156000,-3.94909500
26.27158485,4.64156000,-2.15155500
26.43542485,4.55275100,1.44962900
26.59926485,4.46424800,5.04776100
26.76310485,4.46424800,9.54619000
26.92694485,4.37543900,13.14432000
27.09078485,4.37543900,15.84521000
27.25462485,4.37543900,16.74551000
27.41846484,4.28663000,14.94491000
27.58230484,4.28663000,13.14432000
27.74614484,4.28663000,10.44649000
27.90998484,4.19812600,7.74559700
28.07382484,4.10931700,5.94500500
28.23766484,4.10931700,5.04776100
28.40150484,4.02081300,4.15051700
28.56534484,4.02081300,2.34992500
28.72918484,4.02081300,-0.35096290
28.89302484,3.93200500,-2.15155500
29.05686483,3.93200500,-3.94909500
29.22070483,3.84319600,-5.74968700
29.38454483,3.84319600,-6.64998300
29.54838483,3.75469200,-7.55027900
29.71222483,3.75469200,-7.55027900
29.87606483,3.75469200,-7.55027900
30.03990483,3.66588300,-7.55027900
30.20374483,3.66588300,-5.74968700
30.36758483,3.57738000,-3.04879900
30.53142483,3.57738000,1.44962900
30.69526482,3.48857100,5.04776100
30.85910482,3.48857100,8.64589300
31.02294482,3.39976200,11.34678000
31.18678482,3.39976200,11.34678000
31.35062482,3.31125800,9.54619000
31.51446482,3.31125800,6.84530200
31.67830482,3.31125800,4.15051700
31.84214482,3.22244900,2.34992500
32.00598482,3.22244900,-0.35096290
32.16982482,3.22244900,-2.15155500
32.33366481,3.13394600,-3.94909500
32.49750481,3.04513700,-4.84939100
32.66134481,3.04513700,-7.55027900
32.82518481,3.04513700,-10.24812000
32.98902481,2.95663300,-12.94900000
33.15286481,2.95663300,-14.74959000
33.31670481,2.86782400,-15.64989000
33.48054481,2.86782400,-18.34773000
