Time,Channel A,Channel B
(ms),(V),(mV)

-0.21870001,4.81887200,1.44962900
-0.05486001,4.90768100,1.44962900
0.10897999,4.99618500,3.25022100
0.27281999,4.90768100,3.25022100
0.43665999,4.99618500,5.04776100
0.60049999,4.99618500,4.15051700
0.76433999,5.08499400,5.04776100
0.92817999,5.08499400,7.74559700
1.09201999,5.17349800,9.54619000
1.25585998,5.17349800,11.34678000
1.41969998,5.26230700,12.24708000
1.58353998,5.26230700,13.14432000
1.74737998,5.26230700,10.44649000
1.91121998,5.35111500,7.74559700
2.07505998,5.43961900,5.04776100
2.23889998,5.43961900,1.44962900
2.40273998,5.43961900,-2.15155500
2.56657998,5.52842800,-4.84939100
2.73041998,5.52842800,-4.84939100
2.89425997,5.52842800,-4.84939100
3.05809997,5.61693100,-3.04879900
3.22193997,5.61693100,-2.15155500
3.38577997,5.70574000,-0.35096290
3.54961997,5.79454900,0.54933320
3.71345997,5.79454900,1.44962900
3.87729997,5.79454900,3.25022100
4.04113997,5.88305300,5.04776100
4.20497997,5.88305300,5.04776100
4.36881997,5.97186200,5.04776100
4.53265996,5.97186200,5.04776100
4.69649996,6.06036600,5.04776100
4.86033996,6.06036600,6.84530200
5.02417996,6.06036600,7.74559700
5.18801996,6.14917500,9.54619000
5.35185996,6.14917500,10.44649000
5.51569996,6.14917500,10.44649000
5.67953996,6.23767800,9.54619000
5.84337996,6.23767800,7.74559700
6.00721996,6.32648700,4.15051700
6.17105995,6.32648700,-0.35096290
6.33489995,6.41529600,-4.84939100
6.49873995,6.41529600,-7.55027900
6.66257995,6.50379900,-9.35087100
6.82641995,6.50379900,-10.24812000
6.99025995,6.50379900,-11.14841000
7.15409995,6.59260800,-12.04871000
7.31793995,6.68111200,-11.14841000
7.48177995,6.68111200,-11.14841000
7.64561995,6.76992100,-9.35087100
7.80945994,6.76992100,-7.55027900
7.97329994,6.76992100,-5.74968700
8.13713994,6.85873000,-4.84939100
8.30097994,6.85873000,-3.04879900
8.46481994,6.94723400,-2.15155500
8.62865994,6.94723400,-1.25125900
8.79249994,6.94723400,-0.35096290
8.95633994,7.03604200,1.44962900
9.12017994,7.03604200,3.25022100
9.28401994,7.12454600,4.15051700
9.44785993,7.12454600,5.04776100
9.61169993,7.12454600,5.94500500
9.77553993,7.21335500,5.94500500
9.93937993,7.21335500,3.25022100
10.10321993,7.30216400,-0.35096290
10.26705993,7.39066700,-3.04879900
10.43089993,7.39066700,-6.64998300
10.59473993,7.39066700,-9.35087100
10.75857993,7.47947600,-9.35087100
10.92241993,7.47947600,-9.35087100
11.08625992,7.56798000,-9.35087100
11.25009992,7.56798000,-7.55027900
11.41393992,7.65678900,-7.55027900
11.57777992,7.65678900,-4.84939100
11.74161992,7.65678900,-2.15155500
11.90545992,7.74559800,-0.35096290
12.06929992,7.83410100,2.34992500
12.23313992,7.83410100,3.25022100
12.39697992,7.83410100,5.04776100
12.56081992,7.83410100,6.84530200
12.72465991,7.92291000,6.84530200
12.88849991,7.92291000,6.84530200
13.05233991,7.83410100,4.15051700
13.21617991,7.83410100,1.44962900
13.38001991,7.65678900,-3.04879900
13.54385991,7.65678900,-6.64998300
13.70769991,7.56798000,-8.45057600
13.87153991,7.47947600,-9.35087100
14.03537991,7.47947600,-9.35087100
14.19921991,7.39066700,-9.35087100
14.36305991,7.39066700,-6.64998300
14.52689990,7.39066700,-4.84939100
14.69073990,7.39066700,-3.04879900
14.85457990,7.30216400,-0.35096290
15.01841990,7.21335500,1.44962900
15.18225990,7.21335500,4.15051700
15.34609990,7.21335500,5.94500500
15.50993990,7.12454600,5.94500500
15.67377990,7.12454600,5.04776100
15.83761990,7.03604200,2.34992500
16.00145990,7.03604200,0.54933320
16.16529989,6.94723400,-1.25125900
16.32913989,6.94723400,-2.15155500
16.49297989,6.94723400,-3.04879900
16.65681989,6.85873000,-3.04879900
16.82065989,6.85873000,-3.94909500
16.98449989,6.76992100,-5.74968700
17.14833989,6.76992100,-7.55027900
17.31217989,6.76992100,-9.35087100
17.47601989,6.68111200,-10.24812000
17.63985989,6.68111200,-10.24812000
17.80369988,6.59260800,-11.14841000
17.96753988,6.50379900,-11.14841000
18.13137988,6.50379900,-10.24812000
18.29521988,6.50379900,-9.35087100
18.45905988,6.41529600,-6.64998300
18.62289988,6.41529600,-3.94909500
18.78673988,6.32648700,-0.35096290
18.95057988,6.32648700,2.34992500
19.11441988,6.32648700,6.84530200
19.27825988,6.23767800,8.64589300
19.44209987,6.23767800,10.44649000
19.60593987,6.14917500,11.34678000
19.76977987,6.14917500,9.54619000
19.93361987,6.06036600,7.74559700
20.09745987,6.06036600,5.94500500
20.26129987,5.97186200,5.94500500
20.42513987,5.97186200,5.04776100
20.58897987,5.88305300,5.04776100
20.75281987,5.88305300,5.04776100
20.91665987,5.88305300,5.04776100
21.08049986,5.79454900,3.25022100
21.24433986,5.79454900,2.34992500
21.40817986,5.79454900,1.44962900
21.57201986,5.70574000,-0.35096290
21.73585986,5.61693100,-3.04879900
21.89969986,5.61693100,-4.84939100
22.06353986,5.52842800,-5.74968700
22.22737986,5.52842800,-5.74968700
22.39121986,5.52842800,-4.84939100
22.55505986,5.43961900,-3.04879900
22.71889985,5.43961900,-0.35096290
22.88273985,5.43961900,3.25022100
23.04657985,5.35111500,6.84530200
23.21041985,5.35111500,9.54619000
23.37425985,5.26230700,12.24708000
23.53809985,5.26230700,12.24708000
23.70193985,5.17349800,12.24708000
23.86577985,5.08499400,8.64589300
24.02961985,5.08499400,7.74559700
24.19345985,5.08499400,5.94500500
24.35729984,4.99618500,5.04776100
24.52113984,4.99618500,5.04776100
24.68497984,4.99618500,3.25022100
24.84881984,4.90768100,2.34992500
25.01265984,4.90768100,1.44962900
25.17649984,4.81887200,-0.35096290
25.34033984,4.81887200,-0.35096290
25.50417984,4.81887200,-0.35096290
25.66801984,4.81887200,-1.25125900
25.83185984,4.73006400,-3.04879900
25.99569983,4.64156000,-3.04879900
26.15953983,4.64156000,-3.04879900
26.32337983,4.64156000,-3.04879900
26.48721983,4.55275100,-1.25125900
26.65105983,4.55275100,0.54933320
26.81489983,4.46424800,3.25022100
26.97873983,4.37543900,6.84530200
27.14257983,4.37543900,9.54619000
27.30641983,4.28663000,13.14432000
27.47025983,4.28663000,14.04462000
27.63409982,4.28663000,13.14432000
27.79793982,4.19812600,10.44649000
27.96177982,4.19812600,8.64589300
28.12561982,4.10931700,5.94500500
28.28945982,4.10931700,4.15051700
28.45329982,4.10931700,2.34992500
28.61713982,4.02081300,0.54933320
28.78097982,4.02081300,-2.15155500
28.94481982,3.93200500,-3.94909500
29.10865982,3.93200500,-6.64998300
29.27249981,3.93200500,-9.35087100
29.43633981,3.84319600,-10.24812000
29.60017981,3.75469200,-12.04871000
29.76401981,3.75469200,-12.94900000
29.92785981,3.75469200,-12.94900000
30.09169981,3.66588300,-12.94900000
30.25553981,3.66588300,-12.04871000
30.41937981,3.57738000,-11.14841000
30.58321981,3.57738000,-7.55027900
30.74705981,3.57738000,-4.84939100
30.91089980,3.48857100,0.54933320
31.07473980,3.39976200,5.04776100
31.23857980,3.39976200,9.54619000
31.40241980,3.39976200,9.54619000
31.56625980,3.31125800,9.54619000
31.73009980,3.22244900,7.74559700
31.89393980,3.22244900,5.04776100
32.05777980,3.22244900,3.25022100
32.22161980,3.13394600,0.54933320
32.38545980,3.13394600,-2.15155500
32.54929979,3.13394600,-4.84939100
32.71313979,3.04513700,-6.64998300
32.87697979,3.04513700,-8.45057600
33.04081979,2.95663300,-9.35087100
33.20465979,2.95663300,-12.04871000
33.36849979,2.86782400,-13.84930000
