Time,Channel A,Channel B
(ms),(V),(mV)

-0.18467000,4.90768100,17.64580000
-0.02083000,4.90768100,19.44639000
0.14300999,4.99618500,19.44639000
0.30684999,4.99618500,19.44639000
0.47068999,5.08499400,20.34364000
0.63452999,5.08499400,19.44639000
0.79836999,5.08499400,19.44639000
0.96220999,5.08499400,20.34364000
1.12604999,5.17349800,21.24393000
1.28988999,5.26230700,22.14423000
1.45372999,5.35111500,23.04453000
1.61756999,5.35111500,20.34364000
1.78140998,5.35111500,16.74551000
1.94524998,5.43961900,13.14432000
2.10908998,5.43961900,8.64589300
2.27292998,5.52842800,5.04776100
2.43676998,5.52842800,2.34992500
2.60060998,5.52842800,0.54933320
2.76444998,5.61693100,-1.25125900
2.92828998,5.61693100,-0.35096290
3.09212998,5.70574000,0.54933320
3.25596998,5.70574000,1.44962900
3.41980997,5.79454900,3.25022100
3.58364997,5.79454900,5.94500500
3.74748997,5.79454900,7.74559700
3.91132997,5.88305300,9.54619000
4.07516997,5.88305300,11.34678000
4.23900997,5.97186200,12.24708000
4.40284997,5.97186200,13.14432000
4.56668997,6.06036600,14.94491000
4.73052997,6.06036600,14.94491000
4.89436997,6.06036600,16.74551000
5.05820996,6.14917500,17.64580000
5.22204996,6.14917500,20.34364000
5.38588996,6.23767800,21.24393000
5.54972996,6.23767800,21.24393000
5.71356996,6.32648700,20.34364000
5.87740996,6.32648700,17.64580000
6.04124996,6.41529600,12.24708000
6.20508996,6.41529600,9.54619000
6.36892996,6.41529600,5.94500500
6.53276996,6.50379900,3.25022100
6.69660995,6.59260800,1.44962900
6.86044995,6.59260800,0.54933320
7.02428995,6.59260800,-0.35096290
7.18812995,6.68111200,-0.35096290
7.35196995,6.68111200,-0.35096290
7.51580995,6.68111200,-0.35096290
7.67964995,6.76992100,0.54933320
7.84348995,6.85873000,1.44962900
8.00732995,6.85873000,1.44962900
8.17116995,6.85873000,2.34992500
8.33500994,6.94723400,1.44962900
8.49884994,6.94723400,1.44962900
8.66268994,7.03604200,2.34992500
8.82652994,7.03604200,2.34992500
8.99036994,7.12454600,3.25022100
9.15420994,7.12454600,5.94500500
9.31804994,7.12454600,6.84530200
9.48188994,7.21335500,6.84530200
9.64572994,7.21335500,6.84530200
9.80956994,7.21335500,5.04776100
9.97340993,7.30216400,2.34992500
10.13724993,7.39066700,-1.25125900
10.30108993,7.39066700,-3.04879900
10.46492993,7.39066700,-5.74968700
10.62876993,7.47947600,-5.74968700
10.79260993,7.47947600,-4.84939100
10.95644993,7.56798000,-4.84939100
11.12028993,7.65678900,-3.04879900
11.28412993,7.65678900,-2.15155500
11.44796993,7.65678900,1.44962900
11.61180992,7.74559800,4.15051700
11.77564992,7.74559800,5.04776100
11.93948992,7.74559800,6.84530200
12.10332992,7.83410100,9.54619000
12.26716992,7.83410100,10.44649000
12.43100992,7.92291000,13.14432000
12.59484992,7.83410100,11.34678000
12.75868992,7.92291000,10.44649000
12.92252992,7.83410100,9.54619000
13.08636992,7.74559800,6.84530200
13.25020991,7.74559800,2.34992500
13.41404991,7.65678900,-2.15155500
13.57788991,7.56798000,-5.74968700
13.74172991,7.47947600,-5.74968700
13.90556991,7.47947600,-7.55027900
14.06940991,7.39066700,-4.84939100
14.23324991,7.39066700,-3.94909500
14.39708991,7.39066700,-2.15155500
14.56092991,7.39066700,-0.35096290
14.72476991,7.30216400,2.34992500
14.88860991,7.30216400,4.15051700
15.05244990,7.21335500,5.04776100
15.21628990,7.12454600,5.94500500
15.38012990,7.12454600,4.15051700
15.54396990,7.03604200,3.25022100
15.70780990,7.03604200,1.44962900
15.87164990,7.03604200,-0.35096290
16.03548990,6.94723400,0.54933320
16.19932990,6.94723400,0.54933320
16.36316990,6.94723400,1.44962900
16.52700990,6.85873000,2.34992500
16.69084989,6.85873000,1.44962900
16.85468989,6.76992100,0.54933320
17.01852989,6.76992100,1.44962900
17.18236989,6.68111200,-0.35096290
17.34620989,6.68111200,-0.35096290
17.51004989,6.68111200,-0.35096290
17.67388989,6.59260800,0.54933320
17.83772989,6.59260800,0.54933320
18.00156989,6.50379900,1.44962900
18.16540989,6.50379900,4.15051700
18.32924988,6.41529600,6.84530200
18.49308988,6.41529600,9.54619000
18.65692988,6.32648700,13.14432000
18.82076988,6.32648700,16.74551000
18.98460988,6.32648700,18.54610000
19.14844988,6.23767800,20.34364000
19.31228988,6.23767800,21.24393000
19.47612988,6.14917500,19.44639000
19.63996988,6.06036600,16.74551000
19.80380988,6.06036600,14.04462000
19.96764987,6.06036600,12.24708000
20.13148987,5.97186200,10.44649000
20.29532987,5.97186200,9.54619000
20.45916987,5.88305300,9.54619000
20.62300987,5.88305300,8.64589300
20.78684987,5.79454900,6.84530200
20.95068987,5.79454900,5.04776100
21.11452987,5.70574000,4.15051700
21.27836987,5.70574000,1.44962900
21.44220987,5.70574000,-0.35096290
21.60604986,5.61693100,-2.15155500
21.76988986,5.61693100,-2.15155500
21.93372986,5.52842800,-1.25125900
22.09756986,5.52842800,0.54933320
22.26140986,5.52842800,4.15051700
22.42524986,5.43961900,6.84530200
22.58908986,5.43961900,10.44649000
22.75292986,5.35111500,15.84521000
22.91676986,5.35111500,19.44639000
23.08060986,5.35111500,21.24393000
23.24444985,5.26230700,22.14423000
23.40828985,5.26230700,21.24393000
23.57212985,5.17349800,20.34364000
23.73596985,5.08499400,19.44639000
23.89980985,5.08499400,18.54610000
24.06364985,5.08499400,17.64580000
24.22748985,4.99618500,18.54610000
24.39132985,4.99618500,18.54610000
24.55516985,4.90768100,16.74551000
24.71900985,4.90768100,15.84521000
24.88284984,4.90768100,15.84521000
25.04668984,4.81887200,14.94491000
25.21052984,4.81887200,13.14432000
25.37436984,4.73006400,12.24708000
25.53820984,4.73006400,10.44649000
25.70204984,4.73006400,9.54619000
25.86588984,4.64156000,8.64589300
26.02972984,4.64156000,6.84530200
26.19356984,4.64156000,7.74559700
26.35740984,4.55275100,8.64589300
26.52124983,4.55275100,10.44649000
26.68508983,4.46424800,14.04462000
26.84892983,4.46424800,15.84521000
27.01276983,4.37543900,17.64580000
27.17660983,4.37543900,17.64580000
27.34044983,4.28663000,16.74551000
27.50428983,4.28663000,14.04462000
27.66812983,4.19812600,11.34678000
27.83196983,4.19812600,7.74559700
27.99580983,4.10931700,6.84530200
28.15964982,4.10931700,5.94500500
28.32348982,4.10931700,4.15051700
28.48732982,4.02081300,4.15051700
28.65116982,4.02081300,2.34992500
28.81500982,3.93200500,-0.35096290
28.97884982,3.93200500,-0.35096290
29.14268982,3.84319600,-2.15155500
29.30652982,3.84319600,-1.25125900
29.47036982,3.84319600,-1.25125900
29.63420982,3.75469200,-0.35096290
29.79804981,3.75469200,0.54933320
29.96188981,3.66588300,1.44962900
30.12572981,3.66588300,4.15051700
30.28956981,3.57738000,7.74559700
30.45340981,3.57738000,12.24708000
30.61724981,3.48857100,17.64580000
30.78108981,3.48857100,22.14423000
30.94492981,3.39976200,24.84512000
31.10876981,3.39976200,24.84512000
31.27260981,3.39976200,23.04453000
31.43644980,3.31125800,19.44639000
31.60028980,3.22244900,16.74551000
31.76412980,3.22244900,14.04462000
31.92796980,3.22244900,10.44649000
32.09180980,3.22244900,7.74559700
32.25564980,3.13394600,5.94500500
32.41948980,3.04513700,2.34992500
32.58332980,3.04513700,-1.25125900
32.74716980,3.04513700,-3.04879900
32.91100980,3.04513700,-5.74968700
33.07484979,2.95663300,-8.45057600
33.23868979,2.86782400,-11.14841000
33.40252979,2.86782400,-12.94900000
33.56636979,2.86782400,-15.64989000
33.73020979,2.77901600,-14.74959000
33.89404979,2.69051200,-14.74959000
