Time,Channel A,Channel B
(ms),(V),(mV)

-0.27754300,4.90768100,5.04776100
-0.11370300,4.90768100,6.84530200
0.05013699,4.99618500,8.64589300
0.21397699,4.99618500,10.44649000
0.37781699,4.99618500,11.34678000
0.54165699,5.08499400,14.04462000
0.70549699,5.08499400,14.04462000
0.86933699,5.08499400,14.94491000
1.03317699,5.17349800,16.74551000
1.19701699,5.26230700,19.44639000
1.36085699,5.26230700,22.14423000
1.52469699,5.26230700,21.24393000
1.68853698,5.35111500,20.34364000
1.85237698,5.35111500,17.64580000
2.01621698,5.43961900,15.84521000
2.18005698,5.52842800,10.44649000
2.34389698,5.52842800,8.64589300
2.50773698,5.52842800,5.04776100
2.67157698,5.52842800,3.25022100
2.83541698,5.61693100,2.34992500
2.99925698,5.70574000,2.34992500
3.16309698,5.70574000,2.34992500
3.32693697,5.70574000,4.15051700
3.49077697,5.79454900,5.04776100
3.65461697,5.79454900,5.94500500
3.81845697,5.79454900,7.74559700
3.98229697,5.88305300,7.74559700
4.14613697,5.88305300,9.54619000
4.30997697,5.97186200,9.54619000
4.47381697,6.06036600,8.64589300
4.63765697,6.06036600,9.54619000
4.80149697,6.06036600,10.44649000
4.96533696,6.14917500,10.44649000
5.12917696,6.14917500,12.24708000
5.29301696,6.14917500,14.04462000
5.45685696,6.23767800,14.94491000
5.62069696,6.23767800,14.94491000
5.78453696,6.32648700,14.94491000
5.94837696,6.41529600,12.24708000
6.11221696,6.41529600,7.74559700
6.27605696,6.41529600,3.25022100
6.43989696,6.50379900,0.54933320
6.60373695,6.50379900,-1.25125900
6.76757695,6.50379900,-3.94909500
6.93141695,6.59260800,-3.94909500
7.09525695,6.68111200,-4.84939100
7.25909695,6.68111200,-4.84939100
7.42293695,6.68111200,-3.04879900
7.58677695,6.76992100,-2.15155500
7.75061695,6.76992100,-0.35096290
7.91445695,6.76992100,1.44962900
8.07829695,6.85873000,1.44962900
8.24213694,6.85873000,3.25022100
8.40597694,6.94723400,3.25022100
8.56981694,6.94723400,4.15051700
8.73365694,7.03604200,4.15051700
8.89749694,7.03604200,4.15051700
9.06133694,7.03604200,5.94500500
9.22517694,7.12454600,7.74559700
9.38901694,7.12454600,7.74559700
9.55285694,7.21335500,8.64589300
9.71669694,7.21335500,8.64589300
9.88053693,7.21335500,7.74559700
10.04437693,7.30216400,5.04776100
10.20821693,7.39066700,2.34992500
10.37205693,7.39066700,-1.25125900
10.53589693,7.39066700,-4.84939100
10.69973693,7.47947600,-6.64998300
10.86357693,7.56798000,-8.45057600
11.02741693,7.56798000,-8.45057600
11.19125693,7.56798000,-7.55027900
11.35509693,7.56798000,-7.55027900
11.51893692,7.65678900,-4.84939100
11.68277692,7.74559800,-3.04879900
11.84661692,7.74559800,-0.35096290
12.01045692,7.83410100,3.25022100
12.17429692,7.83410100,4.15051700
12.33813692,7.92291000,6.84530200
12.50197692,7.92291000,7.74559700
12.66581692,7.83410100,7.74559700
12.82965692,7.83410100,5.94500500
12.99349692,7.83410100,3.25022100
13.15733691,7.74559800,-1.25125900
13.32117691,7.65678900,-7.55027900
13.48501691,7.56798000,-8.45057600
13.64885691,7.56798000,-9.35087100
13.81269691,7.47947600,-8.45057600
13.97653691,7.47947600,-5.74968700
14.14037691,7.39066700,-4.84939100
14.30421691,7.39066700,-0.35096290
14.46805691,7.39066700,1.44962900
14.63189691,7.39066700,3.25022100
14.79573690,7.30216400,5.94500500
14.95957690,7.21335500,7.74559700
15.12341690,7.21335500,9.54619000
15.28725690,7.21335500,7.74559700
15.45109690,7.12454600,6.84530200
15.61493690,7.12454600,5.04776100
15.77877690,7.03604200,3.25022100
15.94261690,6.94723400,1.44962900
16.10645690,6.94723400,1.44962900
16.27029690,6.94723400,0.54933320
16.43413689,6.85873000,0.54933320
16.59797689,6.85873000,-1.25125900
16.76181689,6.76992100,-2.15155500
16.92565689,6.76992100,-4.84939100
17.08949689,6.76992100,-5.74968700
17.25333689,6.68111200,-6.64998300
17.41717689,6.68111200,-7.55027900
17.58101689,6.68111200,-7.55027900
17.74485689,6.59260800,-7.55027900
17.90869689,6.59260800,-5.74968700
18.07253688,6.50379900,-4.84939100
18.23637688,6.41529600,-2.15155500
18.40021688,6.41529600,2.34992500
18.56405688,6.41529600,5.04776100
18.72789688,6.32648700,8.64589300
18.89173688,6.32648700,11.34678000
19.05557688,6.23767800,14.04462000
19.21941688,6.23767800,14.04462000
19.38325688,6.14917500,12.24708000
19.54709688,6.14917500,10.44649000
19.71093687,6.06036600,9.54619000
19.87477687,6.06036600,7.74559700
20.03861687,6.06036600,6.84530200
20.20245687,5.97186200,6.84530200
20.36629687,5.97186200,5.94500500
20.53013687,5.88305300,5.04776100
20.69397687,5.88305300,4.15051700
20.85781687,5.79454900,3.25022100
21.02165687,5.79454900,1.44962900
21.18549687,5.79454900,0.54933320
21.34933686,5.70574000,-0.35096290
21.51317686,5.70574000,-2.15155500
21.67701686,5.61693100,-2.15155500
21.84085686,5.61693100,-3.04879900
22.00469686,5.52842800,-1.25125900
22.16853686,5.52842800,0.54933320
22.33237686,5.52842800,3.25022100
22.49621686,5.43961900,6.84530200
22.66005686,5.43961900,10.44649000
22.82389686,5.35111500,14.04462000
22.98773685,5.35111500,15.84521000
23.15157685,5.26230700,18.54610000
23.31541685,5.26230700,17.64580000
23.47925685,5.17349800,15.84521000
23.64309685,5.17349800,14.94491000
23.80693685,5.08499400,12.24708000
23.97077685,5.08499400,10.44649000
24.13461685,5.08499400,9.54619000
24.29845685,4.99618500,7.74559700
24.46229685,4.99618500,5.94500500
24.62613684,4.90768100,3.25022100
24.78997684,4.90768100,2.34992500
24.95381684,4.81887200,-0.35096290
25.11765684,4.81887200,-0.35096290
25.28149684,4.81887200,-1.25125900
25.44533684,4.73006400,-2.15155500
25.60917684,4.73006400,-2.15155500
25.77301684,4.73006400,-3.04879900
25.93685684,4.64156000,-2.15155500
26.10069684,4.64156000,-0.35096290
26.26453683,4.55275100,1.44962900
26.42837683,4.55275100,5.04776100
26.59221683,4.46424800,8.64589300
26.75605683,4.37543900,14.04462000
26.91989683,4.37543900,15.84521000
27.08373683,4.37543900,16.74551000
27.24757683,4.37543900,16.74551000
27.41141683,4.28663000,14.04462000
27.57525683,4.28663000,11.34678000
27.73909683,4.19812600,8.64589300
27.90293682,4.10931700,5.94500500
28.06677682,4.10931700,5.04776100
28.23061682,4.10931700,4.15051700
28.39445682,4.02081300,2.34992500
28.55829682,4.02081300,1.44962900
28.72213682,4.02081300,-0.35096290
28.88597682,3.93200500,-2.15155500
29.04981682,3.93200500,-3.94909500
29.21365682,3.93200500,-4.84939100
29.37749682,3.84319600,-5.74968700
29.54133681,3.75469200,-5.74968700
29.70517681,3.75469200,-4.84939100
29.86901681,3.66588300,-4.84939100
30.03285681,3.66588300,-3.94909500
30.19669681,3.66588300,-1.25125900
30.36053681,3.57738000,1.44962900
30.52437681,3.57738000,5.94500500
30.68821681,3.48857100,9.54619000
30.85205681,3.48857100,13.14432000
31.01589681,3.39976200,13.14432000
31.17973680,3.39976200,12.24708000
31.34357680,3.31125800,9.54619000
31.50741680,3.31125800,5.94500500
31.67125680,3.22244900,4.15051700
31.83509680,3.22244900,1.44962900
31.99893680,3.22244900,-0.35096290
32.16277680,3.13394600,-3.04879900
32.32661680,3.13394600,-3.94909500
32.49045680,3.13394600,-4.84939100
32.65429680,3.04513700,-6.64998300
32.81813679,3.04513700,-9.35087100
32.98197679,2.95663300,-11.14841000
33.14581679,2.95663300,-12.94900000
33.30965679,2.86782400,-13.84930000
33.47349679,2.77901600,-14.74959000
33.63733679,2.77901600,-16.55019000
