Time,Channel A,Channel B
(ms),(V),(mV)

-0.22585801,4.81887200,5.94500500
-0.06201801,4.90768100,5.94500500
0.10182199,4.99618500,5.94500500
0.26566199,4.99618500,5.94500500
0.42950199,4.99618500,5.94500500
0.59334199,4.99618500,5.94500500
0.75718199,5.08499400,6.84530200
0.92102199,5.08499400,6.84530200
1.08486199,5.17349800,6.84530200
1.24870198,5.17349800,6.84530200
1.41254198,5.26230700,7.74559700
1.57638198,5.26230700,6.84530200
1.74022198,5.35111500,7.74559700
1.90406198,5.35111500,7.74559700
2.06790198,5.35111500,9.54619000
2.23174198,5.43961900,9.54619000
2.39558198,5.43961900,9.54619000
2.55942198,5.52842800,9.54619000
2.72326198,5.52842800,10.44649000
2.88710197,5.61693100,10.44649000
3.05094197,5.61693100,10.44649000
3.21478197,5.70574000,10.44649000
3.37862197,5.70574000,11.34678000
3.54246197,5.79454900,10.44649000
3.70630197,5.79454900,10.44649000
3.87014197,5.79454900,11.34678000
4.03398197,5.88305300,10.44649000
4.19782197,5.88305300,9.54619000
4.36166197,5.97186200,9.54619000
4.52550196,5.97186200,9.54619000
4.68934196,5.97186200,9.54619000
4.85318196,6.06036600,9.54619000
5.01702196,6.06036600,7.74559700
5.18086196,6.14917500,7.74559700
5.34470196,6.14917500,8.64589300
5.50854196,6.23767800,6.84530200
5.67238196,6.23767800,5.94500500
5.83622196,6.23767800,5.04776100
6.00006196,6.32648700,5.04776100
6.16390196,6.32648700,4.15051700
6.32774195,6.41529600,3.25022100
6.49158195,6.41529600,2.34992500
6.65542195,6.50379900,2.34992500
6.81926195,6.50379900,1.44962900
6.98310195,6.59260800,1.44962900
7.14694195,6.59260800,0.54933320
7.31078195,6.68111200,-0.35096290
7.47462195,6.68111200,-1.25125900
7.63846195,6.68111200,-2.15155500
7.80230195,6.76992100,-2.15155500
7.96614194,6.76992100,-3.04879900
8.12998194,6.85873000,-3.94909500
8.29382194,6.85873000,-4.84939100
8.45766194,6.94723400,-4.84939100
8.62150194,6.94723400,-4.84939100
8.78534194,7.03604200,-5.74968700
8.94918194,7.03604200,-5.74968700
9.11302194,7.12454600,-5.74968700
9.27686194,7.12454600,-5.74968700
9.44070194,7.12454600,-4.84939100
9.60454193,7.21335500,-4.84939100
9.76838193,7.21335500,-5.74968700
9.93222193,7.30216400,-5.74968700
10.09606193,7.30216400,-5.74968700
10.25990193,7.30216400,-4.84939100
10.42374193,7.39066700,-5.74968700
10.58758193,7.39066700,-5.74968700
10.75142193,7.47947600,-6.64998300
10.91526193,7.47947600,-5.74968700
11.07910193,7.56798000,-6.64998300
11.24294192,7.56798000,-7.55027900
11.40678192,7.65678900,-7.55027900
11.57062192,7.65678900,-7.55027900
11.73446192,7.65678900,-9.35087100
11.89830192,7.74559800,-7.55027900
12.06214192,7.74559800,-9.35087100
12.22598192,7.83410100,-9.35087100
12.38982192,7.83410100,-9.35087100
12.55366192,7.92291000,-8.45057600
12.71750192,7.92291000,-7.55027900
12.88134191,7.92291000,-8.45057600
13.04518191,7.83410100,-8.45057600
13.20902191,7.74559800,-9.35087100
13.37286191,7.65678900,-8.45057600
13.53670191,7.65678900,-6.64998300
13.70054191,7.56798000,-6.64998300
13.86438191,7.56798000,-5.74968700
14.02822191,7.47947600,-5.74968700
14.19206191,7.39066700,-4.84939100
14.35590191,7.39066700,-4.84939100
14.51974190,7.39066700,-5.74968700
14.68358190,7.30216400,-4.84939100
14.84742190,7.30216400,-4.84939100
15.01126190,7.21335500,-4.84939100
15.17510190,7.21335500,-3.94909500
15.33894190,7.12454600,-4.84939100
15.50278190,7.12454600,-3.94909500
15.66662190,7.12454600,-4.84939100
15.83046190,7.03604200,-4.84939100
15.99430190,7.03604200,-4.84939100
16.15814189,6.94723400,-4.84939100
16.32198189,6.94723400,-3.94909500
16.48582189,6.85873000,-3.94909500
16.64966189,6.85873000,-3.94909500
16.81350189,6.85873000,-3.04879900
16.97734189,6.76992100,-3.04879900
17.14118189,6.76992100,-2.15155500
17.30502189,6.68111200,-1.25125900
17.46886189,6.68111200,-1.25125900
17.63270189,6.59260800,-0.35096290
17.79654188,6.59260800,1.44962900
17.96038188,6.50379900,1.44962900
18.12422188,6.50379900,2.34992500
18.28806188,6.50379900,2.34992500
18.45190188,6.41529600,3.25022100
18.61574188,6.41529600,4.15051700
18.77958188,6.32648700,5.04776100
18.94342188,6.32648700,5.04776100
19.10726188,6.23767800,6.84530200
19.27110188,6.23767800,5.94500500
19.43494187,6.14917500,7.74559700
19.59878187,6.14917500,7.74559700
19.76262187,6.14917500,8.64589300
19.92646187,6.06036600,9.54619000
20.09030187,6.06036600,9.54619000
20.25414187,5.97186200,9.54619000
20.41798187,5.97186200,11.34678000
20.58182187,5.88305300,10.44649000
20.74566187,5.88305300,11.34678000
20.90950187,5.79454900,11.34678000
21.07334186,5.79454900,12.24708000
21.23718186,5.79454900,12.24708000
21.40102186,5.70574000,12.24708000
21.56486186,5.70574000,12.24708000
21.72870186,5.61693100,12.24708000
21.89254186,5.61693100,12.24708000
22.05638186,5.61693100,12.24708000
22.22022186,5.52842800,10.44649000
22.38406186,5.43961900,9.54619000
22.54790186,5.43961900,10.44649000
22.71174185,5.43961900,10.44649000
22.87558185,5.35111500,9.54619000
23.03942185,5.35111500,9.54619000
23.20326185,5.35111500,8.64589300
23.36710185,5.26230700,8.64589300
23.53094185,5.26230700,7.74559700
23.69478185,5.17349800,7.74559700
23.85862185,5.08499400,7.74559700
24.02246185,5.08499400,6.84530200
24.18630185,5.08499400,6.84530200
24.35014184,4.99618500,6.84530200
24.51398184,4.99618500,6.84530200
24.67782184,4.90768100,6.84530200
24.84166184,4.90768100,5.94500500
25.00550184,4.81887200,5.04776100
25.16934184,4.81887200,5.94500500
25.33318184,4.73006400,5.94500500
25.49702184,4.73006400,5.04776100
25.66086184,4.73006400,5.94500500
25.82470184,4.73006400,4.15051700
25.98854183,4.73006400,4.15051700
26.15238183,4.64156000,3.25022100
26.31622183,4.55275100,2.34992500
26.48006183,4.55275100,2.34992500
26.64390183,4.46424800,1.44962900
26.80774183,4.46424800,1.44962900
26.97158183,4.37543900,0.54933320
27.13542183,4.37543900,0.54933320
27.29926183,4.37543900,0.54933320
27.46310183,4.28663000,0.54933320
27.62694182,4.28663000,1.44962900
27.79078182,4.19812600,0.54933320
27.95462182,4.10931700,2.34992500
28.11846182,4.10931700,2.34992500
28.28230182,4.10931700,3.25022100
28.44614182,4.10931700,2.34992500
28.60998182,4.02081300,5.04776100
28.77382182,4.02081300,5.04776100
28.93766182,3.93200500,5.04776100
29.10150182,3.93200500,5.94500500
29.26534181,3.84319600,5.04776100
29.42918181,3.84319600,5.94500500
29.59302181,3.84319600,5.04776100
29.75686181,3.75469200,5.04776100
29.92070181,3.75469200,5.04776100
30.08454181,3.66588300,4.15051700
30.24838181,3.66588300,2.34992500
30.41222181,3.57738000,2.34992500
30.57606181,3.57738000,0.54933320
30.73990181,3.48857100,-0.35096290
30.90374180,3.48857100,-2.15155500
31.06758180,3.39976200,-3.94909500
31.23142180,3.39976200,-4.84939100
31.39526180,3.31125800,-5.74968700
31.55910180,3.31125800,-6.64998300
31.72294180,3.22244900,-7.55027900
31.88678180,3.22244900,-6.64998300
32.05062180,3.22244900,-7.55027900
32.21446180,3.13394600,-8.45057600
32.37830180,3.13394600,-7.55027900
32.54214179,3.04513700,-7.55027900
32.70598179,3.04513700,-7.55027900
32.86982179,3.04513700,-7.55027900
33.03366179,2.95663300,-7.55027900
33.19750179,2.95663300,-6.64998300
33.36134179,2.86782400,-6.64998300
33.52518179,2.86782400,-7.55027900
