Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,14246099;3,96954300;-74,94125000
-0,06054100;3,96954300;-74,94125000
0,02137900;4,05774100;-76,73574000
0,10329900;4,05774100;-76,73574000
0,18521900;4,05774100;-76,73574000
0,26713900;4,05774100;-76,73574000
0,34905900;4,05774100;-76,73574000
0,43097900;4,14594000;-76,73574000
0,51289900;4,05774100;-74,94125000
0,59481900;4,14594000;-73,14066000
0,67673900;4,14594000;-71,34617000
0,75865900;4,14594000;-69,54558000
0,84057900;4,23413800;-67,75109000
0,92249900;4,32233700;-65,95050000
1,00441900;4,32233700;-64,15601000
1,08633900;4,23413800;-64,15601000
1,16825900;4,32233700;-60,56093000
1,25017900;4,41053500;-58,76034000
1,33209900;4,41053500;-55,16526000
1,41401900;4,41053500;-53,37077000
1,49593900;4,41053500;-51,57018000
1,57785900;4,49903900;-49,76958000
1,65977899;4,49903900;-47,97510000
1,74169899;4,49903900;-44,38001000
1,82361899;4,49903900;-42,57943000
1,90553899;4,58723700;-42,57943000
1,98745899;4,58723700;-40,78493000
2,06937899;4,58723700;-40,78493000
2,15129899;4,58723700;-38,98434000
2,23321899;4,58723700;-37,18985000
2,31513899;4,67543600;-37,18985000
2,39705899;4,67543600;-35,38926000
2,47897899;4,67543600;-35,38926000
2,56089899;4,67543600;-35,38926000
2,64281899;4,67543600;-35,38926000
2,72473899;4,76363400;-35,38926000
2,80665899;4,76363400;-35,38926000
2,88857899;4,76363400;-35,38926000
2,97049899;4,76363400;-35,38926000
3,05241899;4,76363400;-35,38926000
3,13433899;4,85183300;-35,38926000
3,21625899;4,85183300;-35,38926000
3,29817898;4,94003100;-35,38926000
3,38009898;4,94003100;-37,18985000
3,46201898;4,94003100;-35,38926000
3,54393898;4,94003100;-37,18985000
3,62585898;4,94003100;-37,18985000
3,70777898;5,02822900;-38,98434000
3,78969898;5,11673400;-40,78493000
3,87161898;5,11673400;-40,78493000
3,95353898;5,11673400;-42,57943000
4,03545898;5,11673400;-42,57943000
4,11737898;5,11673400;-44,38001000
4,19929898;5,11673400;-44,38001000
4,28121898;5,20493100;-46,17450000
4,36313898;5,20493100;-47,97510000
4,44505898;5,20493100;-49,76958000
4,52697898;5,20493100;-49,76958000
4,60889898;5,20493100;-51,57018000
4,69081898;5,20493100;-51,57018000
4,77273898;5,29313000;-53,37077000
4,85465898;5,29313000;-55,16526000
4,93657897;5,29313000;-55,16526000
5,01849897;5,38132900;-56,96585000
5,10041897;5,38132900;-56,96585000
5,18233897;5,38132900;-56,96585000
5,26425897;5,46952700;-58,76034000
5,34617897;5,46952700;-58,76034000
5,42809897;5,46952700;-58,76034000
5,51001897;5,46952700;-60,56093000
5,59193897;5,55772600;-62,35542000
5,67385897;5,55772600;-62,35542000
5,75577897;5,46952700;-64,15601000
5,83769897;5,64622900;-64,15601000
5,91961897;5,64622900;-65,95050000
6,00153897;5,64622900;-65,95050000
6,08345897;5,73442800;-67,75109000
6,16537897;5,64622900;-69,54558000
6,24729897;5,73442800;-69,54558000
6,32921897;5,73442800;-71,34617000
6,41113897;5,73442800;-71,34617000
6,49305897;5,82262600;-73,14066000
6,57497896;5,82262600;-74,94125000
6,65689896;5,82262600;-74,94125000
6,73881896;5,82262600;-76,73574000
6,82073896;5,91082500;-76,73574000
6,90265896;5,91082500;-76,73574000
6,98457896;5,91082500;-78,53633000
7,06649896;5,99902300;-78,53633000
7,14841896;5,99902300;-78,53633000
7,23033896;5,99902300;-80,33082000
7,31225896;5,99902300;-80,33082000
7,39417896;5,99902300;-80,33082000
7,47609896;5,99902300;-80,33082000
7,55801896;6,08722200;-80,33082000
7,63993896;6,08722200;-80,33082000
7,72185896;6,17572500;-80,33082000
7,80377896;6,17572500;-78,53633000
7,88569896;6,17572500;-78,53633000
7,96761896;6,17572500;-78,53633000
8,04953896;6,17572500;-78,53633000
8,13145896;6,26392400;-76,73574000
8,21337895;6,26392400;-74,94125000
8,29529895;6,26392400;-74,94125000
8,37721895;6,26392400;-73,14066000
8,45913895;6,35212200;-73,14066000
8,54105895;6,35212200;-71,34617000
8,62297895;6,35212200;-71,34617000
8,70489895;6,35212200;-69,54558000
8,78681895;6,35212200;-69,54558000
8,86873895;6,44032100;-67,75109000
8,95065895;6,44032100;-65,95050000
9,03257895;6,44032100;-64,15601000
9,11449895;6,52852000;-64,15601000
9,19641895;6,52852000;-64,15601000
9,27833895;6,52852000;-64,15601000
9,36025895;6,52852000;-62,35542000
9,44217895;6,61671800;-62,35542000
9,52409895;6,61671800;-62,35542000
9,60601895;6,61671800;-62,35542000
9,68793895;6,61671800;-64,15601000
9,76985895;6,70491600;-64,15601000
9,85177894;6,70491600;-65,95050000
9,93369894;6,70491600;-65,95050000
10,01561894;6,70491600;-67,75109000
10,09753894;6,70491600;-69,54558000
10,17945894;6,79342000;-71,34617000
10,26137894;6,79342000;-71,34617000
10,34329894;6,88161800;-73,14066000
10,42521894;6,88161800;-74,94125000
10,50713894;6,88161800;-76,73574000
10,58905894;6,88161800;-76,73574000
10,67097894;6,88161800;-78,53633000
10,75289894;6,96981700;-78,53633000
10,83481894;6,96981700;-78,53633000
10,91673894;6,96981700;-82,13141000
10,99865894;7,05801500;-83,92590000
11,08057894;7,05801500;-83,92590000
11,16249894;7,05801500;-85,72649000
11,24441894;7,05801500;-85,72649000
11,32633894;7,14621400;-87,52098000
11,40825894;7,14621400;-87,52098000
11,49017893;7,14621400;-89,32157000
11,57209893;7,14621400;-91,11606000
11,65401893;7,23441200;-92,91666000
11,73593893;7,23441200;-92,91666000
11,81785893;7,23441200;-94,71114000
11,89977893;7,23441200;-94,71114000
11,98169893;7,23441200;-96,51173000
12,06361893;7,23441200;-98,30622000
12,14553893;7,32291700;-98,30622000
12,22745893;7,32291700;-100,10680000
12,30937893;7,41111500;-100,10680000
12,39129893;7,41111500;-101,90130000
12,47321893;7,41111500;-103,70190000
12,55513893;7,41111500;-103,70190000
12,63705893;7,49931300;-105,49640000
12,71897893;7,49931300;-105,49640000
12,80089893;7,49931300;-107,29700000
12,88281893;7,58751200;-107,29700000
12,96473893;7,58751200;-107,29700000
13,04665893;7,58751200;-107,29700000
13,12857892;7,58751200;-107,29700000
13,21049892;7,58751200;-107,29700000
13,29241892;7,67571000;-105,49640000
13,37433892;7,67571000;-105,49640000
13,45625892;7,67571000;-103,70190000
13,53817892;7,76390900;-100,10680000
13,62009892;7,76390900;-100,10680000
13,70201892;7,76390900;-96,51173000
13,78393892;7,76390900;-92,91666000
13,86585892;7,85210700;-91,11606000
13,94777892;7,85210700;-87,52098000
14,02969892;7,85210700;-85,72649000
14,11161892;7,94061100;-83,92590000
14,19353892;7,94061100;-82,13141000
14,27545892;7,94061100;-78,53633000
14,35737892;7,94061100;-76,73574000
14,43929892;7,94061100;-74,94125000
14,52121892;7,94061100;-73,14066000
14,60313892;7,94061100;-71,34617000
14,68505892;7,94061100;-71,34617000
14,76697891;7,94061100;-69,54558000
14,84889891;7,94061100;-67,75109000
14,93081891;7,94061100;-64,15601000
15,01273891;7,94061100;-62,35542000
15,09465891;7,94061100;-60,56093000
15,17657891;7,85210700;-56,96585000
15,25849891;7,76390900;-56,96585000
15,34041891;7,76390900;-56,96585000
15,42233891;7,67571000;-55,16526000
15,50425891;7,67571000;-51,57018000
15,58617891;7,67571000;-49,76958000
15,66809891;7,58751200;-46,17450000
15,75001891;7,49931300;-42,57943000
15,83193891;7,58751200;-37,18985000
15,91385891;7,49931300;-33,59477000
15,99577891;7,41111500;-29,99969000
16,07769891;7,41111500;-26,40461000
16,15961891;7,41111500;-22,80953000
