Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,13785600;3,96954300;0,50660720
-0,05593600;3,96954300;-3,12509500
0,02598400;4,05774100;-6,75374600
0,10790400;4,05774100;-11,29490000
0,18982400;4,05774100;-14,92355000
0,27174400;4,05774100;-20,37111000
0,35366400;4,14594000;-25,81866000
0,43558400;4,14594000;-28,54091000
0,51750400;4,14594000;-33,07901000
0,59942400;4,23413800;-36,71072000
0,68134400;4,23413800;-38,52657000
0,76326400;4,23413800;-38,52657000
0,84518400;4,23413800;-38,52657000
0,92710400;4,23413800;-36,71072000
1,00902400;4,23413800;-35,80126000
1,09094400;4,41053500;-33,98541000
1,17286399;4,32233700;-32,17261000
1,25478399;4,41053500;-30,35676000
1,33670399;4,41053500;-28,54091000
1,41862399;4,41053500;-28,54091000
1,50054399;4,41053500;-26,72506000
1,58246399;4,49903900;-24,00281000
1,66438399;4,41053500;-21,27750000
1,74630399;4,49903900;-17,64885000
1,82822399;4,49903900;-14,01715000
1,91014399;4,58723700;-9,47904900
1,99206399;4,58723700;-5,84734600
2,07398399;4,58723700;-1,30924400
2,15590399;4,58723700;2,32245900
2,23782399;4,58723700;5,04165700
2,31974399;4,58723700;7,76696100
2,40166399;4,58723700;11,39561000
2,48358399;4,67543600;13,21146000
2,56550399;4,76363400;15,93676000
2,64742399;4,76363400;18,65902000
2,72934399;4,76363400;20,47487000
2,81126398;4,76363400;22,29072000
2,89318398;4,76363400;24,10657000
2,97510398;4,85183300;25,01297000
3,05702398;4,76363400;25,91937000
3,13894398;4,85183300;25,01297000
3,22086398;4,85183300;24,10657000
3,30278398;4,85183300;23,19712000
3,38470398;4,94003100;20,47487000
3,46662398;4,94003100;17,75262000
3,54854398;4,94003100;13,21146000
3,63046398;5,02822900;7,76696100
3,71238398;5,11673400;3,22885800
3,79430398;5,11673400;-2,21564400
3,87622398;5,11673400;-7,66319800
3,95814398;5,11673400;-12,20130000
4,04006398;5,11673400;-15,83300000
4,12198398;5,11673400;-17,64885000
4,20390398;5,20493100;-19,46165000
4,28582398;5,20493100;-20,37111000
4,36774398;5,20493100;-19,46165000
4,44966397;5,20493100;-18,55525000
4,53158397;5,20493100;-17,64885000
4,61350397;5,29313000;-16,73940000
4,69542397;5,29313000;-16,73940000
4,77734397;5,29313000;-15,83300000
4,85926397;5,29313000;-14,92355000
4,94118397;5,29313000;-14,01715000
5,02310397;5,38132900;-14,01715000
5,10502397;5,46952700;-13,10770000
5,18694397;5,46952700;-10,38545000
5,26886397;5,46952700;-7,66319800
5,35078397;5,46952700;-4,93789500
5,43270397;5,46952700;-0,39979250
5,51462397;5,55772600;4,13525800
5,59654397;5,55772600;7,76696100
5,67846397;5,55772600;12,30506000
5,76038397;5,64622900;16,84316000
5,84230397;5,55772600;19,56541000
5,92422397;5,64622900;23,19712000
6,00614397;5,64622900;25,91937000
6,08806396;5,64622900;27,73522000
6,16998396;5,73442800;29,55107000
6,25190396;5,64622900;30,46052000
6,33382396;5,82262600;31,36692000
6,41574396;5,82262600;31,36692000
6,49766396;5,82262600;32,27637000
6,57958396;5,82262600;32,27637000
6,66150396;5,82262600;31,36692000
6,74342396;5,82262600;31,36692000
6,82534396;5,91082500;29,55107000
6,90726396;5,91082500;28,64467000
6,98918396;5,91082500;25,91937000
7,07110396;5,99902300;24,10657000
7,15302396;5,99902300;20,47487000
7,23494396;5,99902300;16,84316000
7,31686396;5,99902300;14,12091000
7,39878396;5,99902300;11,39561000
7,48070396;6,08722200;7,76696100
7,56262396;6,08722200;5,95110900
7,64454396;6,17572500;5,04165700
7,72646395;6,17572500;4,13525800
7,80838395;6,17572500;3,22885800
7,89030395;6,17572500;3,22885800
7,97222395;6,17572500;2,32245900
8,05414395;6,17572500;1,41605900
8,13606395;6,26392400;0,50660720
8,21798395;6,26392400;0,50660720
8,29990395;6,26392400;-0,39979250
8,38182395;6,35212200;-1,30924400
8,46374395;6,35212200;-1,30924400
8,54566395;6,35212200;0,50660720
8,62758395;6,35212200;1,41605900
8,70950395;6,44032100;2,32245900
8,79142395;6,44032100;4,13525800
8,87334395;6,44032100;7,76696100
8,95526395;6,52852000;11,39561000
9,03718395;6,52852000;13,21146000
9,11910395;6,52852000;15,93676000
9,20102395;6,52852000;19,56541000
9,28294395;6,61671800;22,29072000
9,36486394;6,61671800;25,01297000
9,44678394;6,61671800;27,73522000
9,52870394;6,61671800;30,46052000
9,61062394;6,70491600;33,18277000
9,69254394;6,70491600;34,08918000
9,77446394;6,70491600;36,81448000
9,85638394;6,70491600;37,72087000
9,93830394;6,70491600;40,44313000
10,02022394;6,70491600;41,35258000
10,10214394;6,79342000;42,25898000
10,18406394;6,79342000;43,16843000
10,26598394;6,88161800;44,07483000
10,34790394;6,88161800;44,07483000
10,42982394;6,88161800;44,07483000
10,51174394;6,88161800;43,16843000
10,59366394;6,88161800;42,25898000
10,67558394;6,88161800;40,44313000
10,75750394;6,96981700;39,53673000
10,83942394;6,96981700;37,72087000
10,92134394;7,05801500;36,81448000
11,00326393;7,05801500;34,99863000
11,08518393;7,05801500;34,08918000
11,16710393;7,05801500;33,18277000
11,24902393;7,14621400;32,27637000
11,33094393;7,05801500;31,36692000
11,41286393;7,14621400;30,46052000
11,49478393;7,23441200;29,55107000
11,57670393;7,23441200;25,91937000
11,65862393;7,23441200;24,10657000
11,74054393;7,23441200;22,29072000
11,82246393;7,23441200;19,56541000
11,90438393;7,23441200;18,65902000
11,98630393;7,32291700;15,02731000
12,06822393;7,32291700;14,12091000
12,15014393;7,32291700;12,30506000
12,23206393;7,41111500;11,39561000
12,31398393;7,41111500;11,39561000
12,39590393;7,41111500;11,39561000
12,47782393;7,41111500;10,48921000
12,55974393;7,49931300;11,39561000
12,64166393;7,49931300;11,39561000
12,72358392;7,49931300;12,30506000
12,80550392;7,58751200;14,12091000
12,88742392;7,58751200;15,02731000
12,96934392;7,58751200;16,84316000
13,05126392;7,58751200;18,65902000
13,13318392;7,67571000;19,56541000
13,21510392;7,67571000;22,29072000
13,29702392;7,67571000;23,19712000
13,37894392;7,76390900;25,91937000
13,46086392;7,76390900;27,73522000
13,54278392;7,76390900;28,64467000
13,62470392;7,76390900;30,46052000
13,70662392;7,76390900;31,36692000
13,78854392;7,76390900;31,36692000
13,87046392;7,85210700;32,27637000
13,95238392;7,94061100;32,27637000
14,03430392;7,94061100;31,36692000
14,11622392;7,94061100;29,55107000
14,19814392;7,94061100;28,64467000
14,28006392;7,94061100;26,82882000
14,36198391;8,02881000;25,01297000
14,44390391;8,02881000;23,19712000
14,52582391;8,02881000;22,29072000
14,60774391;8,02881000;21,38127000
14,68966391;7,94061100;22,29072000
14,77158391;8,02881000;22,29072000
14,85350391;7,94061100;22,29072000
14,93542391;7,94061100;23,19712000
15,01734391;7,94061100;24,10657000
15,09926391;7,85210700;23,19712000
15,18118391;7,85210700;22,29072000
15,26310391;7,76390900;19,56541000
15,34502391;7,76390900;15,02731000
15,42694391;7,67571000;10,48921000
15,50886391;7,67571000;5,95110900
15,59078391;7,58751200;2,32245900
15,67270391;7,58751200;-0,39979250
15,75462391;7,58751200;-3,12509500
15,83654391;7,49931300;-4,03149500
15,91846391;7,41111500;-4,93789500
16,00038390;7,41111500;-5,84734600
16,08230390;7,49931300;-6,75374600
16,16422390;7,41111500;-5,84734600
16,24614390;7,41111500;-5,84734600
16,32806390;7,41111500;-5,84734600
16,40998390;7,41111500;-5,84734600
16,49190390;7,41111500;-4,93789500
16,57382390;7,41111500;-4,03149500
16,65574390;7,32291700;-4,03149500
16,73766390;7,32291700;-2,21564400
16,81958390;7,32291700;-1,30924400
