Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,12169100;4,85183300;-33,59477000
-0,03977100;4,85183300;-35,38926000
0,04214900;4,94003100;-40,78493000
0,12406900;4,94003100;-44,38001000
0,20598900;4,94003100;-47,97510000
0,28790900;4,94003100;-49,76958000
0,36982899;4,94003100;-53,37077000
0,45174899;5,02822900;-55,16526000
0,53366899;5,02822900;-56,96585000
0,61558899;5,02822900;-56,96585000
0,69750899;5,11673400;-58,76034000
0,77942899;5,11673400;-58,76034000
0,86134899;5,11673400;-58,76034000
0,94326899;5,11673400;-58,76034000
1,02518899;5,11673400;-56,96585000
1,10710899;5,11673400;-56,96585000
1,18902899;5,11673400;-56,96585000
1,27094899;5,11673400;-56,96585000
1,35286899;5,20493100;-56,96585000
1,43478899;5,20493100;-56,96585000
1,51670899;5,20493100;-56,96585000
1,59862899;5,20493100;-56,96585000
1,68054899;5,29313000;-56,96585000
1,76246899;5,29313000;-56,96585000
1,84438899;5,29313000;-60,56093000
1,92630899;5,29313000;-62,35542000
2,00822898;5,29313000;-64,15601000
2,09014898;5,38132900;-67,75109000
2,17206898;5,38132900;-69,54558000
2,25398898;5,38132900;-71,34617000
2,33590898;5,46952700;-73,14066000
2,41782898;5,46952700;-76,73574000
2,49974898;5,46952700;-78,53633000
2,58166898;5,46952700;-80,33082000
2,66358898;5,46952700;-82,13141000
2,74550898;5,46952700;-83,92590000
2,82742898;5,55772600;-85,72649000
2,90934898;5,55772600;-87,52098000
2,99126898;5,55772600;-87,52098000
3,07318898;5,64622900;-91,11606000
3,15510898;5,64622900;-91,11606000
3,23702898;5,64622900;-91,11606000
3,31894898;5,64622900;-92,91666000
3,40086898;5,64622900;-92,91666000
3,48278898;5,73442800;-92,91666000
3,56470898;5,73442800;-92,91666000
3,64662897;5,73442800;-92,91666000
3,72854897;5,73442800;-92,91666000
3,81046897;5,82262600;-92,91666000
3,89238897;5,82262600;-92,91666000
3,97430897;5,82262600;-91,11606000
4,05622897;5,82262600;-89,32157000
4,13814897;5,82262600;-89,32157000
4,22006897;5,91082500;-85,72649000
4,30198897;5,91082500;-83,92590000
4,38390897;5,91082500;-80,33082000
4,46582897;5,91082500;-78,53633000
4,54774897;5,99902300;-73,14066000
4,62966897;5,99902300;-69,54558000
4,71158897;5,99902300;-65,95050000
4,79350897;5,99902300;-60,56093000
4,87542897;5,99902300;-56,96585000
4,95734897;6,08722200;-51,57018000
5,03926897;6,08722200;-47,97510000
5,12118897;6,08722200;-42,57943000
5,20310897;6,17572500;-37,18985000
5,28502896;6,17572500;-33,59477000
5,36694896;6,17572500;-28,19910000
5,44886896;6,17572500;-24,60402000
5,53078896;6,17572500;-21,00894000
5,61270896;6,17572500;-17,41386000
5,69462896;6,17572500;-13,81878000
5,77654896;6,26392400;-10,22370000
5,85846896;6,26392400;-8,42921200
5,94038896;6,26392400;-6,62862000
6,02230896;6,26392400;-4,83413200
6,10422896;6,35212200;-4,83413200
6,18614896;6,35212200;-3,03354000
6,26806896;6,35212200;-3,03354000
6,34998896;6,35212200;-4,83413200
6,43190896;6,35212200;-6,62862000
6,51382896;6,44032100;-10,22370000
6,59574896;6,44032100;-12,02429000
6,67766896;6,44032100;-15,61937000
6,75958896;6,52852000;-19,21445000
6,84150896;6,52852000;-22,80953000
6,92342895;6,52852000;-28,19910000
7,00534895;6,52852000;-31,79418000
7,08726895;6,52852000;-37,18985000
7,16918895;6,61671800;-40,78493000
7,25110895;6,61671800;-46,17450000
7,33302895;6,61671800;-49,76958000
7,41494895;6,61671800;-55,16526000
7,49686895;6,61671800;-60,56093000
7,57878895;6,61671800;-62,35542000
7,66070895;6,70491600;-67,75109000
7,74262895;6,70491600;-71,34617000
7,82454895;6,70491600;-76,73574000
7,90646895;6,70491600;-80,33082000
7,98838895;6,79342000;-83,92590000
8,07030895;6,79342000;-87,52098000
8,15222895;6,79342000;-91,11606000
8,23414895;6,88161800;-94,71114000
8,31606895;6,79342000;-98,30622000
8,39798895;6,88161800;-100,10680000
8,47990895;6,88161800;-105,49640000
8,56182894;6,88161800;-107,29700000
8,64374894;6,88161800;-109,09760000
8,72566894;6,96981700;-110,89210000
8,80758894;6,96981700;-112,69260000
8,88950894;6,96981700;-114,48710000
8,97142894;6,96981700;-114,48710000
9,05334894;7,05801500;-114,48710000
9,13526894;6,96981700;-114,48710000
9,21718894;7,05801500;-114,48710000
9,29910894;7,05801500;-114,48710000
9,38102894;7,05801500;-112,69260000
9,46294894;7,05801500;-110,89210000
9,54486894;7,14621400;-110,89210000
9,62678894;7,14621400;-107,29700000
9,70870894;7,14621400;-105,49640000
9,79062894;7,14621400;-103,70190000
9,87254894;7,23441200;-101,90130000
9,95446894;7,23441200;-98,30622000
10,03638894;7,23441200;-96,51173000
10,11830894;7,23441200;-92,91666000
10,20022893;7,32291700;-91,11606000
10,28214893;7,32291700;-87,52098000
10,36406893;7,41111500;-85,72649000
10,44598893;7,41111500;-83,92590000
10,52790893;7,41111500;-78,53633000
10,60982893;7,41111500;-76,73574000
10,69174893;7,41111500;-74,94125000
10,77366893;7,41111500;-73,14066000
10,85558893;7,41111500;-69,54558000
10,93750893;7,49931300;-67,75109000
11,01942893;7,49931300;-65,95050000
11,10134893;7,58751200;-64,15601000
11,18326893;7,58751200;-62,35542000
11,26518893;7,58751200;-60,56093000
11,34710893;7,58751200;-58,76034000
11,42902893;7,58751200;-56,96585000
11,51094893;7,58751200;-56,96585000
11,59286893;7,67571000;-56,96585000
11,67478893;7,67571000;-56,96585000
11,75670893;7,67571000;-56,96585000
11,83862893;7,67571000;-55,16526000
11,92054892;7,67571000;-56,96585000
12,00246892;7,76390900;-56,96585000
12,08438892;7,76390900;-58,76034000
12,16630892;7,76390900;-58,76034000
12,24822892;7,76390900;-58,76034000
12,33014892;7,85210700;-60,56093000
12,41206892;7,85210700;-60,56093000
12,49398892;7,85210700;-62,35542000
12,57590892;7,85210700;-62,35542000
12,65782892;7,94061100;-60,56093000
12,73974892;7,94061100;-62,35542000
12,82166892;7,94061100;-62,35542000
12,90358892;7,94061100;-60,56093000
12,98550892;7,94061100;-60,56093000
13,06742892;7,94061100;-58,76034000
13,14934892;8,02881000;-58,76034000
13,23126892;8,02881000;-56,96585000
13,31318892;8,02881000;-55,16526000
13,39510892;8,02881000;-53,37077000
13,47702892;8,02881000;-49,76958000
13,55894891;7,94061100;-46,17450000
13,64086891;7,94061100;-40,78493000
13,72278891;7,94061100;-35,38926000
13,80470891;7,85210700;-29,99969000
13,88662891;7,76390900;-24,60402000
13,96854891;7,76390900;-19,21445000
14,05046891;7,76390900;-13,81878000
14,13238891;7,76390900;-12,02429000
14,21430891;7,67571000;-10,22370000
14,29622891;7,58751200;-8,42921200
14,37814891;7,58751200;-10,22370000
14,46006891;7,58751200;-10,22370000
14,54198891;7,58751200;-12,02429000
14,62390891;7,58751200;-13,81878000
14,70582891;7,58751200;-13,81878000
14,78774891;7,58751200;-15,61937000
14,86966891;7,58751200;-17,41386000
14,95158891;7,49931300;-17,41386000
15,03350891;7,49931300;-17,41386000
15,11542891;7,49931300;-19,21445000
15,19734890;7,41111500;-19,21445000
15,27926890;7,49931300;-19,21445000
15,36118890;7,41111500;-21,00894000
15,44310890;7,41111500;-22,80953000
15,52502890;7,41111500;-24,60402000
15,60694890;7,41111500;-24,60402000
15,68886890;7,41111500;-26,40461000
15,77078890;7,32291700;-26,40461000
15,85270890;7,32291700;-28,19910000
15,93462890;7,32291700;-28,19910000
16,01654890;7,23441200;-28,19910000
16,09846890;7,23441200;-28,19910000
16,18038890;7,23441200;-26,40461000
