Time,Channel A,Channel B
(ms),(V),(mV)

-0.22160501,4.90768100,6.84530200
-0.05776501,4.90768100,5.94500500
0.10607499,4.99618500,5.04776100
0.26991499,4.90768100,5.04776100
0.43375499,4.99618500,5.04776100
0.59759499,4.99618500,5.04776100
0.76143499,5.08499400,5.94500500
0.92527499,5.08499400,5.94500500
1.08911499,5.17349800,6.84530200
1.25295499,5.26230700,8.64589300
1.41679498,5.26230700,8.64589300
1.58063498,5.26230700,8.64589300
1.74447498,5.35111500,10.44649000
1.90831498,5.35111500,9.54619000
2.07215498,5.43961900,9.54619000
2.23599498,5.43961900,9.54619000
2.39983498,5.52842800,9.54619000
2.56367498,5.52842800,8.64589300
2.72751498,5.52842800,6.84530200
2.89135498,5.61693100,5.04776100
3.05519497,5.61693100,3.25022100
3.21903497,5.70574000,0.54933320
3.38287497,5.70574000,-3.04879900
3.54671497,5.79454900,-4.84939100
3.71055497,5.79454900,-7.55027900
3.87439497,5.79454900,-9.35087100
4.03823497,5.88305300,-10.24812000
4.20207497,5.88305300,-9.35087100
4.36591497,5.97186200,-9.35087100
4.52975497,5.97186200,-8.45057600
4.69359496,5.97186200,-6.64998300
4.85743496,6.06036600,-6.64998300
5.02127496,6.06036600,-4.84939100
5.18511496,6.14917500,-3.94909500
5.34895496,6.23767800,-2.15155500
5.51279496,6.14917500,-0.35096290
5.67663496,6.23767800,0.54933320
5.84047496,6.32648700,2.34992500
6.00431496,6.32648700,2.34992500
6.16815496,6.41529600,4.15051700
6.33199495,6.41529600,5.94500500
6.49583495,6.50379900,6.84530200
6.65967495,6.50379900,5.94500500
6.82351495,6.59260800,5.04776100
6.98735495,6.59260800,3.25022100
7.15119495,6.59260800,2.34992500
7.31503495,6.68111200,0.54933320
7.47887495,6.68111200,-3.04879900
7.64271495,6.76992100,-3.94909500
7.80655495,6.76992100,-5.74968700
7.97039495,6.85873000,-7.55027900
8.13423494,6.85873000,-8.45057600
8.29807494,6.85873000,-8.45057600
8.46191494,6.94723400,-7.55027900
8.62575494,6.94723400,-6.64998300
8.78959494,6.94723400,-5.74968700
8.95343494,7.03604200,-4.84939100
9.11727494,7.12454600,-3.94909500
9.28111494,7.12454600,-3.94909500
9.44495494,7.12454600,-3.04879900
9.60879494,7.21335500,-2.15155500
9.77263493,7.21335500,-2.15155500
9.93647493,7.30216400,-1.25125900
10.10031493,7.30216400,-1.25125900
10.26415493,7.30216400,-1.25125900
10.42799493,7.39066700,-0.35096290
10.59183493,7.39066700,-2.15155500
10.75567493,7.47947600,-3.94909500
10.91951493,7.56798000,-5.74968700
11.08335493,7.56798000,-7.55027900
11.24719493,7.56798000,-10.24812000
11.41103492,7.56798000,-13.84930000
11.57487492,7.65678900,-15.64989000
11.73871492,7.65678900,-16.55019000
11.90255492,7.74559800,-18.34773000
12.06639492,7.83410100,-18.34773000
12.23023492,7.83410100,-18.34773000
12.39407492,7.92291000,-17.44743000
12.55791492,7.83410100,-16.55019000
12.72175492,7.92291000,-17.44743000
12.88559492,7.83410100,-17.44743000
13.04943491,7.83410100,-18.34773000
13.21327491,7.74559800,-17.44743000
13.37711491,7.65678900,-14.74959000
13.54095491,7.56798000,-12.04871000
13.70479491,7.47947600,-6.64998300
13.86863491,7.47947600,-3.04879900
14.03247491,7.39066700,-2.15155500
14.19631491,7.47947600,-0.35096290
14.36015491,7.39066700,-0.35096290
14.52399491,7.30216400,-0.35096290
14.68783490,7.30216400,-0.35096290
14.85167490,7.30216400,-0.35096290
15.01551490,7.21335500,-1.25125900
15.17935490,7.21335500,-2.15155500
15.34319490,7.21335500,-2.15155500
15.50703490,7.12454600,-2.15155500
15.67087490,7.12454600,-3.04879900
15.83471490,7.03604200,-4.84939100
15.99855490,7.03604200,-4.84939100
16.16239490,6.94723400,-5.74968700
16.32623489,6.94723400,-6.64998300
16.49007489,6.85873000,-7.55027900
16.65391489,6.85873000,-7.55027900
16.81775489,6.85873000,-6.64998300
16.98159489,6.76992100,-6.64998300
17.14543489,6.68111200,-4.84939100
17.30927489,6.68111200,-3.04879900
17.47311489,6.68111200,-0.35096290
17.63695489,6.59260800,2.34992500
17.80079489,6.59260800,5.04776100
17.96463488,6.50379900,6.84530200
18.12847488,6.50379900,6.84530200
18.29231488,6.50379900,6.84530200
18.45615488,6.41529600,5.94500500
18.61999488,6.41529600,5.04776100
18.78383488,6.32648700,4.15051700
18.94767488,6.23767800,2.34992500
19.11151488,6.23767800,1.44962900
19.27535488,6.23767800,0.54933320
19.43919488,6.14917500,-0.35096290
19.60303487,6.14917500,-2.15155500
19.76687487,6.06036600,-4.84939100
19.93071487,6.06036600,-5.74968700
20.09455487,5.97186200,-7.55027900
20.25839487,5.97186200,-8.45057600
20.42223487,5.97186200,-9.35087100
20.58607487,5.88305300,-8.45057600
20.74991487,5.88305300,-8.45057600
20.91375487,5.79454900,-7.55027900
21.07759487,5.79454900,-6.64998300
21.24143486,5.79454900,-4.84939100
21.40527486,5.70574000,-1.25125900
21.56911486,5.70574000,1.44962900
21.73295486,5.61693100,4.15051700
21.89679486,5.61693100,7.74559700
22.06063486,5.52842800,8.64589300
22.22447486,5.52842800,9.54619000
22.38831486,5.52842800,9.54619000
22.55215486,5.43961900,10.44649000
22.71599486,5.43961900,10.44649000
22.87983485,5.35111500,11.34678000
23.04367485,5.35111500,9.54619000
23.20751485,5.26230700,9.54619000
23.37135485,5.26230700,9.54619000
23.53519485,5.17349800,8.64589300
23.69903485,5.17349800,7.74559700
23.86287485,5.17349800,6.84530200
24.02671485,5.08499400,5.04776100
24.19055485,5.08499400,6.84530200
24.35439485,4.99618500,5.94500500
24.51823484,4.99618500,5.04776100
24.68207484,4.99618500,6.84530200
24.84591484,4.90768100,7.74559700
25.00975484,4.81887200,8.64589300
25.17359484,4.81887200,9.54619000
25.33743484,4.81887200,12.24708000
25.50127484,4.73006400,14.04462000
25.66511484,4.73006400,15.84521000
25.82895484,4.73006400,18.54610000
25.99279484,4.64156000,20.34364000
26.15663483,4.55275100,21.24393000
26.32047483,4.64156000,21.24393000
26.48431483,4.55275100,21.24393000
26.64815483,4.46424800,19.44639000
26.81199483,4.46424800,17.64580000
26.97583483,4.37543900,16.74551000
27.13967483,4.37543900,15.84521000
27.30351483,4.37543900,13.14432000
27.46735483,4.28663000,10.44649000
27.63119483,4.28663000,8.64589300
27.79503482,4.19812600,5.94500500
27.95887482,4.19812600,3.25022100
28.12271482,4.10931700,0.54933320
28.28655482,4.10931700,-1.25125900
28.45039482,4.02081300,-3.94909500
28.61423482,4.02081300,-4.84939100
28.77807482,3.93200500,-4.84939100
28.94191482,3.93200500,-4.84939100
29.10575482,3.93200500,-3.04879900
29.26959482,3.84319600,-2.15155500
29.43343481,3.84319600,0.54933320
29.59727481,3.75469200,1.44962900
29.76111481,3.75469200,2.34992500
29.92495481,3.66588300,3.25022100
30.08879481,3.66588300,3.25022100
30.25263481,3.66588300,2.34992500
30.41647481,3.57738000,1.44962900
30.58031481,3.57738000,-1.25125900
30.74415481,3.48857100,-2.15155500
30.90799481,3.48857100,-3.94909500
31.07183480,3.39976200,-4.84939100
31.23567480,3.39976200,-5.74968700
31.39951480,3.31125800,-7.55027900
31.56335480,3.31125800,-9.35087100
31.72719480,3.31125800,-11.14841000
31.89103480,3.22244900,-12.04871000
32.05487480,3.13394600,-13.84930000
32.21871480,3.13394600,-14.74959000
32.38255480,3.04513700,-15.64989000
32.54639480,3.04513700,-17.44743000
32.71023479,3.04513700,-15.64989000
32.87407479,2.95663300,-14.74959000
33.03791479,2.95663300,-13.84930000
33.20175479,2.95663300,-10.24812000
