Time,Channel A,Channel B
(ms),(V),(mV)

-0.28787099,4.90768100,2.34992500
-0.12403099,4.90768100,1.44962900
0.03980901,4.99618500,-0.35096290
0.20364900,4.99618500,0.54933320
0.36748900,4.99618500,-1.25125900
0.53132900,4.99618500,-0.35096290
0.69516900,5.08499400,-0.35096290
0.85900900,5.08499400,0.54933320
1.02284900,5.17349800,1.44962900
1.18668900,5.26230700,1.44962900
1.35052900,5.26230700,3.25022100
1.51436900,5.26230700,4.15051700
1.67820900,5.35111500,4.15051700
1.84204899,5.43961900,5.04776100
2.00588899,5.43961900,5.04776100
2.16972899,5.43961900,5.94500500
2.33356899,5.52842800,6.84530200
2.49740899,5.52842800,6.84530200
2.66124899,5.61693100,5.94500500
2.82508899,5.61693100,5.04776100
2.98892899,5.61693100,3.25022100
3.15276899,5.70574000,0.54933320
3.31660899,5.70574000,-1.25125900
3.48044898,5.79454900,-3.94909500
3.64428898,5.79454900,-5.74968700
3.80812898,5.79454900,-7.55027900
3.97196898,5.88305300,-7.55027900
4.13580898,5.88305300,-6.64998300
4.29964898,5.97186200,-5.74968700
4.46348898,5.97186200,-4.84939100
4.62732898,6.06036600,-3.04879900
4.79116898,6.06036600,-1.25125900
4.95500898,6.06036600,-0.35096290
5.11884897,6.14917500,2.34992500
5.28268897,6.23767800,4.15051700
5.44652897,6.14917500,5.04776100
5.61036897,6.23767800,6.84530200
5.77420897,6.23767800,7.74559700
5.93804897,6.32648700,9.54619000
6.10188897,6.41529600,10.44649000
6.26572897,6.41529600,12.24708000
6.42956897,6.50379900,12.24708000
6.59340897,6.50379900,12.24708000
6.75724896,6.50379900,10.44649000
6.92108896,6.59260800,9.54619000
7.08492896,6.59260800,6.84530200
7.24876896,6.68111200,3.25022100
7.41260896,6.68111200,1.44962900
7.57644896,6.76992100,-1.25125900
7.74028896,6.76992100,-3.04879900
7.90412896,6.85873000,-4.84939100
8.06796896,6.85873000,-4.84939100
8.23180896,6.94723400,-5.74968700
8.39564895,6.94723400,-5.74968700
8.55948895,6.94723400,-5.74968700
8.72332895,6.94723400,-4.84939100
8.88716895,7.03604200,-4.84939100
9.05100895,7.12454600,-4.84939100
9.21484895,7.12454600,-3.94909500
9.37868895,7.12454600,-5.74968700
9.54252895,7.21335500,-4.84939100
9.70636895,7.21335500,-5.74968700
9.87020895,7.21335500,-4.84939100
10.03404894,7.30216400,-4.84939100
10.19788894,7.30216400,-4.84939100
10.36172894,7.39066700,-5.74968700
10.52556894,7.47947600,-7.55027900
10.68940894,7.47947600,-7.55027900
10.85324894,7.47947600,-9.35087100
11.01708894,7.56798000,-12.04871000
11.18092894,7.56798000,-14.74959000
11.34476894,7.65678900,-18.34773000
11.50860894,7.65678900,-19.24802000
11.67244893,7.74559800,-21.04861000
11.83628893,7.74559800,-21.94891000
12.00012893,7.74559800,-21.94891000
12.16396893,7.83410100,-21.94891000
12.32780893,7.83410100,-21.04861000
12.49164893,7.92291000,-20.14832000
12.65548893,7.92291000,-20.14832000
12.81932893,7.83410100,-20.14832000
12.98316893,7.74559800,-21.04861000
13.14700893,7.74559800,-21.04861000
13.31084892,7.65678900,-19.24802000
13.47468892,7.56798000,-14.74959000
13.63852892,7.47947600,-11.14841000
13.80236892,7.47947600,-7.55027900
13.96620892,7.47947600,-5.74968700
14.13004892,7.47947600,-5.74968700
14.29388892,7.39066700,-4.84939100
14.45772892,7.39066700,-4.84939100
14.62156892,7.30216400,-3.94909500
14.78540892,7.30216400,-4.84939100
14.94924891,7.21335500,-3.94909500
15.11308891,7.21335500,-4.84939100
15.27692891,7.12454600,-3.94909500
15.44076891,7.12454600,-4.84939100
15.60460891,7.12454600,-3.94909500
15.76844891,7.03604200,-3.94909500
15.93228891,6.94723400,-4.84939100
16.09612891,6.94723400,-4.84939100
16.25996891,6.94723400,-4.84939100
16.42380891,6.85873000,-3.94909500
16.58764890,6.85873000,-4.84939100
16.75148890,6.85873000,-3.04879900
16.91532890,6.76992100,-1.25125900
17.07916890,6.76992100,-0.35096290
17.24300890,6.68111200,2.34992500
17.40684890,6.68111200,5.04776100
17.57068890,6.59260800,6.84530200
17.73452890,6.59260800,10.44649000
17.89836890,6.50379900,11.34678000
18.06220890,6.50379900,14.04462000
18.22604889,6.41529600,13.14432000
18.38988889,6.41529600,12.24708000
18.55372889,6.41529600,10.44649000
18.71756889,6.32648700,9.54619000
18.88140889,6.32648700,9.54619000
19.04524889,6.23767800,6.84530200
19.20908889,6.23767800,6.84530200
19.37292889,6.14917500,5.04776100
19.53676889,6.14917500,3.25022100
19.70060889,6.06036600,0.54933320
19.86444888,6.06036600,-1.25125900
20.02828888,5.97186200,-3.04879900
20.19212888,5.97186200,-4.84939100
20.35596888,5.88305300,-5.74968700
20.51980888,5.88305300,-5.74968700
20.68364888,5.88305300,-5.74968700
20.84748888,5.79454900,-5.74968700
21.01132888,5.79454900,-4.84939100
21.17516888,5.70574000,-3.94909500
21.33900888,5.70574000,-1.25125900
21.50284887,5.70574000,2.34992500
21.66668887,5.61693100,4.15051700
21.83052887,5.61693100,5.94500500
21.99436887,5.52842800,6.84530200
22.15820887,5.52842800,7.74559700
22.32204887,5.43961900,7.74559700
22.48588887,5.43961900,6.84530200
22.64972887,5.43961900,6.84530200
22.81356887,5.35111500,5.04776100
22.97740887,5.35111500,5.04776100
23.14124886,5.26230700,5.04776100
23.30508886,5.26230700,4.15051700
23.46892886,5.17349800,3.25022100
23.63276886,5.17349800,2.34992500
23.79660886,5.08499400,1.44962900
23.96044886,5.08499400,0.54933320
24.12428886,5.08499400,0.54933320
24.28812886,4.99618500,0.54933320
24.45196886,4.99618500,0.54933320
24.61580886,4.90768100,1.44962900
24.77964885,4.90768100,2.34992500
24.94348885,4.90768100,3.25022100
25.10732885,4.81887200,5.04776100
25.27116885,4.81887200,7.74559700
25.43500885,4.73006400,9.54619000
25.59884885,4.73006400,13.14432000
25.76268885,4.64156000,14.94491000
25.92652885,4.64156000,18.54610000
26.09036885,4.64156000,20.34364000
26.25420885,4.55275100,21.24393000
26.41804884,4.55275100,22.14423000
26.58188884,4.46424800,21.24393000
26.74572884,4.46424800,21.24393000
26.90956884,4.37543900,20.34364000
27.07340884,4.37543900,19.44639000
27.23724884,4.37543900,18.54610000
27.40108884,4.28663000,16.74551000
27.56492884,4.19812600,14.94491000
27.72876884,4.19812600,13.14432000
27.89260884,4.19812600,11.34678000
28.05644883,4.10931700,8.64589300
28.22028883,4.10931700,6.84530200
28.38412883,4.02081300,5.04776100
28.54796883,4.02081300,3.25022100
28.71180883,4.02081300,4.15051700
28.87564883,3.93200500,4.15051700
29.03948883,3.93200500,5.04776100
29.20332883,3.84319600,5.94500500
29.36716883,3.84319600,8.64589300
29.53100883,3.75469200,9.54619000
29.69484882,3.75469200,11.34678000
29.85868882,3.66588300,12.24708000
30.02252882,3.66588300,12.24708000
30.18636882,3.66588300,10.44649000
30.35020882,3.57738000,9.54619000
30.51404882,3.57738000,6.84530200
30.67788882,3.48857100,4.15051700
30.84172882,3.39976200,1.44962900
31.00556882,3.39976200,-0.35096290
31.16940882,3.31125800,-2.15155500
31.33324881,3.31125800,-4.84939100
31.49708881,3.31125800,-7.55027900
31.66092881,3.22244900,-9.35087100
31.82476881,3.22244900,-11.14841000
31.98860881,3.22244900,-14.74959000
32.15244881,3.13394600,-17.44743000
32.31628881,3.13394600,-18.34773000
32.48012881,3.04513700,-20.14832000
32.64396881,3.04513700,-20.14832000
32.80780881,2.95663300,-20.14832000
32.97164880,2.95663300,-18.34773000
33.13548880,2.95663300,-16.55019000
33.29932880,2.86782400,-13.84930000
