Time,Channel A,Channel B
(ms),(V),(mV)

-0.29207201,4.90768100,1.44962900
-0.12823202,4.90768100,-0.35096290
0.03560798,4.99618500,-1.25125900
0.19944798,4.99618500,-1.25125900
0.36328798,4.99618500,-1.25125900
0.52712798,4.99618500,-0.35096290
0.69096798,5.08499400,0.54933320
0.85480798,5.08499400,2.34992500
1.01864798,5.17349800,4.15051700
1.18248798,5.17349800,6.84530200
1.34632798,5.26230700,7.74559700
1.51016797,5.26230700,10.44649000
1.67400797,5.35111500,10.44649000
1.83784797,5.35111500,12.24708000
2.00168797,5.35111500,13.14432000
2.16552797,5.43961900,14.94491000
2.32936797,5.52842800,14.94491000
2.49320797,5.52842800,15.84521000
2.65704797,5.52842800,15.84521000
2.82088797,5.61693100,14.94491000
2.98472797,5.61693100,11.34678000
3.14856796,5.70574000,9.54619000
3.31240796,5.70574000,6.84530200
3.47624796,5.70574000,4.15051700
3.64008796,5.79454900,2.34992500
3.80392796,5.79454900,0.54933320
3.96776796,5.79454900,-0.35096290
4.13160796,5.97186200,-1.25125900
4.29544796,5.97186200,-1.25125900
4.45928796,5.97186200,-0.35096290
4.62312796,5.97186200,0.54933320
4.78696795,6.06036600,1.44962900
4.95080795,6.06036600,2.34992500
5.11464795,6.14917500,2.34992500
5.27848795,6.14917500,4.15051700
5.44232795,6.14917500,5.04776100
5.60616795,6.23767800,5.04776100
5.77000795,6.23767800,6.84530200
5.93384795,6.32648700,6.84530200
6.09768795,6.32648700,6.84530200
6.26152795,6.41529600,6.84530200
6.42536794,6.41529600,7.74559700
6.58920794,6.50379900,6.84530200
6.75304794,6.50379900,5.94500500
6.91688794,6.50379900,3.25022100
7.08072794,6.59260800,0.54933320
7.24456794,6.59260800,-2.15155500
7.40840794,6.68111200,-4.84939100
7.57224794,6.68111200,-7.55027900
7.73608794,6.76992100,-10.24812000
7.89992794,6.76992100,-12.94900000
8.06376793,6.85873000,-12.94900000
8.22760793,6.85873000,-14.74959000
8.39144793,6.94723400,-14.74959000
8.55528793,6.94723400,-13.84930000
8.71912793,7.03604200,-12.94900000
8.88296793,7.03604200,-12.94900000
9.04680793,7.03604200,-11.14841000
9.21064793,7.12454600,-12.04871000
9.37448793,7.12454600,-11.14841000
9.53832793,7.21335500,-9.35087100
9.70216792,7.21335500,-9.35087100
9.86600792,7.21335500,-9.35087100
10.02984792,7.30216400,-8.45057600
10.19368792,7.30216400,-5.74968700
10.35752792,7.39066700,-5.74968700
10.52136792,7.47947600,-5.74968700
10.68520792,7.47947600,-5.74968700
10.84904792,7.47947600,-7.55027900
11.01288792,7.56798000,-10.24812000
11.17672792,7.56798000,-12.04871000
11.34056791,7.65678900,-12.94900000
11.50440791,7.65678900,-14.74959000
11.66824791,7.74559800,-15.64989000
11.83208791,7.74559800,-16.55019000
11.99592791,7.83410100,-16.55019000
12.15976791,7.83410100,-16.55019000
12.32360791,7.83410100,-14.74959000
12.48744791,7.92291000,-14.74959000
12.65128791,7.83410100,-13.84930000
12.81512791,7.83410100,-14.74959000
12.97896790,7.83410100,-16.55019000
13.14280790,7.74559800,-16.55019000
13.30664790,7.65678900,-14.74959000
13.47048790,7.56798000,-12.94900000
13.63432790,7.56798000,-9.35087100
13.79816790,7.47947600,-6.64998300
13.96200790,7.47947600,-4.84939100
14.12584790,7.39066700,-4.84939100
14.28968790,7.39066700,-4.84939100
14.45352790,7.30216400,-4.84939100
14.61736789,7.30216400,-5.74968700
14.78120789,7.30216400,-7.55027900
14.94504789,7.30216400,-8.45057600
15.10888789,7.21335500,-8.45057600
15.27272789,7.21335500,-8.45057600
15.43656789,7.12454600,-9.35087100
15.60040789,7.12454600,-10.24812000
15.76424789,7.03604200,-11.14841000
15.92808789,6.94723400,-12.94900000
16.09192789,6.94723400,-12.94900000
16.25576789,6.85873000,-13.84930000
16.41960788,6.94723400,-12.94900000
16.58344788,6.85873000,-12.04871000
16.74728788,6.85873000,-12.04871000
16.91112788,6.76992100,-9.35087100
17.07496788,6.76992100,-8.45057600
17.23880788,6.68111200,-5.74968700
17.40264788,6.68111200,-2.15155500
17.56648788,6.59260800,0.54933320
17.73032788,6.59260800,3.25022100
17.89416788,6.50379900,6.84530200
18.05800787,6.50379900,8.64589300
18.22184787,6.41529600,8.64589300
18.38568787,6.41529600,9.54619000
18.54952787,6.41529600,7.74559700
18.71336787,6.32648700,7.74559700
18.87720787,6.32648700,6.84530200
19.04104787,6.23767800,6.84530200
19.20488787,6.23767800,6.84530200
19.36872787,6.14917500,6.84530200
19.53256787,6.14917500,5.04776100
19.69640786,6.06036600,5.04776100
19.86024786,6.06036600,3.25022100
20.02408786,6.06036600,2.34992500
20.18792786,5.97186200,1.44962900
20.35176786,5.97186200,0.54933320
20.51560786,5.88305300,0.54933320
20.67944786,5.88305300,-0.35096290
20.84328786,5.88305300,0.54933320
21.00712786,5.79454900,2.34992500
21.17096786,5.79454900,3.25022100
21.33480785,5.70574000,5.94500500
21.49864785,5.70574000,8.64589300
21.66248785,5.70574000,11.34678000
21.82632785,5.61693100,14.04462000
21.99016785,5.52842800,15.84521000
22.15400785,5.52842800,16.74551000
22.31784785,5.52842800,15.84521000
22.48168785,5.43961900,15.84521000
22.64552785,5.35111500,14.04462000
22.80936785,5.35111500,13.14432000
22.97320784,5.35111500,11.34678000
23.13704784,5.26230700,10.44649000
23.30088784,5.26230700,9.54619000
23.46472784,5.17349800,7.74559700
23.62856784,5.17349800,5.04776100
23.79240784,5.17349800,4.15051700
23.95624784,5.08499400,1.44962900
24.12008784,5.08499400,0.54933320
24.28392784,4.99618500,-0.35096290
24.44776784,4.99618500,-1.25125900
24.61160783,4.90768100,-1.25125900
24.77544783,4.90768100,-1.25125900
24.93928783,4.81887200,0.54933320
25.10312783,4.81887200,1.44962900
25.26696783,4.81887200,3.25022100
25.43080783,4.73006400,4.15051700
25.59464783,4.73006400,5.94500500
25.75848783,4.73006400,8.64589300
25.92232783,4.64156000,11.34678000
26.08616783,4.64156000,12.24708000
26.25000782,4.55275100,13.14432000
26.41384782,4.55275100,13.14432000
26.57768782,4.46424800,11.34678000
26.74152782,4.46424800,10.44649000
26.90536782,4.37543900,10.44649000
27.06920782,4.37543900,10.44649000
27.23304782,4.37543900,9.54619000
27.39688782,4.28663000,7.74559700
27.56072782,4.28663000,6.84530200
27.72456782,4.28663000,5.04776100
27.88840781,4.10931700,4.15051700
28.05224781,4.10931700,2.34992500
28.21608781,4.10931700,0.54933320
28.37992781,4.10931700,0.54933320
28.54376781,4.02081300,0.54933320
28.70760781,3.93200500,0.54933320
28.87144781,3.93200500,1.44962900
29.03528781,3.93200500,2.34992500
29.19912781,3.84319600,5.04776100
29.36296781,3.84319600,7.74559700
29.52680780,3.75469200,9.54619000
29.69064780,3.75469200,12.24708000
29.85448780,3.75469200,14.04462000
30.01832780,3.66588300,14.04462000
30.18216780,3.66588300,14.04462000
30.34600780,3.57738000,13.14432000
30.50984780,3.57738000,12.24708000
30.67368780,3.48857100,11.34678000
30.83752780,3.39976200,9.54619000
31.00136780,3.39976200,8.64589300
31.16520779,3.39976200,6.84530200
31.32904779,3.39976200,5.04776100
31.49288779,3.31125800,2.34992500
31.65672779,3.22244900,0.54933320
31.82056779,3.22244900,-1.25125900
31.98440779,3.22244900,-3.94909500
32.14824779,3.13394600,-6.64998300
32.31208779,3.13394600,-8.45057600
32.47592779,3.13394600,-9.35087100
32.63976779,3.04513700,-11.14841000
32.80360778,3.04513700,-11.14841000
32.96744778,2.95663300,-10.24812000
33.13128778,2.95663300,-8.45057600
33.29512778,2.86782400,-6.64998300
33.45896778,2.86782400,-4.84939100
