Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,08252500;4,85183300;-87,52098000
-0,00060500;4,85183300;-87,52098000
0,08131500;4,94003100;-87,52098000
0,16323500;4,85183300;-87,52098000
0,24515500;4,94003100;-89,32157000
0,32707499;4,94003100;-91,11606000
0,40899499;4,94003100;-91,11606000
0,49091499;4,94003100;-91,11606000
0,57283499;5,02822900;-91,11606000
0,65475499;5,02822900;-91,11606000
0,73667499;5,11673400;-91,11606000
0,81859499;5,11673400;-91,11606000
0,90051499;5,11673400;-91,11606000
0,98243499;5,11673400;-89,32157000
1,06435499;5,11673400;-89,32157000
1,14627499;5,11673400;-89,32157000
1,22819499;5,11673400;-89,32157000
1,31011499;5,11673400;-89,32157000
1,39203499;5,11673400;-89,32157000
1,47395499;5,11673400;-89,32157000
1,55587499;5,20493100;-91,11606000
1,63779499;5,29313000;-89,32157000
1,71971499;5,20493100;-91,11606000
1,80163499;5,20493100;-91,11606000
1,88355499;5,29313000;-92,91666000
1,96547498;5,29313000;-92,91666000
2,04739498;5,38132900;-92,91666000
2,12931498;5,29313000;-94,71114000
2,21123498;5,38132900;-94,71114000
2,29315498;5,38132900;-94,71114000
2,37507498;5,38132900;-94,71114000
2,45699498;5,46952700;-94,71114000
2,53891498;5,46952700;-94,71114000
2,62083498;5,46952700;-92,91666000
2,70275498;5,46952700;-92,91666000
2,78467498;5,46952700;-92,91666000
2,86659498;5,55772600;-92,91666000
2,94851498;5,55772600;-91,11606000
3,03043498;5,55772600;-91,11606000
3,11235498;5,64622900;-89,32157000
3,19427498;5,64622900;-87,52098000
3,27619498;5,64622900;-87,52098000
3,35811498;5,64622900;-85,72649000
3,44003498;5,64622900;-85,72649000
3,52195498;5,64622900;-83,92590000
3,60387497;5,73442800;-83,92590000
3,68579497;5,73442800;-82,13141000
3,76771497;5,73442800;-82,13141000
3,84963497;5,82262600;-78,53633000
3,93155497;5,82262600;-78,53633000
4,01347497;5,82262600;-76,73574000
4,09539497;5,82262600;-76,73574000
4,17731497;5,82262600;-76,73574000
4,25923497;5,82262600;-74,94125000
4,34115497;5,91082500;-73,14066000
4,42307497;5,91082500;-71,34617000
4,50499497;5,91082500;-71,34617000
4,58691497;5,91082500;-69,54558000
4,66883497;5,99902300;-67,75109000
4,75075497;5,99902300;-64,15601000
4,83267497;5,99902300;-64,15601000
4,91459497;5,99902300;-62,35542000
4,99651497;5,99902300;-60,56093000
5,07843497;6,08722200;-58,76034000
5,16035497;6,08722200;-56,96585000
5,24227496;6,08722200;-55,16526000
5,32419496;6,08722200;-53,37077000
5,40611496;6,17572500;-51,57018000
5,48803496;6,17572500;-49,76958000
5,56995496;6,17572500;-47,97510000
5,65187496;6,17572500;-46,17450000
5,73379496;6,17572500;-44,38001000
5,81571496;6,17572500;-42,57943000
5,89763496;6,26392400;-40,78493000
5,97955496;6,26392400;-40,78493000
6,06147496;6,26392400;-37,18985000
6,14339496;6,35212200;-35,38926000
6,22531496;6,35212200;-33,59477000
6,30723496;6,35212200;-31,79418000
6,38915496;6,35212200;-28,19910000
6,47107496;6,35212200;-26,40461000
6,55299496;6,35212200;-24,60402000
6,63491496;6,44032100;-22,80953000
6,71683496;6,44032100;-21,00894000
6,79875496;6,44032100;-19,21445000
6,88067496;6,52852000;-17,41386000
6,96259495;6,52852000;-13,81878000
7,04451495;6,52852000;-12,02429000
7,12643495;6,52852000;-8,42921200
7,20835495;6,52852000;-6,62862000
7,29027495;6,61671800;-4,83413200
7,37219495;6,61671800;-3,03354000
7,45411495;6,61671800;-1,23905100
7,53603495;6,61671800;0,56154050
7,61795495;6,61671800;2,35602900
7,69987495;6,61671800;4,15662100
7,78179495;6,70491600;5,95110900
7,86371495;6,70491600;7,74559700
7,94563495;6,79342000;9,54619000
8,02755495;6,79342000;11,34068000
8,10947495;6,70491600;13,14127000
8,19139495;6,79342000;14,93576000
8,27331495;6,79342000;16,73635000
8,35523495;6,88161800;18,53084000
8,43715495;6,88161800;22,12592000
8,51907495;6,88161800;22,12592000
8,60099494;6,88161800;23,92651000
8,68291494;6,88161800;25,72100000
8,76483494;6,88161800;27,52159000
8,84675494;6,96981700;29,31608000
8,92867494;6,96981700;31,11667000
9,01059494;6,96981700;32,91116000
9,09251494;6,96981700;34,71175000
9,17443494;7,05801500;36,50624000
9,25635494;7,05801500;38,30684000
9,33827494;7,05801500;40,10132000
9,42019494;7,05801500;40,10132000
9,50211494;7,14621400;43,69640000
9,58403494;7,14621400;43,69640000
9,66595494;7,14621400;45,49699000
9,74787494;7,14621400;47,29148000
9,82979494;7,14621400;49,09208000
9,91171494;7,23441200;50,88656000
9,99363494;7,23441200;52,68715000
10,07555494;7,23441200;54,48164000
10,15747494;7,23441200;54,48164000
10,23939493;7,23441200;56,28223000
10,32131493;7,32291700;58,07672000
10,40323493;7,32291700;59,87732000
10,48515493;7,32291700;59,87732000
10,56707493;7,41111500;61,67181000
10,64899493;7,41111500;61,67181000
10,73091493;7,41111500;63,47239000
10,81283493;7,41111500;65,27299000
10,89475493;7,41111500;65,27299000
10,97667493;7,49931300;67,06747000
11,05859493;7,49931300;67,06747000
11,14051493;7,49931300;68,86806000
11,22243493;7,58751200;68,86806000
11,30435493;7,58751200;70,66255000
11,38627493;7,58751200;70,66255000
11,46819493;7,58751200;72,46315000
11,55011493;7,58751200;72,46315000
11,63203493;7,67571000;72,46315000
11,71395493;7,67571000;72,46315000
11,79587493;7,67571000;72,46315000
11,87779492;7,67571000;74,25764000
11,95971492;7,76390900;74,25764000
12,04163492;7,76390900;74,25764000
12,12355492;7,76390900;74,25764000
12,20547492;7,76390900;76,05823000
12,28739492;7,76390900;74,25764000
12,36931492;7,76390900;74,25764000
12,45123492;7,85210700;76,05823000
12,53315492;7,85210700;74,25764000
12,61507492;7,85210700;74,25764000
12,69699492;7,94061100;74,25764000
12,77891492;7,94061100;72,46315000
12,86083492;7,94061100;72,46315000
12,94275492;7,94061100;72,46315000
13,02467492;7,94061100;72,46315000
13,10659492;7,94061100;70,66255000
13,18851492;8,02881000;68,86806000
13,27043492;7,94061100;67,06747000
13,35235492;8,02881000;65,27299000
13,43427492;7,94061100;61,67181000
13,51619491;7,94061100;58,07672000
13,59811491;7,94061100;56,28223000
13,68003491;7,94061100;50,88656000
13,76195491;7,94061100;45,49699000
13,84387491;7,85210700;38,30684000
13,92579491;7,85210700;32,91116000
14,00771491;7,76390900;27,52159000
14,08963491;7,76390900;22,12592000
14,17155491;7,76390900;14,93576000
14,25347491;7,67571000;9,54619000
14,33539491;7,58751200;4,15662100
14,41731491;7,58751200;-1,23905100
14,49923491;7,58751200;-6,62862000
14,58115491;7,58751200;-8,42921200
14,66307491;7,58751200;-12,02429000
14,74499491;7,49931300;-13,81878000
14,82691491;7,49931300;-17,41386000
14,90883491;7,49931300;-17,41386000
14,99075491;7,49931300;-19,21445000
15,07267491;7,49931300;-21,00894000
15,15459490;7,41111500;-22,80953000
15,23651490;7,41111500;-22,80953000
15,31843490;7,41111500;-24,60402000
15,40035490;7,41111500;-26,40461000
15,48227490;7,41111500;-26,40461000
15,56419490;7,41111500;-29,99969000
15,64611490;7,41111500;-31,79418000
15,72803490;7,32291700;-33,59477000
15,80995490;7,32291700;-35,38926000
15,89187490;7,32291700;-37,18985000
15,97379490;7,32291700;-40,78493000
16,05571490;7,23441200;-42,57943000
16,13763490;7,23441200;-46,17450000
16,21955490;7,23441200;-47,97510000
16,30147490;7,14621400;-49,76958000
16,38339490;7,14621400;-51,57018000
16,46531490;7,14621400;-55,16526000
16,54723490;7,05801500;-55,16526000
16,62915490;7,05801500;-56,96585000
