Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,14781200;4,85183300;-6,62862000
-0,06589200;4,85183300;-3,03354000
0,01602800;4,94003100;-4,83413200
0,09794800;4,94003100;-3,03354000
0,17986800;4,94003100;-3,03354000
0,26178800;4,94003100;-3,03354000
0,34370800;4,94003100;-3,03354000
0,42562800;4,94003100;-1,23905100
0,50754800;4,94003100;-1,23905100
0,58946800;4,94003100;-1,23905100
0,67138800;5,02822900;-1,23905100
0,75330800;5,02822900;-3,03354000
0,83522800;5,02822900;-3,03354000
0,91714800;5,11673400;-4,83413200
0,99906800;5,11673400;-4,83413200
1,08098800;5,11673400;-4,83413200
1,16290800;5,11673400;-4,83413200
1,24482800;5,11673400;-6,62862000
1,32674800;5,11673400;-6,62862000
1,40866799;5,11673400;-8,42921200
1,49058799;5,20493100;-8,42921200
1,57250799;5,20493100;-10,22370000
1,65442799;5,20493100;-12,02429000
1,73634799;5,29313000;-12,02429000
1,81826799;5,29313000;-13,81878000
1,90018799;5,29313000;-13,81878000
1,98210799;5,29313000;-15,61937000
2,06402799;5,29313000;-17,41386000
2,14594799;5,29313000;-17,41386000
2,22786799;5,38132900;-19,21445000
2,30978799;5,38132900;-19,21445000
2,39170799;5,38132900;-21,00894000
2,47362799;5,46952700;-21,00894000
2,55554799;5,46952700;-21,00894000
2,63746799;5,46952700;-21,00894000
2,71938799;5,46952700;-21,00894000
2,80130799;5,46952700;-21,00894000
2,88322799;5,46952700;-21,00894000
2,96514799;5,55772600;-21,00894000
3,04706798;5,55772600;-21,00894000
3,12898798;5,64622900;-19,21445000
3,21090798;5,64622900;-19,21445000
3,29282798;5,64622900;-19,21445000
3,37474798;5,64622900;-17,41386000
3,45666798;5,64622900;-17,41386000
3,53858798;5,73442800;-17,41386000
3,62050798;5,64622900;-15,61937000
3,70242798;5,73442800;-15,61937000
3,78434798;5,73442800;-13,81878000
3,86626798;5,82262600;-13,81878000
3,94818798;5,82262600;-12,02429000
4,03010798;5,82262600;-10,22370000
4,11202798;5,82262600;-10,22370000
4,19394798;5,82262600;-8,42921200
4,27586798;5,82262600;-6,62862000
4,35778798;5,91082500;-6,62862000
4,43970798;5,82262600;-6,62862000
4,52162798;5,91082500;-4,83413200
4,60354798;5,91082500;-4,83413200
4,68546797;5,99902300;-3,03354000
4,76738797;5,99902300;-3,03354000
4,84930797;5,99902300;-3,03354000
4,93122797;5,99902300;-1,23905100
5,01314797;5,99902300;-1,23905100
5,09506797;5,99902300;0,56154050
5,17698797;6,08722200;-1,23905100
5,25890797;6,08722200;-1,23905100
5,34082797;6,17572500;-1,23905100
5,42274797;6,17572500;-1,23905100
5,50466797;6,17572500;-1,23905100
5,58658797;6,17572500;-3,03354000
5,66850797;6,17572500;-3,03354000
5,75042797;6,26392400;-3,03354000
5,83234797;6,17572500;-4,83413200
5,91426797;6,26392400;-4,83413200
5,99618797;6,26392400;-4,83413200
6,07810797;6,26392400;-6,62862000
6,16002797;6,35212200;-6,62862000
6,24194797;6,35212200;-6,62862000
6,32386796;6,35212200;-6,62862000
6,40578796;6,35212200;-6,62862000
6,48770796;6,35212200;-8,42921200
6,56962796;6,44032100;-6,62862000
6,65154796;6,44032100;-6,62862000
6,73346796;6,44032100;-6,62862000
6,81538796;6,52852000;-6,62862000
6,89730796;6,52852000;-6,62862000
6,97922796;6,52852000;-6,62862000
7,06114796;6,52852000;-6,62862000
7,14306796;6,52852000;-6,62862000
7,22498796;6,52852000;-4,83413200
7,30690796;6,52852000;-4,83413200
7,38882796;6,61671800;-3,03354000
7,47074796;6,61671800;-3,03354000
7,55266796;6,61671800;-3,03354000
7,63458796;6,70491600;-1,23905100
7,71650796;6,70491600;0,56154050
7,79842796;6,70491600;0,56154050
7,88034796;6,70491600;0,56154050
7,96226796;6,70491600;2,35602900
8,04418795;6,70491600;2,35602900
8,12610795;6,79342000;4,15662100
8,20802795;6,70491600;4,15662100
8,28994795;6,88161800;5,95110900
8,37186795;6,88161800;7,74559700
8,45378795;6,88161800;7,74559700
8,53570795;6,88161800;7,74559700
8,61762795;6,88161800;9,54619000
8,69954795;6,88161800;9,54619000
8,78146795;6,88161800;11,34068000
8,86338795;6,96981700;13,14127000
8,94530795;6,96981700;14,93576000
9,02722795;6,96981700;14,93576000
9,10914795;6,96981700;14,93576000
9,19106795;7,05801500;14,93576000
9,27298795;7,05801500;14,93576000
9,35490795;7,14621400;14,93576000
9,43682795;7,05801500;14,93576000
9,51874795;7,05801500;14,93576000
9,60066795;7,14621400;14,93576000
9,68258794;7,14621400;14,93576000
9,76450794;7,23441200;14,93576000
9,84642794;7,23441200;14,93576000
9,92834794;7,23441200;14,93576000
10,01026794;7,23441200;14,93576000
10,09218794;7,23441200;14,93576000
10,17410794;7,23441200;14,93576000
10,25602794;7,32291700;14,93576000
10,33794794;7,32291700;13,14127000
10,41986794;7,32291700;13,14127000
10,50178794;7,32291700;13,14127000
10,58370794;7,41111500;11,34068000
10,66562794;7,41111500;11,34068000
10,74754794;7,41111500;11,34068000
10,82946794;7,41111500;11,34068000
10,91138794;7,49931300;11,34068000
10,99330794;7,49931300;11,34068000
11,07522794;7,49931300;11,34068000
11,15714794;7,58751200;11,34068000
11,23906794;7,58751200;13,14127000
11,32098793;7,58751200;11,34068000
11,40290793;7,58751200;13,14127000
11,48482793;7,67571000;13,14127000
11,56674793;7,58751200;13,14127000
11,64866793;7,67571000;14,93576000
11,73058793;7,67571000;14,93576000
11,81250793;7,67571000;14,93576000
11,89442793;7,67571000;14,93576000
11,97634793;7,76390900;14,93576000
12,05826793;7,76390900;16,73635000
12,14018793;7,76390900;16,73635000
12,22210793;7,76390900;18,53084000
12,30402793;7,76390900;18,53084000
12,38594793;7,85210700;18,53084000
12,46786793;7,85210700;18,53084000
12,54978793;7,85210700;18,53084000
12,63170793;7,85210700;18,53084000
12,71362793;7,85210700;18,53084000
12,79554793;7,94061100;20,33143000
12,87746793;7,94061100;18,53084000
12,95938792;7,94061100;18,53084000
13,04130792;7,94061100;18,53084000
13,12322792;7,94061100;16,73635000
13,20514792;7,94061100;16,73635000
13,28706792;7,94061100;18,53084000
13,36898792;8,02881000;16,73635000
13,45090792;7,94061100;20,33143000
13,53282792;7,94061100;20,33143000
13,61474792;7,94061100;22,12592000
13,69666792;7,94061100;22,12592000
13,77858792;7,85210700;23,92651000
13,86050792;7,85210700;23,92651000
13,94242792;7,85210700;25,72100000
14,02434792;7,76390900;25,72100000
14,10626792;7,76390900;25,72100000
14,18818792;7,67571000;25,72100000
14,27010792;7,58751200;27,52159000
14,35202792;7,58751200;29,31608000
14,43394792;7,58751200;29,31608000
14,51586792;7,58751200;31,11667000
14,59778791;7,58751200;31,11667000
14,67970791;7,58751200;32,91116000
14,76162791;7,49931300;32,91116000
14,84354791;7,49931300;34,71175000
14,92546791;7,49931300;34,71175000
15,00738791;7,49931300;36,50624000
15,08930791;7,41111500;36,50624000
15,17122791;7,41111500;38,30684000
15,25314791;7,41111500;38,30684000
15,33506791;7,41111500;40,10132000
15,41698791;7,41111500;41,90191000
15,49890791;7,41111500;41,90191000
15,58082791;7,32291700;43,69640000
15,66274791;7,32291700;43,69640000
15,74466791;7,32291700;45,49699000
15,82658791;7,32291700;45,49699000
15,90850791;7,23441200;47,29148000
15,99042791;7,23441200;47,29148000
16,07234791;7,23441200;47,29148000
16,15426791;7,23441200;47,29148000
16,23618790;7,23441200;47,29148000
16,31810790;7,23441200;49,09208000
16,40002790;7,14621400;47,29148000
16,48194790;7,14621400;47,29148000
16,56386790;7,05801500;45,49699000
16,64578790;7,05801500;45,49699000
