Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,13068601;4,85183300;0,56154050
-0,04876601;4,85183300;0,56154050
0,03315399;4,94003100;2,35602900
0,11507399;4,85183300;4,15662100
0,19699399;4,94003100;5,95110900
0,27891399;4,94003100;7,74559700
0,36083399;4,94003100;7,74559700
0,44275399;4,94003100;9,54619000
0,52467399;4,94003100;11,34068000
0,60659399;5,02822900;13,14127000
0,68851399;5,02822900;14,93576000
0,77043399;5,02822900;14,93576000
0,85235399;5,11673400;16,73635000
0,93427399;5,11673400;18,53084000
1,01619399;5,11673400;18,53084000
1,09811399;5,11673400;20,33143000
1,18003399;5,11673400;22,12592000
1,26195398;5,11673400;22,12592000
1,34387398;5,11673400;22,12592000
1,42579398;5,11673400;23,92651000
1,50771398;5,11673400;25,72100000
1,58963398;5,20493100;27,52159000
1,67155398;5,20493100;27,52159000
1,75347398;5,20493100;29,31608000
1,83539398;5,29313000;31,11667000
1,91731398;5,29313000;32,91116000
1,99923398;5,29313000;34,71175000
2,08115398;5,29313000;36,50624000
2,16307398;5,38132900;38,30684000
2,24499398;5,38132900;38,30684000
2,32691398;5,38132900;40,10132000
2,40883398;5,38132900;43,69640000
2,49075398;5,46952700;43,69640000
2,57267398;5,46952700;45,49699000
2,65459398;5,46952700;47,29148000
2,73651398;5,46952700;49,09208000
2,81843398;5,46952700;50,88656000
2,90035397;5,46952700;50,88656000
2,98227397;5,55772600;52,68715000
3,06419397;5,55772600;54,48164000
3,14611397;5,55772600;54,48164000
3,22803397;5,64622900;56,28223000
3,30995397;5,64622900;58,07672000
3,39187397;5,64622900;58,07672000
3,47379397;5,64622900;59,87732000
3,55571397;5,64622900;58,07672000
3,63763397;5,73442800;59,87732000
3,71955397;5,73442800;61,67181000
3,80147397;5,73442800;63,47239000
3,88339397;5,82262600;63,47239000
3,96531397;5,82262600;65,27299000
4,04723397;5,82262600;65,27299000
4,12915397;5,82262600;67,06747000
4,21107397;5,82262600;67,06747000
4,29299397;5,82262600;67,06747000
4,37491397;5,82262600;68,86806000
4,45683397;5,91082500;70,66255000
4,53875396;5,91082500;70,66255000
4,62067396;5,91082500;72,46315000
4,70259396;5,91082500;74,25764000
4,78451396;5,99902300;74,25764000
4,86643396;5,99902300;76,05823000
4,94835396;5,99902300;77,85271000
5,03027396;5,99902300;77,85271000
5,11219396;6,08722200;79,65331000
5,19411396;5,99902300;79,65331000
5,27603396;6,08722200;79,65331000
5,35795396;6,08722200;81,44780000
5,43987396;6,17572500;81,44780000
5,52179396;6,17572500;81,44780000
5,60371396;6,17572500;83,24839000
5,68563396;6,17572500;81,44780000
5,76755396;6,17572500;83,24839000
5,84947396;6,17572500;83,24839000
5,93139396;6,26392400;85,04288000
6,01331396;6,26392400;85,04288000
6,09523396;6,26392400;85,04288000
6,17715395;6,35212200;85,04288000
6,25907395;6,35212200;85,04288000
6,34099395;6,35212200;85,04288000
6,42291395;6,35212200;86,84347000
6,50483395;6,35212200;86,84347000
6,58675395;6,35212200;86,84347000
6,66867395;6,35212200;86,84347000
6,75059395;6,44032100;86,84347000
6,83251395;6,44032100;86,84347000
6,91443395;6,52852000;86,84347000
6,99635395;6,52852000;86,84347000
7,07827395;6,52852000;86,84347000
7,16019395;6,52852000;86,84347000
7,24211395;6,52852000;86,84347000
7,32403395;6,61671800;86,84347000
7,40595395;6,61671800;86,84347000
7,48787395;6,61671800;86,84347000
7,56979395;6,61671800;85,04288000
7,65171395;6,61671800;85,04288000
7,73363395;6,61671800;85,04288000
7,81555394;6,70491600;83,24839000
7,89747394;6,70491600;83,24839000
7,97939394;6,70491600;81,44780000
8,06131394;6,70491600;81,44780000
8,14323394;6,79342000;81,44780000
8,22515394;6,79342000;81,44780000
8,30707394;6,79342000;79,65331000
8,38899394;6,79342000;79,65331000
8,47091394;6,88161800;79,65331000
8,55283394;6,88161800;79,65331000
8,63475394;6,88161800;79,65331000
8,71667394;6,88161800;77,85271000
8,79859394;6,88161800;77,85271000
8,88051394;6,96981700;77,85271000
8,96243394;6,96981700;76,05823000
9,04435394;6,96981700;74,25764000
9,12627394;6,96981700;72,46315000
9,20819394;6,96981700;72,46315000
9,29011394;7,05801500;72,46315000
9,37203394;7,05801500;70,66255000
9,45395394;7,05801500;68,86806000
9,53587393;7,05801500;68,86806000
9,61779393;7,05801500;67,06747000
9,69971393;7,14621400;65,27299000
9,78163393;7,14621400;63,47239000
9,86355393;7,23441200;63,47239000
9,94547393;7,23441200;61,67181000
10,02739393;7,23441200;59,87732000
10,10931393;7,23441200;58,07672000
10,19123393;7,23441200;56,28223000
10,27315393;7,23441200;56,28223000
10,35507393;7,23441200;54,48164000
10,43699393;7,32291700;52,68715000
10,51891393;7,41111500;50,88656000
10,60083393;7,41111500;50,88656000
10,68275393;7,41111500;47,29148000
10,76467393;7,41111500;45,49699000
10,84659393;7,41111500;43,69640000
10,92851393;7,41111500;43,69640000
11,01043393;7,49931300;43,69640000
11,09235393;7,49931300;40,10132000
11,17427392;7,49931300;40,10132000
11,25619392;7,49931300;38,30684000
11,33811392;7,58751200;36,50624000
11,42003392;7,58751200;36,50624000
11,50195392;7,58751200;34,71175000
11,58387392;7,58751200;34,71175000
11,66579392;7,58751200;31,11667000
11,74771392;7,67571000;31,11667000
11,82963392;7,67571000;29,31608000
11,91155392;7,67571000;27,52159000
11,99347392;7,67571000;25,72100000
12,07539392;7,67571000;23,92651000
12,15731392;7,67571000;22,12592000
12,23923392;7,76390900;22,12592000
12,32115392;7,76390900;18,53084000
12,40307392;7,76390900;16,73635000
12,48499392;7,76390900;14,93576000
12,56691392;7,85210700;13,14127000
12,64883392;7,85210700;9,54619000
12,73075392;7,85210700;9,54619000
12,81267391;7,94061100;7,74559700
12,89459391;7,94061100;4,15662100
12,97651391;7,94061100;2,35602900
13,05843391;7,94061100;-1,23905100
13,14035391;7,94061100;-3,03354000
13,22227391;7,94061100;-6,62862000
13,30419391;7,94061100;-6,62862000
13,38611391;7,94061100;-8,42921200
13,46803391;8,02881000;-6,62862000
13,54995391;7,94061100;-4,83413200
13,63187391;7,94061100;0,56154050
13,71379391;7,94061100;2,35602900
13,79571391;7,94061100;7,74559700
13,87763391;7,94061100;11,34068000
13,95955391;7,85210700;14,93576000
14,04147391;7,85210700;18,53084000
14,12339391;7,76390900;22,12592000
14,20531391;7,76390900;22,12592000
14,28723391;7,67571000;23,92651000
14,36915391;7,58751200;23,92651000
14,45107390;7,67571000;23,92651000
14,53299390;7,58751200;23,92651000
14,61491390;7,58751200;22,12592000
14,69683390;7,58751200;22,12592000
14,77875390;7,49931300;22,12592000
14,86067390;7,49931300;22,12592000
14,94259390;7,49931300;20,33143000
15,02451390;7,49931300;18,53084000
15,10643390;7,49931300;18,53084000
15,18835390;7,49931300;16,73635000
15,27027390;7,49931300;16,73635000
15,35219390;7,49931300;14,93576000
15,43411390;7,41111500;14,93576000
15,51603390;7,41111500;14,93576000
15,59795390;7,41111500;13,14127000
15,67987390;7,41111500;11,34068000
15,76179390;7,41111500;11,34068000
15,84371390;7,32291700;9,54619000
15,92563390;7,23441200;9,54619000
16,00755390;7,32291700;9,54619000
16,08947389;7,23441200;7,74559700
16,17139389;7,23441200;7,74559700
16,25331389;7,23441200;5,95110900
16,33523389;7,23441200;4,15662100
16,41715389;7,23441200;2,35602900
16,49907389;7,05801500;2,35602900
16,58099389;7,14621400;0,56154050
16,66291389;7,14621400;0,56154050
16,74483389;7,05801500;-1,23905100
16,82675389;7,05801500;-3,03354000
16,90867389;7,05801500;-4,83413200
16,99059389;6,96981700;-6,62862000
17,07251389;6,96981700;-6,62862000
