Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,14833400;4,85183300;56,28223000
-0,06641400;4,85183300;56,28223000
0,01550600;4,94003100;54,48164000
0,09742600;4,85183300;56,28223000
0,17934600;4,94003100;56,28223000
0,26126600;4,94003100;54,48164000
0,34318600;4,94003100;54,48164000
0,42510599;5,02822900;54,48164000
0,50702599;5,02822900;56,28223000
0,58894599;5,02822900;54,48164000
0,67086599;5,02822900;54,48164000
0,75278599;5,11673400;56,28223000
0,83470599;5,02822900;54,48164000
0,91662599;5,11673400;56,28223000
0,99854599;5,11673400;54,48164000
1,08046599;5,11673400;54,48164000
1,16238599;5,11673400;54,48164000
1,24430599;5,11673400;54,48164000
1,32622599;5,11673400;52,68715000
1,40814599;5,11673400;54,48164000
1,49006599;5,20493100;54,48164000
1,57198599;5,20493100;54,48164000
1,65390599;5,20493100;54,48164000
1,73582599;5,20493100;54,48164000
1,81774599;5,20493100;54,48164000
1,89966599;5,29313000;54,48164000
1,98158599;5,29313000;56,28223000
2,06350598;5,29313000;56,28223000
2,14542598;5,29313000;56,28223000
2,22734598;5,38132900;56,28223000
2,30926598;5,38132900;58,07672000
2,39118598;5,46952700;58,07672000
2,47310598;5,46952700;58,07672000
2,55502598;5,46952700;58,07672000
2,63694598;5,46952700;58,07672000
2,71886598;5,46952700;58,07672000
2,80078598;5,46952700;58,07672000
2,88270598;5,55772600;58,07672000
2,96462598;5,46952700;56,28223000
3,04654598;5,55772600;56,28223000
3,12846598;5,64622900;56,28223000
3,21038598;5,64622900;56,28223000
3,29230598;5,64622900;56,28223000
3,37422598;5,64622900;56,28223000
3,45614598;5,64622900;56,28223000
3,53806598;5,64622900;56,28223000
3,61998598;5,73442800;54,48164000
3,70190597;5,73442800;54,48164000
3,78382597;5,73442800;52,68715000
3,86574597;5,82262600;52,68715000
3,94766597;5,82262600;50,88656000
4,02958597;5,82262600;50,88656000
4,11150597;5,82262600;50,88656000
4,19342597;5,82262600;49,09208000
4,27534597;5,91082500;49,09208000
4,35726597;5,82262600;49,09208000
4,43918597;5,91082500;47,29148000
4,52110597;5,91082500;45,49699000
4,60302597;5,91082500;45,49699000
4,68494597;5,99902300;43,69640000
4,76686597;5,99902300;43,69640000
4,84878597;5,99902300;43,69640000
4,93070597;5,99902300;41,90191000
5,01262597;5,99902300;43,69640000
5,09454597;5,99902300;40,10132000
5,17646597;6,08722200;40,10132000
5,25838597;6,08722200;40,10132000
5,34030596;6,08722200;38,30684000
5,42222596;6,17572500;38,30684000
5,50414596;6,17572500;38,30684000
5,58606596;6,17572500;38,30684000
5,66798596;6,17572500;38,30684000
5,74990596;6,17572500;38,30684000
5,83182596;6,26392400;36,50624000
5,91374596;6,26392400;36,50624000
5,99566596;6,26392400;36,50624000
6,07758596;6,26392400;36,50624000
6,15950596;6,35212200;36,50624000
6,24142596;6,35212200;36,50624000
6,32334596;6,35212200;36,50624000
6,40526596;6,35212200;36,50624000
6,48718596;6,35212200;36,50624000
6,56910596;6,44032100;36,50624000
6,65102596;6,44032100;34,71175000
6,73294596;6,52852000;34,71175000
6,81486596;6,44032100;34,71175000
6,89678596;6,44032100;34,71175000
6,97870595;6,52852000;34,71175000
7,06062595;6,52852000;32,91116000
7,14254595;6,52852000;32,91116000
7,22446595;6,61671800;32,91116000
7,30638595;6,61671800;32,91116000
7,38830595;6,61671800;31,11667000
7,47022595;6,61671800;31,11667000
7,55214595;6,61671800;31,11667000
7,63406595;6,70491600;29,31608000
7,71598595;6,70491600;29,31608000
7,79790595;6,70491600;29,31608000
7,87982595;6,70491600;29,31608000
7,96174595;6,70491600;29,31608000
8,04366595;6,70491600;27,52159000
8,12558595;6,79342000;25,72100000
8,20750595;6,79342000;25,72100000
8,28942595;6,79342000;25,72100000
8,37134595;6,88161800;25,72100000
8,45326595;6,88161800;25,72100000
8,53518595;6,88161800;23,92651000
8,61710594;6,88161800;23,92651000
8,69902594;6,88161800;22,12592000
8,78094594;6,96981700;22,12592000
8,86286594;6,96981700;22,12592000
8,94478594;6,96981700;20,33143000
9,02670594;6,96981700;20,33143000
9,10862594;6,96981700;18,53084000
9,19054594;7,05801500;16,73635000
9,27246594;7,05801500;18,53084000
9,35438594;7,05801500;16,73635000
9,43630594;7,05801500;14,93576000
9,51822594;7,05801500;14,93576000
9,60014594;7,05801500;14,93576000
9,68206594;7,23441200;13,14127000
9,76398594;7,23441200;13,14127000
9,84590594;7,23441200;11,34068000
9,92782594;7,23441200;11,34068000
10,00974594;7,23441200;11,34068000
10,09166594;7,23441200;9,54619000
10,17358594;7,23441200;9,54619000
10,25550593;7,32291700;9,54619000
10,33742593;7,32291700;7,74559700
10,41934593;7,32291700;7,74559700
10,50126593;7,32291700;7,74559700
10,58318593;7,32291700;7,74559700
10,66510593;7,32291700;5,95110900
10,74702593;7,41111500;5,95110900
10,82894593;7,41111500;4,15662100
10,91086593;7,41111500;4,15662100
10,99278593;7,49931300;4,15662100
11,07470593;7,49931300;2,35602900
11,15662593;7,49931300;2,35602900
11,23854593;7,58751200;2,35602900
11,32046593;7,58751200;0,56154050
11,40238593;7,58751200;0,56154050
11,48430593;7,58751200;0,56154050
11,56622593;7,58751200;-1,23905100
11,64814593;7,58751200;-1,23905100
11,73006593;7,67571000;-3,03354000
11,81198593;7,67571000;-3,03354000
11,89390592;7,67571000;-4,83413200
11,97582592;7,67571000;-4,83413200
12,05774592;7,76390900;-6,62862000
12,13966592;7,76390900;-8,42921200
12,22158592;7,76390900;-10,22370000
12,30350592;7,76390900;-10,22370000
12,38542592;7,76390900;-12,02429000
12,46734592;7,85210700;-13,81878000
12,54926592;7,85210700;-15,61937000
12,63118592;7,85210700;-15,61937000
12,71310592;7,94061100;-17,41386000
12,79502592;7,94061100;-21,00894000
12,87694592;7,94061100;-21,00894000
12,95886592;7,94061100;-22,80953000
13,04078592;7,94061100;-26,40461000
13,12270592;7,94061100;-26,40461000
13,20462592;7,94061100;-28,19910000
13,28654592;8,02881000;-26,40461000
13,36846592;7,94061100;-26,40461000
13,45038592;8,02881000;-22,80953000
13,53230591;7,94061100;-21,00894000
13,61422591;7,94061100;-15,61937000
13,69614591;7,94061100;-12,02429000
13,77806591;7,94061100;-6,62862000
13,85998591;7,85210700;0,56154050
13,94190591;7,85210700;4,15662100
14,02382591;7,76390900;7,74559700
14,10574591;7,76390900;11,34068000
14,18766591;7,67571000;14,93576000
14,26958591;7,67571000;14,93576000
14,35150591;7,58751200;16,73635000
14,43342591;7,58751200;18,53084000
14,51534591;7,58751200;18,53084000
14,59726591;7,58751200;18,53084000
14,67918591;7,58751200;18,53084000
14,76110591;7,49931300;18,53084000
14,84302591;7,49931300;18,53084000
14,92494591;7,49931300;18,53084000
15,00686591;7,49931300;16,73635000
15,08878591;7,49931300;16,73635000
15,17070590;7,41111500;16,73635000
15,25262590;7,41111500;16,73635000
15,33454590;7,41111500;14,93576000
15,41646590;7,41111500;14,93576000
15,49838590;7,32291700;14,93576000
15,58030590;7,41111500;14,93576000
15,66222590;7,32291700;14,93576000
15,74414590;7,32291700;14,93576000
15,82606590;7,32291700;13,14127000
15,90798590;7,32291700;14,93576000
15,98990590;7,23441200;14,93576000
16,07182590;7,23441200;13,14127000
16,15374590;7,23441200;13,14127000
16,23566590;7,23441200;11,34068000
16,31758590;7,14621400;11,34068000
16,39950590;7,14621400;11,34068000
16,48142590;7,05801500;11,34068000
16,56334590;7,05801500;11,34068000
16,64526590;7,05801500;11,34068000
16,72718590;7,05801500;11,34068000
16,80910589;6,96981700;9,54619000
16,89102589;6,96981700;9,54619000
16,97294589;6,96981700;9,54619000
