Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,10265300;3,96954300;7,76696100
-0,02073300;3,96954300;6,85750900
0,06118700;4,05774100;5,95110900
0,14310700;4,05774100;5,04165700
0,22502700;4,05774100;3,22885800
0,30694700;4,05774100;1,41605900
0,38886700;4,14594000;0,50660720
0,47078700;4,14594000;-2,21564400
0,55270700;4,14594000;-4,93789500
0,63462699;4,14594000;-6,75374600
0,71654699;4,23413800;-9,47904900
0,79846699;4,23413800;-11,29490000
0,88038699;4,32233700;-13,10770000
0,96230699;4,23413800;-15,83300000
1,04422699;4,32233700;-18,55525000
1,12614699;4,32233700;-21,27750000
1,20806699;4,41053500;-24,00281000
1,28998699;4,41053500;-26,72506000
1,37190699;4,41053500;-29,44731000
1,45382699;4,41053500;-32,17261000
1,53574699;4,41053500;-35,80126000
1,61766699;4,49903900;-37,61712000
1,69958699;4,41053500;-39,43297000
1,78150699;4,58723700;-42,15522000
1,86342699;4,49903900;-44,88052000
1,94534699;4,58723700;-45,78692000
2,02726699;4,58723700;-46,69637000
2,10918699;4,58723700;-48,50917000
2,19110699;4,58723700;-48,50917000
2,27302698;4,58723700;-48,50917000
2,35494698;4,58723700;-49,41862000
2,43686698;4,67543600;-48,50917000
2,51878698;4,67543600;-48,50917000
2,60070698;4,76363400;-48,50917000
2,68262698;4,67543600;-48,50917000
2,76454698;4,76363400;-47,60277000
2,84646698;4,76363400;-47,60277000
2,92838698;4,76363400;-47,60277000
3,01030698;4,76363400;-47,60277000
3,09222698;4,85183300;-46,69637000
3,17414698;4,85183300;-46,69637000
3,25606698;4,94003100;-45,78692000
3,33798698;4,94003100;-45,78692000
3,41990698;4,94003100;-45,78692000
3,50182698;4,94003100;-44,88052000
3,58374698;5,02822900;-43,06467000
3,66566698;4,94003100;-42,15522000
3,74758698;5,02822900;-42,15522000
3,82950698;5,11673400;-41,24882000
3,91142697;5,11673400;-39,43297000
3,99334697;5,11673400;-38,52657000
4,07526697;5,11673400;-37,61712000
4,15718697;5,20493100;-35,80126000
4,23910697;5,20493100;-34,89486000
4,32102697;5,20493100;-33,98541000
4,40294697;5,20493100;-32,17261000
4,48486697;5,20493100;-32,17261000
4,56678697;5,29313000;-31,26316000
4,64870697;5,29313000;-30,35676000
4,73062697;5,29313000;-28,54091000
4,81254697;5,29313000;-28,54091000
4,89446697;5,29313000;-28,54091000
4,97638697;5,38132900;-27,63146000
5,05830697;5,38132900;-26,72506000
5,14022697;5,38132900;-25,81866000
5,22214697;5,46952700;-24,90921000
5,30406697;5,46952700;-24,90921000
5,38598697;5,46952700;-24,00281000
5,46790697;5,55772600;-23,09336000
5,54982696;5,46952700;-21,27750000
5,63174696;5,46952700;-20,37111000
5,71366696;5,55772600;-17,64885000
5,79558696;5,64622900;-16,73940000
5,87750696;5,64622900;-14,01715000
5,95942696;5,64622900;-12,20130000
6,04134696;5,64622900;-10,38545000
6,12326696;5,64622900;-8,56959700
6,20518696;5,73442800;-4,93789500
6,28710696;5,73442800;-2,21564400
6,36902696;5,73442800;1,41605900
6,45094696;5,82262600;4,13525800
6,53286696;5,82262600;6,85750900
6,61478696;5,82262600;10,48921000
6,69670696;5,82262600;13,21146000
6,77862696;5,82262600;15,93676000
6,86054696;5,91082500;18,65902000
6,94246696;5,91082500;21,38127000
7,02438696;5,99902300;25,01297000
7,10630696;5,99902300;27,73522000
7,18822695;5,99902300;30,46052000
7,27014695;5,99902300;33,18277000
7,35206695;5,99902300;34,99863000
7,43398695;6,08722200;36,81448000
7,51590695;6,08722200;39,53673000
7,59782695;6,08722200;41,35258000
7,67974695;6,17572500;44,07483000
7,76166695;6,17572500;44,98428000
7,84358695;6,17572500;45,89068000
7,92550695;6,17572500;47,70654000
8,00742695;6,17572500;48,61293000
8,08934695;6,17572500;49,52238000
8,17126695;6,26392400;50,42879000
8,25318695;6,26392400;51,33824000
8,33510695;6,26392400;51,33824000
8,41702695;6,35212200;52,24463000
8,49894695;6,35212200;52,24463000
8,58086695;6,35212200;52,24463000
8,66278695;6,35212200;53,15409000
8,74470695;6,35212200;53,15409000
8,82662694;6,44032100;52,24463000
8,90854694;6,44032100;52,24463000
8,99046694;6,44032100;52,24463000
9,07238694;6,52852000;52,24463000
9,15430694;6,52852000;51,33824000
9,23622694;6,52852000;51,33824000
9,31814694;6,52852000;52,24463000
9,40006694;6,61671800;52,24463000
9,48198694;6,61671800;52,24463000
9,56390694;6,61671800;52,24463000
9,64582694;6,61671800;53,15409000
9,72774694;6,70491600;53,15409000
9,80966694;6,70491600;54,96688000
9,89158694;6,70491600;55,87634000
9,97350694;6,70491600;56,78274000
10,05542694;6,70491600;57,69219000
10,13734694;6,79342000;58,59859000
10,21926694;6,88161800;59,50804000
10,30118694;6,88161800;60,41444000
10,38310694;6,88161800;61,32389000
10,46502693;6,88161800;62,23029000
10,54694693;6,88161800;63,13669000
10,62886693;6,88161800;63,13669000
10,71078693;6,96981700;63,13669000
10,79270693;6,96981700;63,13669000
10,87462693;6,96981700;62,23029000
10,95654693;6,96981700;63,13669000
11,03846693;7,05801500;62,23029000
11,12038693;7,05801500;61,32389000
11,20230693;7,05801500;60,41444000
11,28422693;7,14621400;58,59859000
11,36614693;7,05801500;57,69219000
11,44806693;7,14621400;55,87634000
11,52998693;7,14621400;54,06049000
11,61190693;7,23441200;51,33824000
11,69382693;7,23441200;49,52238000
11,77574693;7,23441200;47,70654000
11,85766693;7,23441200;44,98428000
11,93958693;7,32291700;43,16843000
12,02150693;7,32291700;39,53673000
12,10342693;7,32291700;36,81448000
12,18534692;7,32291700;34,08918000
12,26726692;7,41111500;31,36692000
12,34918692;7,41111500;28,64467000
12,43110692;7,41111500;25,01297000
12,51302692;7,41111500;22,29072000
12,59494692;7,41111500;19,56541000
12,67686692;7,49931300;16,84316000
12,75878692;7,49931300;15,02731000
12,84070692;7,58751200;12,30506000
12,92262692;7,58751200;10,48921000
13,00454692;7,58751200;7,76696100
13,08646692;7,67571000;6,85750900
13,16838692;7,67571000;5,04165700
13,25030692;7,67571000;4,13525800
13,33222692;7,67571000;3,22885800
13,41414692;7,67571000;2,32245900
13,49606692;7,76390900;2,32245900
13,57798692;7,76390900;2,32245900
13,65990692;7,76390900;1,41605900
13,74182692;7,76390900;1,41605900
13,82374691;7,85210700;1,41605900
13,90566691;7,85210700;1,41605900
13,98758691;7,85210700;0,50660720
14,06950691;7,94061100;0,50660720
14,15142691;7,94061100;0,50660720
14,23334691;7,94061100;0,50660720
14,31526691;7,94061100;-0,39979250
14,39718691;7,94061100;-1,30924400
14,47910691;7,94061100;-1,30924400
14,56102691;7,94061100;-2,21564400
14,64294691;8,02881000;-2,21564400
14,72486691;7,94061100;-0,39979250
14,80678691;8,02881000;0,50660720
14,88870691;7,94061100;2,32245900
14,97062691;7,94061100;4,13525800
15,05254691;7,94061100;5,04165700
15,13446691;7,85210700;5,95110900
15,21638691;7,76390900;7,76696100
15,29830691;7,76390900;7,76696100
15,38022691;7,67571000;8,67336000
15,46214690;7,67571000;9,58281100
15,54406690;7,58751200;11,39561000
15,62598690;7,58751200;12,30506000
15,70790690;7,58751200;15,02731000
15,78982690;7,49931300;15,93676000
15,87174690;7,49931300;18,65902000
15,95366690;7,49931300;19,56541000
16,03558690;7,41111500;19,56541000
16,11750690;7,41111500;21,38127000
16,19942690;7,41111500;22,29072000
16,28134690;7,41111500;22,29072000
16,36326690;7,41111500;22,29072000
16,44518690;7,41111500;22,29072000
16,52710690;7,32291700;22,29072000
16,60902690;7,41111500;22,29072000
16,69094690;7,32291700;22,29072000
16,77286690;7,23441200;23,19712000
