Time,Channel A,Channel B
(ms),(V),(mV)

-0.21634600,4.90768100,-0.35096290
-0.05250600,4.90768100,0.54933320
0.11133400,4.99618500,1.44962900
0.27517400,4.99618500,0.54933320
0.43901399,4.99618500,1.44962900
0.60285399,5.08499400,1.44962900
0.76669399,5.08499400,2.34992500
0.93053399,5.08499400,4.15051700
1.09437399,5.17349800,5.04776100
1.25821399,5.26230700,6.84530200
1.42205399,5.26230700,7.74559700
1.58589399,5.26230700,9.54619000
1.74973399,5.35111500,10.44649000
1.91357399,5.43961900,11.34678000
2.07741398,5.43961900,12.24708000
2.24125398,5.43961900,12.24708000
2.40509398,5.52842800,14.04462000
2.56893398,5.52842800,14.04462000
2.73277398,5.61693100,13.14432000
2.89661398,5.61693100,11.34678000
3.06045398,5.70574000,9.54619000
3.22429398,5.70574000,6.84530200
3.38813398,5.70574000,4.15051700
3.55197398,5.70574000,1.44962900
3.71581397,5.79454900,-0.35096290
3.87965397,5.79454900,-1.25125900
4.04349397,5.88305300,-2.15155500
4.20733397,5.97186200,-2.15155500
4.37117397,5.88305300,-0.35096290
4.53501397,5.97186200,-0.35096290
4.69885397,6.06036600,0.54933320
4.86269397,6.06036600,1.44962900
5.02653397,6.14917500,2.34992500
5.19037397,6.14917500,3.25022100
5.35421396,6.14917500,4.15051700
5.51805396,6.23767800,5.04776100
5.68189396,6.23767800,5.04776100
5.84573396,6.32648700,5.04776100
6.00957396,6.32648700,6.84530200
6.17341396,6.41529600,6.84530200
6.33725396,6.41529600,6.84530200
6.50109396,6.50379900,6.84530200
6.66493396,6.50379900,5.94500500
6.82877396,6.50379900,4.15051700
6.99261395,6.59260800,1.44962900
7.15645395,6.68111200,-2.15155500
7.32029395,6.68111200,-4.84939100
7.48413395,6.68111200,-6.64998300
7.64797395,6.68111200,-9.35087100
7.81181395,6.76992100,-11.14841000
7.97565395,6.76992100,-12.04871000
8.13949395,6.85873000,-12.04871000
8.30333395,6.85873000,-12.04871000
8.46717395,6.94723400,-12.04871000
8.63101394,6.94723400,-11.14841000
8.79485394,6.94723400,-10.24812000
8.95869394,7.03604200,-9.35087100
9.12253394,7.03604200,-8.45057600
9.28637394,7.12454600,-7.55027900
9.45021394,7.12454600,-7.55027900
9.61405394,7.21335500,-7.55027900
9.77789394,7.21335500,-7.55027900
9.94173394,7.30216400,-5.74968700
10.10557394,7.30216400,-4.84939100
10.26941394,7.39066700,-5.74968700
10.43325393,7.39066700,-5.74968700
10.59709393,7.47947600,-5.74968700
10.76093393,7.47947600,-6.64998300
10.92477393,7.56798000,-8.45057600
11.08861393,7.56798000,-10.24812000
11.25245393,7.56798000,-12.04871000
11.41629393,7.65678900,-13.84930000
11.58013393,7.65678900,-14.74959000
11.74397393,7.65678900,-14.74959000
11.90781393,7.74559800,-15.64989000
12.07165392,7.74559800,-14.74959000
12.23549392,7.83410100,-14.74959000
12.39933392,7.83410100,-13.84930000
12.56317392,7.92291000,-13.84930000
12.72701392,7.83410100,-12.94900000
12.89085392,7.83410100,-14.74959000
13.05469392,7.83410100,-14.74959000
13.21853392,7.74559800,-15.64989000
13.38237392,7.65678900,-14.74959000
13.54621392,7.65678900,-12.04871000
13.71005391,7.56798000,-7.55027900
13.87389391,7.47947600,-5.74968700
14.03773391,7.39066700,-4.84939100
14.20157391,7.47947600,-3.94909500
14.36541391,7.39066700,-3.94909500
14.52925391,7.30216400,-3.94909500
14.69309391,7.30216400,-5.74968700
14.85693391,7.30216400,-5.74968700
15.02077391,7.21335500,-6.64998300
15.18461391,7.21335500,-7.55027900
15.34845390,7.12454600,-6.64998300
15.51229390,7.12454600,-7.55027900
15.67613390,7.03604200,-8.45057600
15.83997390,7.03604200,-9.35087100
16.00381390,7.03604200,-10.24812000
16.16765390,6.94723400,-11.14841000
16.33149390,6.94723400,-11.14841000
16.49533390,6.85873000,-11.14841000
16.65917390,6.85873000,-11.14841000
16.82301390,6.76992100,-11.14841000
16.98685389,6.76992100,-9.35087100
17.15069389,6.76992100,-7.55027900
17.31453389,6.68111200,-4.84939100
17.47837389,6.68111200,-3.04879900
17.64221389,6.59260800,0.54933320
17.80605389,6.59260800,3.25022100
17.96989389,6.50379900,5.94500500
18.13373389,6.50379900,6.84530200
18.29757389,6.41529600,7.74559700
18.46141389,6.41529600,7.74559700
18.62525388,6.32648700,7.74559700
18.78909388,6.32648700,6.84530200
18.95293388,6.32648700,7.74559700
19.11677388,6.23767800,6.84530200
19.28061388,6.23767800,5.94500500
19.44445388,6.14917500,5.94500500
19.60829388,6.14917500,5.04776100
19.77213388,6.06036600,3.25022100
19.93597388,6.06036600,2.34992500
20.09981388,5.97186200,0.54933320
20.26365387,5.97186200,-0.35096290
20.42749387,5.97186200,-1.25125900
20.59133387,5.88305300,-1.25125900
20.75517387,5.88305300,-0.35096290
20.91901387,5.79454900,-0.35096290
21.08285387,5.79454900,1.44962900
21.24669387,5.79454900,2.34992500
21.41053387,5.70574000,5.04776100
21.57437387,5.70574000,8.64589300
21.73821387,5.70574000,10.44649000
21.90205386,5.61693100,12.24708000
22.06589386,5.61693100,14.04462000
22.22973386,5.52842800,14.94491000
22.39357386,5.43961900,14.04462000
22.55741386,5.43961900,14.04462000
22.72125386,5.43961900,12.24708000
22.88509386,5.35111500,11.34678000
23.04893386,5.35111500,11.34678000
23.21277386,5.26230700,9.54619000
23.37661386,5.26230700,9.54619000
23.54045385,5.26230700,6.84530200
23.70429385,5.17349800,6.84530200
23.86813385,5.08499400,5.04776100
24.03197385,5.08499400,4.15051700
24.19581385,4.99618500,2.34992500
24.35965385,4.99618500,2.34992500
24.52349385,4.90768100,1.44962900
24.68733385,4.90768100,0.54933320
24.85117385,4.90768100,0.54933320
25.01501385,4.81887200,1.44962900
25.17885384,4.81887200,1.44962900
25.34269384,4.81887200,3.25022100
25.50653384,4.73006400,5.94500500
25.67037384,4.73006400,7.74559700
25.83421384,4.73006400,10.44649000
25.99805384,4.64156000,12.24708000
26.16189384,4.64156000,14.04462000
26.32573384,4.55275100,14.04462000
26.48957384,4.46424800,14.04462000
26.65341384,4.46424800,12.24708000
26.81725383,4.46424800,11.34678000
26.98109383,4.37543900,11.34678000
27.14493383,4.37543900,9.54619000
27.30877383,4.28663000,8.64589300
27.47261383,4.28663000,6.84530200
27.63645383,4.28663000,5.94500500
27.80029383,4.19812600,3.25022100
27.96413383,4.19812600,1.44962900
28.12797383,4.19812600,-0.35096290
28.29181383,4.02081300,-0.35096290
28.45565382,4.10931700,-2.15155500
28.61949382,4.02081300,-2.15155500
28.78333382,3.93200500,-2.15155500
28.94717382,3.93200500,-0.35096290
29.11101382,3.93200500,0.54933320
29.27485382,3.84319600,4.15051700
29.43869382,3.84319600,5.94500500
29.60253382,3.84319600,7.74559700
29.76637382,3.75469200,9.54619000
29.93021382,3.66588300,12.24708000
30.09405381,3.66588300,14.04462000
30.25789381,3.66588300,13.14432000
30.42173381,3.57738000,12.24708000
30.58557381,3.48857100,9.54619000
30.74941381,3.48857100,8.64589300
30.91325381,3.48857100,7.74559700
31.07709381,3.39976200,6.84530200
31.24093381,3.39976200,5.04776100
31.40477381,3.31125800,2.34992500
31.56861381,3.31125800,1.44962900
31.73245380,3.22244900,-0.35096290
31.89629380,3.22244900,-2.15155500
32.06013380,3.22244900,-3.94909500
32.22397380,3.13394600,-6.64998300
32.38781380,3.13394600,-9.35087100
32.55165380,3.13394600,-11.14841000
32.71549380,3.04513700,-12.04871000
32.87933380,2.95663300,-12.94900000
33.04317380,2.95663300,-11.14841000
33.20701380,2.95663300,-10.24812000
33.37085379,2.86782400,-8.45057600
