Time,Channel A,Channel B
(ms),(V),(mV)

-0.18184799,4.90768100,0.54933320
-0.01800800,4.90768100,-0.35096290
0.14583200,4.99618500,-1.25125900
0.30967200,4.99618500,-1.25125900
0.47351200,5.08499400,-1.25125900
0.63735200,5.08499400,-1.25125900
0.80119200,5.17349800,-0.35096290
0.96503200,5.17349800,0.54933320
1.12887200,5.26230700,1.44962900
1.29271200,5.26230700,1.44962900
1.45655200,5.35111500,3.25022100
1.62039199,5.35111500,3.25022100
1.78423199,5.35111500,3.25022100
1.94807199,5.35111500,3.25022100
2.11191199,5.43961900,4.15051700
2.27575199,5.52842800,5.04776100
2.43959199,5.52842800,5.04776100
2.60343199,5.52842800,5.04776100
2.76727199,5.61693100,2.34992500
2.93111199,5.61693100,1.44962900
3.09495199,5.70574000,0.54933320
3.25879198,5.70574000,-2.15155500
3.42263198,5.70574000,-4.84939100
3.58647198,5.79454900,-5.74968700
3.75031198,5.79454900,-7.55027900
3.91415198,5.88305300,-7.55027900
4.07799198,5.88305300,-7.55027900
4.24183198,5.97186200,-6.64998300
4.40567198,5.97186200,-5.74968700
4.56951198,6.06036600,-4.84939100
4.73335198,6.06036600,-2.15155500
4.89719198,6.06036600,-1.25125900
5.06103197,6.14917500,0.54933320
5.22487197,6.14917500,2.34992500
5.38871197,6.14917500,3.25022100
5.55255197,6.23767800,5.04776100
5.71639197,6.32648700,5.94500500
5.88023197,6.32648700,7.74559700
6.04407197,6.41529600,8.64589300
6.20791197,6.41529600,10.44649000
6.37175197,6.41529600,11.34678000
6.53559197,6.50379900,11.34678000
6.69943196,6.59260800,10.44649000
6.86327196,6.50379900,8.64589300
7.02711196,6.59260800,6.84530200
7.19095196,6.68111200,4.15051700
7.35479196,6.68111200,1.44962900
7.51863196,6.68111200,-0.35096290
7.68247196,6.76992100,-2.15155500
7.84631196,6.76992100,-4.84939100
8.01015196,6.85873000,-5.74968700
8.17399196,6.85873000,-6.64998300
8.33783195,6.94723400,-5.74968700
8.50167195,7.03604200,-6.64998300
8.66551195,7.03604200,-5.74968700
8.82935195,7.03604200,-4.84939100
8.99319195,7.03604200,-4.84939100
9.15703195,7.12454600,-4.84939100
9.32087195,7.12454600,-3.94909500
9.48471195,7.12454600,-4.84939100
9.64855195,7.21335500,-3.94909500
9.81239195,7.30216400,-4.84939100
9.97623194,7.30216400,-4.84939100
10.14007194,7.30216400,-4.84939100
10.30391194,7.39066700,-4.84939100
10.46775194,7.39066700,-4.84939100
10.63159194,7.47947600,-5.74968700
10.79543194,7.47947600,-9.35087100
10.95927194,7.56798000,-11.14841000
11.12311194,7.65678900,-13.84930000
11.28695194,7.65678900,-15.64989000
11.45079194,7.65678900,-18.34773000
11.61463193,7.74559800,-20.14832000
11.77847193,7.74559800,-20.14832000
11.94231193,7.83410100,-21.04861000
12.10615193,7.83410100,-21.94891000
12.26999193,7.83410100,-20.14832000
12.43383193,7.83410100,-20.14832000
12.59767193,7.92291000,-19.24802000
12.76151193,7.83410100,-20.14832000
12.92535193,7.83410100,-21.04861000
13.08919193,7.74559800,-21.04861000
13.25303192,7.74559800,-19.24802000
13.41687192,7.56798000,-14.74959000
13.58071192,7.47947600,-10.24812000
13.74455192,7.47947600,-7.55027900
13.90839192,7.47947600,-4.84939100
14.07223192,7.39066700,-4.84939100
14.23607192,7.39066700,-3.94909500
14.39991192,7.30216400,-3.04879900
14.56375192,7.30216400,-3.94909500
14.72759192,7.30216400,-3.94909500
14.89143191,7.21335500,-3.94909500
15.05527191,7.21335500,-3.94909500
15.21911191,7.12454600,-3.04879900
15.38295191,7.12454600,-3.04879900
15.54679191,7.03604200,-3.94909500
15.71063191,7.03604200,-4.84939100
15.87447191,6.94723400,-4.84939100
16.03831191,6.94723400,-5.74968700
16.20215191,6.94723400,-5.74968700
16.36599191,6.85873000,-5.74968700
16.52983190,6.85873000,-4.84939100
16.69367190,6.85873000,-3.04879900
16.85751190,6.76992100,-2.15155500
17.02135190,6.76992100,-1.25125900
17.18519190,6.68111200,2.34992500
17.34903190,6.68111200,4.15051700
17.51287190,6.59260800,6.84530200
17.67671190,6.59260800,9.54619000
17.84055190,6.50379900,11.34678000
18.00439190,6.50379900,13.14432000
18.16823189,6.50379900,13.14432000
18.33207189,6.41529600,11.34678000
18.49591189,6.41529600,10.44649000
18.65975189,6.32648700,9.54619000
18.82359189,6.32648700,8.64589300
18.98743189,6.32648700,6.84530200
19.15127189,6.23767800,5.94500500
19.31511189,6.23767800,4.15051700
19.47895189,6.14917500,3.25022100
19.64279189,6.06036600,0.54933320
19.80663188,6.06036600,-2.15155500
19.97047188,5.97186200,-3.04879900
20.13431188,5.97186200,-4.84939100
20.29815188,5.88305300,-5.74968700
20.46199188,5.88305300,-6.64998300
20.62583188,5.88305300,-6.64998300
20.78967188,5.79454900,-6.64998300
20.95351188,5.79454900,-5.74968700
21.11735188,5.70574000,-3.94909500
21.28119188,5.70574000,-2.15155500
21.44503187,5.70574000,-0.35096290
21.60887187,5.70574000,2.34992500
21.77271187,5.61693100,5.04776100
21.93655187,5.52842800,6.84530200
22.10039187,5.52842800,5.94500500
22.26423187,5.52842800,5.94500500
22.42807187,5.43961900,5.04776100
22.59191187,5.43961900,5.04776100
22.75575187,5.35111500,4.15051700
22.91959187,5.35111500,3.25022100
23.08343186,5.26230700,3.25022100
23.24727186,5.26230700,2.34992500
23.41111186,5.26230700,1.44962900
23.57495186,5.08499400,1.44962900
23.73879186,5.08499400,-0.35096290
23.90263186,5.08499400,-1.25125900
24.06647186,4.99618500,-2.15155500
24.23031186,4.99618500,-1.25125900
24.39415186,4.99618500,-0.35096290
24.55799186,4.90768100,0.54933320
24.72183185,4.90768100,2.34992500
24.88567185,4.90768100,3.25022100
25.04951185,4.81887200,5.04776100
25.21335185,4.81887200,6.84530200
25.37719185,4.73006400,8.64589300
25.54103185,4.73006400,11.34678000
25.70487185,4.64156000,14.94491000
25.86871185,4.64156000,17.64580000
26.03255185,4.64156000,20.34364000
26.19639185,4.64156000,21.24393000
26.36023184,4.55275100,21.24393000
26.52407184,4.46424800,21.24393000
26.68791184,4.46424800,20.34364000
26.85175184,4.37543900,19.44639000
27.01559184,4.37543900,19.44639000
27.17943184,4.28663000,18.54610000
27.34327184,4.28663000,16.74551000
27.50711184,4.28663000,14.94491000
27.67095184,4.19812600,14.04462000
27.83479184,4.19812600,11.34678000
27.99863183,4.10931700,8.64589300
28.16247183,4.10931700,7.74559700
28.32631183,4.02081300,6.84530200
28.49015183,4.02081300,5.04776100
28.65399183,4.02081300,5.04776100
28.81783183,3.93200500,5.94500500
28.98167183,3.93200500,6.84530200
29.14551183,3.84319600,7.74559700
29.30935183,3.84319600,8.64589300
29.47319183,3.75469200,10.44649000
29.63703182,3.75469200,11.34678000
29.80087182,3.66588300,12.24708000
29.96471182,3.66588300,12.24708000
30.12855182,3.66588300,11.34678000
30.29239182,3.57738000,8.64589300
30.45623182,3.57738000,6.84530200
30.62007182,3.57738000,4.15051700
30.78391182,3.48857100,1.44962900
30.94775182,3.39976200,-2.15155500
31.11159182,3.39976200,-3.94909500
31.27543181,3.31125800,-6.64998300
31.43927181,3.31125800,-8.45057600
31.60311181,3.22244900,-12.04871000
31.76695181,3.22244900,-12.94900000
31.93079181,3.22244900,-16.55019000
32.09463181,3.13394600,-19.24802000
32.25847181,3.13394600,-21.04861000
32.42231181,3.13394600,-22.84921000
32.58615181,3.04513700,-23.74950000
32.74999181,2.95663300,-22.84921000
32.91383180,2.95663300,-21.94891000
33.07767180,2.95663300,-21.04861000
33.24151180,2.86782400,-17.44743000
33.40535180,2.77901600,-14.74959000
