Time,Channel A,Channel B
(ms),(V),(mV)

-0.23886500,4.81887200,-1.25125900
-0.07502500,4.90768100,-2.15155500
0.08881500,4.99618500,-2.15155500
0.25265499,4.99618500,-1.25125900
0.41649499,4.99618500,-0.35096290
0.58033499,4.99618500,0.54933320
0.74417499,5.08499400,1.44962900
0.90801499,5.08499400,3.25022100
1.07185499,5.08499400,5.04776100
1.23569499,5.17349800,6.84530200
1.39953499,5.26230700,8.64589300
1.56337499,5.26230700,11.34678000
1.72721499,5.35111500,11.34678000
1.89105498,5.35111500,13.14432000
2.05489498,5.43961900,14.04462000
2.21873498,5.43961900,14.94491000
2.38257498,5.52842800,15.84521000
2.54641498,5.52842800,15.84521000
2.71025498,5.52842800,15.84521000
2.87409498,5.61693100,14.94491000
3.03793498,5.61693100,12.24708000
3.20177498,5.70574000,9.54619000
3.36561498,5.70574000,7.74559700
3.52945497,5.70574000,5.94500500
3.69329497,5.79454900,3.25022100
3.85713497,5.79454900,1.44962900
4.02097497,5.88305300,1.44962900
4.18481497,5.88305300,1.44962900
4.34865497,5.97186200,1.44962900
4.51249497,5.97186200,2.34992500
4.67633497,6.06036600,3.25022100
4.84017497,6.06036600,4.15051700
5.00401497,6.06036600,5.04776100
5.16785496,6.14917500,5.94500500
5.33169496,6.14917500,6.84530200
5.49553496,6.23767800,6.84530200
5.65937496,6.23767800,7.74559700
5.82321496,6.23767800,6.84530200
5.98705496,6.32648700,7.74559700
6.15089496,6.32648700,7.74559700
6.31473496,6.41529600,7.74559700
6.47857496,6.50379900,7.74559700
6.64241496,6.50379900,6.84530200
6.80625495,6.50379900,5.04776100
6.97009495,6.59260800,2.34992500
7.13393495,6.59260800,-0.35096290
7.29777495,6.68111200,-3.94909500
7.46161495,6.68111200,-7.55027900
7.62545495,6.76992100,-9.35087100
7.78929495,6.76992100,-11.14841000
7.95313495,6.76992100,-12.94900000
8.11697495,6.85873000,-13.84930000
8.28081495,6.85873000,-13.84930000
8.44465494,6.94723400,-14.74959000
8.60849494,6.94723400,-13.84930000
8.77233494,6.94723400,-12.94900000
8.93617494,7.03604200,-12.04871000
9.10001494,7.12454600,-11.14841000
9.26385494,7.03604200,-10.24812000
9.42769494,7.12454600,-10.24812000
9.59153494,7.12454600,-9.35087100
9.75537494,7.21335500,-8.45057600
9.91921494,7.21335500,-8.45057600
10.08305493,7.30216400,-7.55027900
10.24689493,7.39066700,-6.64998300
10.41073493,7.39066700,-5.74968700
10.57457493,7.39066700,-4.84939100
10.73841493,7.47947600,-6.64998300
10.90225493,7.47947600,-8.45057600
11.06609493,7.56798000,-9.35087100
11.22993493,7.56798000,-11.14841000
11.39377493,7.65678900,-12.94900000
11.55761493,7.65678900,-14.74959000
11.72145492,7.65678900,-14.74959000
11.88529492,7.74559800,-14.74959000
12.04913492,7.83410100,-14.74959000
12.21297492,7.83410100,-14.74959000
12.37681492,7.83410100,-12.94900000
12.54065492,7.92291000,-12.04871000
12.70449492,7.92291000,-12.04871000
12.86833492,7.83410100,-12.94900000
13.03217492,7.83410100,-14.74959000
13.19601492,7.74559800,-14.74959000
13.35985491,7.65678900,-13.84930000
13.52369491,7.65678900,-12.94900000
13.68753491,7.56798000,-10.24812000
13.85137491,7.47947600,-7.55027900
14.01521491,7.47947600,-5.74968700
14.17905491,7.39066700,-4.84939100
14.34289491,7.39066700,-4.84939100
14.50673491,7.39066700,-5.74968700
14.67057491,7.30216400,-6.64998300
14.83441491,7.30216400,-6.64998300
14.99825490,7.30216400,-7.55027900
15.16209490,7.21335500,-7.55027900
15.32593490,7.12454600,-7.55027900
15.48977490,7.12454600,-9.35087100
15.65361490,7.12454600,-11.14841000
15.81745490,7.03604200,-11.14841000
15.98129490,7.03604200,-12.04871000
16.14513490,6.94723400,-12.04871000
16.30897490,6.94723400,-12.94900000
16.47281490,6.94723400,-12.94900000
16.63665489,6.85873000,-12.94900000
16.80049489,6.85873000,-12.04871000
16.96433489,6.76992100,-11.14841000
17.12817489,6.76992100,-9.35087100
17.29201489,6.76992100,-7.55027900
17.45585489,6.68111200,-3.94909500
17.61969489,6.68111200,-1.25125900
17.78353489,6.59260800,3.25022100
17.94737489,6.50379900,5.94500500
18.11121489,6.50379900,7.74559700
18.27505488,6.41529600,9.54619000
18.43889488,6.41529600,9.54619000
18.60273488,6.41529600,8.64589300
18.76657488,6.32648700,8.64589300
18.93041488,6.32648700,7.74559700
19.09425488,6.23767800,7.74559700
19.25809488,6.23767800,7.74559700
19.42193488,6.14917500,8.64589300
19.58577488,6.14917500,6.84530200
19.74961488,6.06036600,5.04776100
19.91345487,6.06036600,5.94500500
20.07729487,6.06036600,4.15051700
20.24113487,5.97186200,3.25022100
20.40497487,5.88305300,3.25022100
20.56881487,5.88305300,2.34992500
20.73265487,5.88305300,1.44962900
20.89649487,5.79454900,2.34992500
21.06033487,5.79454900,3.25022100
21.22417487,5.79454900,5.04776100
21.38801487,5.70574000,6.84530200
21.55185486,5.70574000,10.44649000
21.71569486,5.61693100,13.14432000
21.87953486,5.61693100,14.04462000
22.04337486,5.52842800,14.94491000
22.20721486,5.52842800,16.74551000
22.37105486,5.52842800,15.84521000
22.53489486,5.43961900,15.84521000
22.69873486,5.35111500,14.94491000
22.86257486,5.35111500,14.04462000
23.02641486,5.35111500,13.14432000
23.19025485,5.35111500,11.34678000
23.35409485,5.26230700,9.54619000
23.51793485,5.17349800,7.74559700
23.68177485,5.17349800,6.84530200
23.84561485,5.08499400,4.15051700
24.00945485,5.08499400,2.34992500
24.17329485,4.99618500,1.44962900
24.33713485,4.99618500,-0.35096290
24.50097485,4.99618500,-1.25125900
24.66481485,4.90768100,-1.25125900
24.82865484,4.90768100,-1.25125900
24.99249484,4.81887200,-0.35096290
25.15633484,4.81887200,0.54933320
25.32017484,4.81887200,1.44962900
25.48401484,4.81887200,3.25022100
25.64785484,4.73006400,4.15051700
25.81169484,4.73006400,6.84530200
25.97553484,4.64156000,8.64589300
26.13937484,4.64156000,10.44649000
26.30321484,4.55275100,11.34678000
26.46705483,4.55275100,11.34678000
26.63089483,4.46424800,10.44649000
26.79473483,4.46424800,9.54619000
26.95857483,4.37543900,8.64589300
27.12241483,4.37543900,7.74559700
27.28625483,4.37543900,6.84530200
27.45009483,4.28663000,5.94500500
27.61393483,4.28663000,5.04776100
27.77777483,4.19812600,3.25022100
27.94161483,4.19812600,2.34992500
28.10545482,4.10931700,0.54933320
28.26929482,4.10931700,-0.35096290
28.43313482,4.02081300,-1.25125900
28.59697482,4.02081300,-1.25125900
28.76081482,4.02081300,-1.25125900
28.92465482,3.93200500,0.54933320
29.08849482,3.93200500,3.25022100
29.25233482,3.84319600,5.04776100
29.41617482,3.84319600,9.54619000
29.58001482,3.75469200,11.34678000
29.74385482,3.75469200,13.14432000
29.90769481,3.75469200,15.84521000
30.07153481,3.66588300,16.74551000
30.23537481,3.57738000,16.74551000
30.39921481,3.57738000,15.84521000
30.56305481,3.57738000,14.94491000
30.72689481,3.48857100,14.04462000
30.89073481,3.48857100,11.34678000
31.05457481,3.39976200,10.44649000
31.21841481,3.39976200,8.64589300
31.38225481,3.31125800,6.84530200
31.54609480,3.31125800,5.04776100
31.70993480,3.22244900,3.25022100
31.87377480,3.22244900,1.44962900
32.03761480,3.22244900,-1.25125900
32.20145480,3.13394600,-3.04879900
32.36529480,3.13394600,-5.74968700
32.52913480,3.04513700,-7.55027900
32.69297480,3.04513700,-9.35087100
32.85681480,2.95663300,-9.35087100
33.02065480,2.95663300,-9.35087100
33.18449479,2.86782400,-8.45057600
33.34833479,2.86782400,-6.64998300
33.51217479,2.86782400,-4.84939100
