Time,Channel A,Channel B
(ms),(V),(mV)

-0.18866399,4.90768100,-0.35096290
-0.02482400,4.90768100,-0.35096290
0.13901600,4.99618500,-0.35096290
0.30285600,4.99618500,0.54933320
0.46669600,4.99618500,0.54933320
0.63053600,4.99618500,1.44962900
0.79437600,5.08499400,1.44962900
0.95821600,5.08499400,3.25022100
1.12205600,5.08499400,4.15051700
1.28589600,5.17349800,5.04776100
1.44973600,5.26230700,5.04776100
1.61357599,5.26230700,5.94500500
1.77741599,5.35111500,6.84530200
1.94125599,5.35111500,6.84530200
2.10509599,5.43961900,8.64589300
2.26893599,5.43961900,8.64589300
2.43277599,5.43961900,7.74559700
2.59661599,5.52842800,8.64589300
2.76045599,5.52842800,9.54619000
2.92429599,5.61693100,8.64589300
3.08813599,5.61693100,9.54619000
3.25197598,5.70574000,9.54619000
3.41581598,5.70574000,8.64589300
3.57965598,5.70574000,8.64589300
3.74349598,5.79454900,8.64589300
3.90733598,5.79454900,8.64589300
4.07117598,5.88305300,7.74559700
4.23501598,5.88305300,7.74559700
4.39885598,5.88305300,8.64589300
4.56269598,5.97186200,7.74559700
4.72653598,6.06036600,8.64589300
4.89037597,6.06036600,7.74559700
5.05421597,6.06036600,8.64589300
5.21805597,6.06036600,7.74559700
5.38189597,6.06036600,8.64589300
5.54573597,6.14917500,8.64589300
5.70957597,6.23767800,9.54619000
5.87341597,6.23767800,9.54619000
6.03725597,6.32648700,9.54619000
6.20109597,6.32648700,9.54619000
6.36493597,6.41529600,10.44649000
6.52877596,6.41529600,9.54619000
6.69261596,6.50379900,9.54619000
6.85645596,6.50379900,9.54619000
7.02029596,6.50379900,8.64589300
7.18413596,6.59260800,8.64589300
7.34797596,6.68111200,7.74559700
7.51181596,6.68111200,7.74559700
7.67565596,6.68111200,6.84530200
7.83949596,6.76992100,6.84530200
8.00333596,6.76992100,5.04776100
8.16717595,6.85873000,5.04776100
8.33101595,6.85873000,4.15051700
8.49485595,6.94723400,3.25022100
8.65869595,6.94723400,3.25022100
8.82253595,6.94723400,4.15051700
8.98637595,7.03604200,3.25022100
9.15021595,7.03604200,3.25022100
9.31405595,7.03604200,3.25022100
9.47789595,7.12454600,3.25022100
9.64173595,7.21335500,3.25022100
9.80557594,7.21335500,4.15051700
9.96941594,7.21335500,4.15051700
10.13325594,7.30216400,3.25022100
10.29709594,7.30216400,3.25022100
10.46093594,7.39066700,4.15051700
10.62477594,7.39066700,4.15051700
10.78861594,7.47947600,3.25022100
10.95245594,7.47947600,2.34992500
11.11629594,7.56798000,2.34992500
11.28013594,7.56798000,2.34992500
11.44397593,7.56798000,1.44962900
11.60781593,7.65678900,0.54933320
11.77165593,7.65678900,-0.35096290
11.93549593,7.74559800,-0.35096290
12.09933593,7.74559800,-2.15155500
12.26317593,7.83410100,-2.15155500
12.42701593,7.83410100,-3.04879900
12.59085593,7.83410100,-3.94909500
12.75469593,7.83410100,-3.04879900
12.91853593,7.92291000,-3.04879900
13.08237592,7.83410100,-3.04879900
13.24621592,7.74559800,-2.15155500
13.41005592,7.65678900,-0.35096290
13.57389592,7.65678900,0.54933320
13.73773592,7.56798000,1.44962900
13.90157592,7.47947600,3.25022100
14.06541592,7.47947600,4.15051700
14.22925592,7.47947600,3.25022100
14.39309592,7.39066700,5.04776100
14.55693592,7.39066700,4.15051700
14.72077591,7.30216400,4.15051700
14.88461591,7.30216400,4.15051700
15.04845591,7.30216400,4.15051700
15.21229591,7.21335500,4.15051700
15.37613591,7.21335500,2.34992500
15.53997591,7.12454600,3.25022100
15.70381591,7.12454600,3.25022100
15.86765591,7.03604200,3.25022100
16.03149591,6.94723400,3.25022100
16.19533591,6.94723400,3.25022100
16.35917590,6.94723400,2.34992500
16.52301590,6.94723400,3.25022100
16.68685590,6.85873000,4.15051700
16.85069590,6.85873000,3.25022100
17.01453590,6.76992100,5.04776100
17.17837590,6.76992100,5.04776100
17.34221590,6.76992100,6.84530200
17.50605590,6.68111200,5.94500500
17.66989590,6.68111200,7.74559700
17.83373590,6.59260800,7.74559700
17.99757589,6.50379900,8.64589300
18.16141589,6.50379900,9.54619000
18.32525589,6.50379900,8.64589300
18.48909589,6.41529600,9.54619000
18.65293589,6.41529600,8.64589300
18.81677589,6.32648700,8.64589300
18.98061589,6.32648700,8.64589300
19.14445589,6.23767800,8.64589300
19.30829589,6.23767800,8.64589300
19.47213589,6.23767800,8.64589300
19.63597588,6.14917500,7.74559700
19.79981588,6.14917500,6.84530200
19.96365588,6.06036600,6.84530200
20.12749588,6.06036600,6.84530200
20.29133588,5.97186200,5.94500500
20.45517588,5.97186200,6.84530200
20.61901588,5.88305300,6.84530200
20.78285588,5.88305300,6.84530200
20.94669588,5.88305300,6.84530200
21.11053588,5.79454900,6.84530200
21.27437587,5.79454900,6.84530200
21.43821587,5.70574000,6.84530200
21.60205587,5.70574000,7.74559700
21.76589587,5.70574000,7.74559700
21.92973587,5.61693100,6.84530200
22.09357587,5.61693100,7.74559700
22.25741587,5.52842800,7.74559700
22.42125587,5.52842800,6.84530200
22.58509587,5.43961900,6.84530200
22.74893587,5.43961900,6.84530200
22.91277586,5.35111500,5.94500500
23.07661586,5.35111500,5.04776100
23.24045586,5.26230700,4.15051700
23.40429586,5.26230700,4.15051700
23.56813586,5.26230700,2.34992500
23.73197586,5.17349800,2.34992500
23.89581586,5.08499400,1.44962900
24.05965586,5.08499400,-0.35096290
24.22349586,5.08499400,-0.35096290
24.38733586,4.99618500,-1.25125900
24.55117585,4.99618500,-2.15155500
24.71501585,4.90768100,-2.15155500
24.87885585,4.90768100,-3.04879900
25.04269585,4.81887200,-3.94909500
25.20653585,4.81887200,-3.04879900
25.37037585,4.81887200,-3.94909500
25.53421585,4.81887200,-4.84939100
25.69805585,4.73006400,-4.84939100
25.86189585,4.73006400,-5.74968700
26.02573585,4.73006400,-5.74968700
26.18957584,4.64156000,-5.74968700
26.35341584,4.64156000,-5.74968700
26.51725584,4.55275100,-5.74968700
26.68109584,4.55275100,-6.64998300
26.84493584,4.46424800,-6.64998300
27.00877584,4.37543900,-6.64998300
27.17261584,4.37543900,-7.55027900
27.33645584,4.37543900,-6.64998300
27.50029584,4.28663000,-6.64998300
27.66413584,4.28663000,-8.45057600
27.82797583,4.19812600,-7.55027900
27.99181583,4.19812600,-8.45057600
28.15565583,4.10931700,-7.55027900
28.31949583,4.10931700,-7.55027900
28.48333583,4.10931700,-7.55027900
28.64717583,4.02081300,-7.55027900
28.81101583,3.93200500,-6.64998300
28.97485583,3.93200500,-6.64998300
29.13869583,3.93200500,-6.64998300
29.30253583,3.84319600,-6.64998300
29.46637582,3.84319600,-6.64998300
29.63021582,3.84319600,-7.55027900
29.79405582,3.75469200,-7.55027900
29.95789582,3.75469200,-7.55027900
30.12173582,3.66588300,-7.55027900
30.28557582,3.66588300,-7.55027900
30.44941582,3.57738000,-7.55027900
30.61325582,3.48857100,-8.45057600
30.77709582,3.48857100,-7.55027900
30.94093582,3.48857100,-7.55027900
31.10477582,3.48857100,-8.45057600
31.26861581,3.39976200,-7.55027900
31.43245581,3.31125800,-9.35087100
31.59629581,3.31125800,-7.55027900
31.76013581,3.22244900,-8.45057600
31.92397581,3.22244900,-6.64998300
32.08781581,3.22244900,-6.64998300
32.25165581,3.13394600,-7.55027900
32.41549581,3.13394600,-5.74968700
32.57933581,3.13394600,-5.74968700
32.74317581,3.04513700,-4.84939100
32.90701580,2.95663300,-5.74968700
33.07085580,2.95663300,-4.84939100
33.23469580,2.95663300,-3.94909500
33.39853580,2.86782400,-3.94909500
33.56237580,2.86782400,-3.94909500
33.72621580,2.77901600,-3.94909500
