Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,11973600;3,96954300;-56,96585000
-0,03781600;3,96954300;-56,96585000
0,04410400;4,05774100;-60,56093000
0,12602400;4,05774100;-60,56093000
0,20794399;4,05774100;-60,56093000
0,28986399;4,05774100;-62,35542000
0,37178399;4,05774100;-62,35542000
0,45370399;4,05774100;-64,15601000
0,53562399;4,14594000;-64,15601000
0,61754399;4,14594000;-64,15601000
0,69946399;4,14594000;-64,15601000
0,78138399;4,23413800;-65,95050000
0,86330399;4,23413800;-65,95050000
0,94522399;4,23413800;-65,95050000
1,02714399;4,23413800;-65,95050000
1,10906399;4,23413800;-65,95050000
1,19098399;4,32233700;-65,95050000
1,27290399;4,41053500;-65,95050000
1,35482399;4,41053500;-65,95050000
1,43674399;4,41053500;-64,15601000
1,51866399;4,41053500;-64,15601000
1,60058399;4,41053500;-64,15601000
1,68250399;4,49903900;-62,35542000
1,76442399;4,49903900;-64,15601000
1,84634398;4,49903900;-62,35542000
1,92826398;4,49903900;-60,56093000
2,01018398;4,58723700;-60,56093000
2,09210398;4,58723700;-58,76034000
2,17402398;4,58723700;-56,96585000
2,25594398;4,58723700;-56,96585000
2,33786398;4,58723700;-55,16526000
2,41978398;4,67543600;-55,16526000
2,50170398;4,67543600;-53,37077000
2,58362398;4,67543600;-51,57018000
2,66554398;4,67543600;-51,57018000
2,74746398;4,67543600;-49,76958000
2,82938398;4,76363400;-47,97510000
2,91130398;4,76363400;-47,97510000
2,99322398;4,76363400;-46,17450000
3,07514398;4,76363400;-44,38001000
3,15706398;4,85183300;-42,57943000
3,23898398;4,85183300;-40,78493000
3,32090398;4,85183300;-37,18985000
3,40282398;4,94003100;-35,38926000
3,48474397;4,94003100;-33,59477000
3,56666397;4,94003100;-33,59477000
3,64858397;5,02822900;-29,99969000
3,73050397;5,02822900;-28,19910000
3,81242397;5,02822900;-26,40461000
3,89434397;5,11673400;-24,60402000
3,97626397;5,11673400;-24,60402000
4,05818397;5,11673400;-22,80953000
4,14010397;5,11673400;-22,80953000
4,22202397;5,11673400;-22,80953000
4,30394397;5,11673400;-24,60402000
4,38586397;5,20493100;-26,40461000
4,46778397;5,20493100;-26,40461000
4,54970397;5,20493100;-28,19910000
4,63162397;5,20493100;-29,99969000
4,71354397;5,29313000;-31,79418000
4,79546397;5,29313000;-33,59477000
4,87738397;5,29313000;-35,38926000
4,95930397;5,29313000;-40,78493000
5,04122397;5,38132900;-42,57943000
5,12314396;5,29313000;-44,38001000
5,20506396;5,38132900;-47,97510000
5,28698396;5,46952700;-49,76958000
5,36890396;5,46952700;-51,57018000
5,45082396;5,46952700;-53,37077000
5,53274396;5,46952700;-56,96585000
5,61466396;5,46952700;-56,96585000
5,69658396;5,46952700;-60,56093000
5,77850396;5,64622900;-62,35542000
5,86042396;5,55772600;-64,15601000
5,94234396;5,64622900;-64,15601000
6,02426396;5,64622900;-67,75109000
6,10618396;5,64622900;-69,54558000
6,18810396;5,64622900;-71,34617000
6,27002396;5,73442800;-71,34617000
6,35194396;5,73442800;-74,94125000
6,43386396;5,73442800;-74,94125000
6,51578396;5,82262600;-76,73574000
6,59770396;5,82262600;-78,53633000
6,67962396;5,82262600;-80,33082000
6,76154395;5,82262600;-83,92590000
6,84346395;5,91082500;-83,92590000
6,92538395;5,91082500;-85,72649000
7,00730395;5,91082500;-87,52098000
7,08922395;5,91082500;-89,32157000
7,17114395;5,99902300;-89,32157000
7,25306395;5,99902300;-91,11606000
7,33498395;5,99902300;-92,91666000
7,41690395;5,99902300;-92,91666000
7,49882395;5,99902300;-92,91666000
7,58074395;6,08722200;-92,91666000
7,66266395;6,08722200;-92,91666000
7,74458395;6,08722200;-94,71114000
7,82650395;6,17572500;-92,91666000
7,90842395;6,17572500;-94,71114000
7,99034395;6,17572500;-92,91666000
8,07226395;6,17572500;-92,91666000
8,15418395;6,17572500;-92,91666000
8,23610395;6,26392400;-91,11606000
8,31802395;6,26392400;-91,11606000
8,39994394;6,26392400;-89,32157000
8,48186394;6,35212200;-85,72649000
8,56378394;6,35212200;-85,72649000
8,64570394;6,35212200;-83,92590000
8,72762394;6,35212200;-80,33082000
8,80954394;6,35212200;-78,53633000
8,89146394;6,35212200;-76,73574000
8,97338394;6,44032100;-71,34617000
9,05530394;6,44032100;-69,54558000
9,13722394;6,44032100;-67,75109000
9,21914394;6,52852000;-64,15601000
9,30106394;6,52852000;-62,35542000
9,38298394;6,52852000;-60,56093000
9,46490394;6,52852000;-56,96585000
9,54682394;6,52852000;-55,16526000
9,62874394;6,61671800;-55,16526000
9,71066394;6,61671800;-53,37077000
9,79258394;6,61671800;-53,37077000
9,87450394;6,70491600;-53,37077000
9,95642394;6,70491600;-53,37077000
10,03834393;6,70491600;-55,16526000
10,12026393;6,70491600;-55,16526000
10,20218393;6,79342000;-56,96585000
10,28410393;6,79342000;-58,76034000
10,36602393;6,79342000;-60,56093000
10,44794393;6,88161800;-62,35542000
10,52986393;6,88161800;-64,15601000
10,61178393;6,88161800;-65,95050000
10,69370393;6,88161800;-65,95050000
10,77562393;6,88161800;-67,75109000
10,85754393;6,88161800;-69,54558000
10,93946393;6,96981700;-69,54558000
11,02138393;7,05801500;-69,54558000
11,10330393;7,05801500;-71,34617000
11,18522393;6,96981700;-71,34617000
11,26714393;7,05801500;-71,34617000
11,34906393;7,05801500;-73,14066000
11,43098393;7,05801500;-74,94125000
11,51290393;7,05801500;-76,73574000
11,59482393;7,14621400;-76,73574000
11,67674392;7,23441200;-78,53633000
11,75866392;7,23441200;-80,33082000
11,84058392;7,23441200;-83,92590000
11,92250392;7,23441200;-83,92590000
12,00442392;7,23441200;-85,72649000
12,08634392;7,23441200;-87,52098000
12,16826392;7,32291700;-89,32157000
12,25018392;7,32291700;-91,11606000
12,33210392;7,41111500;-92,91666000
12,41402392;7,32291700;-94,71114000
12,49594392;7,41111500;-98,30622000
12,57786392;7,41111500;-100,10680000
12,65978392;7,41111500;-101,90130000
12,74170392;7,49931300;-105,49640000
12,82362392;7,49931300;-107,29700000
12,90554392;7,49931300;-109,09760000
12,98746392;7,49931300;-110,89210000
13,06938392;7,58751200;-112,69260000
13,15130392;7,58751200;-114,48710000
13,23322392;7,58751200;-114,48710000
13,31514391;7,58751200;-116,28770000
13,39706391;7,67571000;-116,28770000
13,47898391;7,67571000;-118,08220000
13,56090391;7,76390900;-116,28770000
13,64282391;7,76390900;-116,28770000
13,72474391;7,76390900;-114,48710000
13,80666391;7,76390900;-112,69260000
13,88858391;7,76390900;-110,89210000
13,97050391;7,85210700;-107,29700000
14,05242391;7,85210700;-107,29700000
14,13434391;7,94061100;-105,49640000
14,21626391;7,94061100;-100,10680000
14,29818391;7,94061100;-100,10680000
14,38010391;7,94061100;-96,51173000
14,46202391;7,94061100;-92,91666000
14,54394391;7,94061100;-91,11606000
14,62586391;8,02881000;-89,32157000
14,70778391;8,02881000;-87,52098000
14,78970391;8,02881000;-85,72649000
14,87162391;7,94061100;-83,92590000
14,95354390;7,94061100;-80,33082000
15,03546390;7,94061100;-80,33082000
15,11738390;7,94061100;-78,53633000
15,19930390;7,85210700;-78,53633000
15,28122390;7,85210700;-76,73574000
15,36314390;7,76390900;-74,94125000
15,44506390;7,76390900;-71,34617000
15,52698390;7,67571000;-67,75109000
15,60890390;7,67571000;-60,56093000
15,69082390;7,58751200;-53,37077000
15,77274390;7,58751200;-46,17450000
15,85466390;7,58751200;-38,98434000
15,93658390;7,49931300;-33,59477000
16,01850390;7,49931300;-26,40461000
16,10042390;7,41111500;-21,00894000
16,18234390;7,49931300;-17,41386000
