Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,14935400;4,85183300;-29,99969000
-0,06743400;4,85183300;-31,79418000
0,01448600;4,94003100;-33,59477000
0,09640599;4,94003100;-35,38926000
0,17832599;4,94003100;-38,98434000
0,26024599;4,94003100;-42,57943000
0,34216599;4,94003100;-44,38001000
0,42408599;5,02822900;-46,17450000
0,50600599;5,02822900;-47,97510000
0,58792599;5,11673400;-49,76958000
0,66984599;5,02822900;-51,57018000
0,75176599;5,02822900;-53,37077000
0,83368599;5,11673400;-55,16526000
0,91560599;5,11673400;-56,96585000
0,99752599;5,11673400;-56,96585000
1,07944599;5,11673400;-56,96585000
1,16136599;5,11673400;-58,76034000
1,24328599;5,20493100;-60,56093000
1,32520599;5,20493100;-64,15601000
1,40712599;5,20493100;-64,15601000
1,48904599;5,20493100;-65,95050000
1,57096599;5,20493100;-67,75109000
1,65288599;5,29313000;-69,54558000
1,73480598;5,29313000;-71,34617000
1,81672598;5,29313000;-71,34617000
1,89864598;5,29313000;-73,14066000
1,98056598;5,29313000;-74,94125000
2,06248598;5,38132900;-74,94125000
2,14440598;5,38132900;-76,73574000
2,22632598;5,46952700;-76,73574000
2,30824598;5,46952700;-76,73574000
2,39016598;5,46952700;-76,73574000
2,47208598;5,46952700;-74,94125000
2,55400598;5,46952700;-74,94125000
2,63592598;5,55772600;-74,94125000
2,71784598;5,55772600;-74,94125000
2,79976598;5,55772600;-74,94125000
2,88168598;5,55772600;-73,14066000
2,96360598;5,64622900;-71,34617000
3,04552598;5,64622900;-71,34617000
3,12744598;5,64622900;-69,54558000
3,20936598;5,64622900;-69,54558000
3,29128598;5,64622900;-67,75109000
3,37320597;5,64622900;-65,95050000
3,45512597;5,73442800;-64,15601000
3,53704597;5,73442800;-64,15601000
3,61896597;5,73442800;-62,35542000
3,70088597;5,73442800;-60,56093000
3,78280597;5,82262600;-60,56093000
3,86472597;5,82262600;-58,76034000
3,94664597;5,82262600;-58,76034000
4,02856597;5,82262600;-56,96585000
4,11048597;5,91082500;-56,96585000
4,19240597;5,91082500;-55,16526000
4,27432597;5,91082500;-55,16526000
4,35624597;5,91082500;-51,57018000
4,43816597;5,91082500;-49,76958000
4,52008597;5,91082500;-49,76958000
4,60200597;5,99902300;-47,97510000
4,68392597;5,99902300;-47,97510000
4,76584597;5,99902300;-46,17450000
4,84776597;5,99902300;-44,38001000
4,92968597;5,99902300;-42,57943000
5,01160596;5,99902300;-42,57943000
5,09352596;6,08722200;-42,57943000
5,17544596;6,17572500;-40,78493000
5,25736596;6,17572500;-40,78493000
5,33928596;6,17572500;-37,18985000
5,42120596;6,17572500;-35,38926000
5,50312596;6,17572500;-35,38926000
5,58504596;6,26392400;-35,38926000
5,66696596;6,26392400;-35,38926000
5,74888596;6,26392400;-35,38926000
5,83080596;6,26392400;-35,38926000
5,91272596;6,26392400;-35,38926000
5,99464596;6,35212200;-35,38926000
6,07656596;6,35212200;-35,38926000
6,15848596;6,35212200;-35,38926000
6,24040596;6,35212200;-35,38926000
6,32232596;6,35212200;-37,18985000
6,40424596;6,44032100;-37,18985000
6,48616596;6,44032100;-40,78493000
6,56808596;6,52852000;-40,78493000
6,65000595;6,52852000;-42,57943000
6,73192595;6,52852000;-44,38001000
6,81384595;6,52852000;-46,17450000
6,89576595;6,52852000;-47,97510000
6,97768595;6,52852000;-51,57018000
7,05960595;6,52852000;-53,37077000
7,14152595;6,61671800;-55,16526000
7,22344595;6,61671800;-56,96585000
7,30536595;6,61671800;-58,76034000
7,38728595;6,70491600;-60,56093000
7,46920595;6,61671800;-60,56093000
7,55112595;6,70491600;-64,15601000
7,63304595;6,70491600;-65,95050000
7,71496595;6,70491600;-67,75109000
7,79688595;6,70491600;-69,54558000
7,87880595;6,70491600;-71,34617000
7,96072595;6,79342000;-73,14066000
8,04264595;6,79342000;-74,94125000
8,12456595;6,79342000;-76,73574000
8,20648595;6,88161800;-78,53633000
8,28840594;6,88161800;-82,13141000
8,37032594;6,88161800;-83,92590000
8,45224594;6,88161800;-85,72649000
8,53416594;6,88161800;-85,72649000
8,61608594;6,88161800;-89,32157000
8,69800594;6,88161800;-91,11606000
8,77992594;6,88161800;-91,11606000
8,86184594;6,96981700;-92,91666000
8,94376594;6,96981700;-92,91666000
9,02568594;6,96981700;-94,71114000
9,10760594;7,05801500;-94,71114000
9,18952594;7,05801500;-96,51173000
9,27144594;7,05801500;-98,30622000
9,35336594;7,14621400;-98,30622000
9,43528594;7,14621400;-98,30622000
9,51720594;7,14621400;-96,51173000
9,59912594;7,23441200;-98,30622000
9,68104594;7,23441200;-96,51173000
9,76296594;7,23441200;-96,51173000
9,84488594;7,23441200;-94,71114000
9,92680593;7,23441200;-92,91666000
10,00872593;7,23441200;-92,91666000
10,09064593;7,23441200;-92,91666000
10,17256593;7,23441200;-91,11606000
10,25448593;7,32291700;-89,32157000
10,33640593;7,32291700;-87,52098000
10,41832593;7,41111500;-85,72649000
10,50024593;7,32291700;-85,72649000
10,58216593;7,41111500;-83,92590000
10,66408593;7,41111500;-82,13141000
10,74600593;7,41111500;-80,33082000
10,82792593;7,49931300;-78,53633000
10,90984593;7,49931300;-76,73574000
10,99176593;7,49931300;-74,94125000
11,07368593;7,49931300;-73,14066000
11,15560593;7,58751200;-71,34617000
11,23752593;7,58751200;-69,54558000
11,31944593;7,58751200;-67,75109000
11,40136593;7,58751200;-65,95050000
11,48328593;7,58751200;-64,15601000
11,56520592;7,67571000;-62,35542000
11,64712592;7,67571000;-62,35542000
11,72904592;7,67571000;-62,35542000
11,81096592;7,67571000;-62,35542000
11,89288592;7,76390900;-62,35542000
11,97480592;7,76390900;-60,56093000
12,05672592;7,76390900;-62,35542000
12,13864592;7,85210700;-62,35542000
12,22056592;7,76390900;-62,35542000
12,30248592;7,76390900;-64,15601000
12,38440592;7,85210700;-64,15601000
12,46632592;7,85210700;-65,95050000
12,54824592;7,94061100;-65,95050000
12,63016592;7,94061100;-67,75109000
12,71208592;7,94061100;-69,54558000
12,79400592;7,94061100;-69,54558000
12,87592592;7,94061100;-71,34617000
12,95784592;7,94061100;-71,34617000
13,03976592;7,94061100;-73,14066000
13,12168592;8,02881000;-74,94125000
13,20360591;8,02881000;-73,14066000
13,28552591;7,94061100;-73,14066000
13,36744591;8,02881000;-69,54558000
13,44936591;7,94061100;-65,95050000
13,53128591;7,94061100;-62,35542000
13,61320591;7,94061100;-56,96585000
13,69512591;7,94061100;-49,76958000
13,77704591;7,94061100;-44,38001000
13,85896591;7,85210700;-38,98434000
13,94088591;7,76390900;-33,59477000
14,02280591;7,76390900;-28,19910000
14,10472591;7,67571000;-26,40461000
14,18664591;7,67571000;-22,80953000
14,26856591;7,67571000;-21,00894000
14,35048591;7,67571000;-19,21445000
14,43240591;7,58751200;-19,21445000
14,51432591;7,58751200;-19,21445000
14,59624591;7,58751200;-19,21445000
14,67816591;7,58751200;-17,41386000
14,76008591;7,58751200;-17,41386000
14,84200590;7,49931300;-17,41386000
14,92392590;7,49931300;-17,41386000
15,00584590;7,49931300;-17,41386000
15,08776590;7,49931300;-17,41386000
15,16968590;7,49931300;-17,41386000
15,25160590;7,49931300;-17,41386000
15,33352590;7,41111500;-17,41386000
15,41544590;7,41111500;-15,61937000
15,49736590;7,41111500;-15,61937000
15,57928590;7,41111500;-15,61937000
15,66120590;7,41111500;-13,81878000
15,74312590;7,32291700;-13,81878000
15,82504590;7,23441200;-12,02429000
15,90696590;7,32291700;-12,02429000
15,98888590;7,23441200;-10,22370000
16,07080590;7,23441200;-8,42921200
16,15272590;7,23441200;-6,62862000
