Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,15698699;3,96954300;-76,73574000
-0,07506699;3,96954300;-78,53633000
0,00685301;4,05774100;-78,53633000
0,08877301;4,05774100;-78,53633000
0,17069301;4,05774100;-78,53633000
0,25261300;4,05774100;-78,53633000
0,33453300;4,05774100;-78,53633000
0,41645300;4,14594000;-78,53633000
0,49837300;4,14594000;-80,33082000
0,58029300;4,14594000;-80,33082000
0,66221300;4,14594000;-82,13141000
0,74413300;4,23413800;-82,13141000
0,82605300;4,14594000;-83,92590000
0,90797300;4,23413800;-83,92590000
0,98989300;4,32233700;-83,92590000
1,07181300;4,32233700;-83,92590000
1,15373300;4,32233700;-83,92590000
1,23565300;4,41053500;-85,72649000
1,31757300;4,41053500;-85,72649000
1,39949300;4,41053500;-85,72649000
1,48141300;4,41053500;-85,72649000
1,56333300;4,41053500;-85,72649000
1,64525300;4,49903900;-87,52098000
1,72717300;4,49903900;-87,52098000
1,80909300;4,49903900;-87,52098000
1,89101299;4,49903900;-89,32157000
1,97293299;4,58723700;-89,32157000
2,05485299;4,58723700;-89,32157000
2,13677299;4,58723700;-89,32157000
2,21869299;4,58723700;-89,32157000
2,30061299;4,58723700;-89,32157000
2,38253299;4,58723700;-89,32157000
2,46445299;4,58723700;-87,52098000
2,54637299;4,67543600;-87,52098000
2,62829299;4,76363400;-87,52098000
2,71021299;4,67543600;-87,52098000
2,79213299;4,76363400;-87,52098000
2,87405299;4,76363400;-87,52098000
2,95597299;4,76363400;-89,32157000
3,03789299;4,85183300;-89,32157000
3,11981299;4,85183300;-91,11606000
3,20173299;4,85183300;-91,11606000
3,28365299;4,85183300;-91,11606000
3,36557299;4,85183300;-92,91666000
3,44749299;4,94003100;-92,91666000
3,52941298;4,94003100;-94,71114000
3,61133298;4,94003100;-94,71114000
3,69325298;5,02822900;-96,51173000
3,77517298;5,02822900;-96,51173000
3,85709298;5,02822900;-98,30622000
3,93901298;5,11673400;-98,30622000
4,02093298;5,11673400;-98,30622000
4,10285298;5,11673400;-100,10680000
4,18477298;5,11673400;-100,10680000
4,26669298;5,20493100;-100,10680000
4,34861298;5,11673400;-100,10680000
4,43053298;5,20493100;-100,10680000
4,51245298;5,20493100;-100,10680000
4,59437298;5,29313000;-100,10680000
4,67629298;5,29313000;-100,10680000
4,75821298;5,29313000;-100,10680000
4,84013298;5,29313000;-100,10680000
4,92205298;5,29313000;-100,10680000
5,00397298;5,29313000;-100,10680000
5,08589298;5,38132900;-100,10680000
5,16781297;5,38132900;-98,30622000
5,24973297;5,38132900;-100,10680000
5,33165297;5,46952700;-100,10680000
5,41357297;5,46952700;-98,30622000
5,49549297;5,46952700;-98,30622000
5,57741297;5,46952700;-98,30622000
5,65933297;5,46952700;-98,30622000
5,74125297;5,55772600;-98,30622000
5,82317297;5,64622900;-98,30622000
5,90509297;5,64622900;-96,51173000
5,98701297;5,64622900;-96,51173000
6,06893297;5,64622900;-96,51173000
6,15085297;5,73442800;-94,71114000
6,23277297;5,73442800;-96,51173000
6,31469297;5,73442800;-94,71114000
6,39661297;5,73442800;-92,91666000
6,47853297;5,73442800;-92,91666000
6,56045297;5,82262600;-92,91666000
6,64237297;5,82262600;-92,91666000
6,72429297;5,82262600;-91,11606000
6,80621296;5,82262600;-92,91666000
6,88813296;5,91082500;-91,11606000
6,97005296;5,91082500;-91,11606000
7,05197296;5,91082500;-91,11606000
7,13389296;5,99902300;-89,32157000
7,21581296;5,99902300;-89,32157000
7,29773296;5,99902300;-89,32157000
7,37965296;5,99902300;-87,52098000
7,46157296;5,99902300;-87,52098000
7,54349296;5,99902300;-87,52098000
7,62541296;6,08722200;-87,52098000
7,70733296;6,08722200;-85,72649000
7,78925296;6,17572500;-85,72649000
7,87117296;6,17572500;-85,72649000
7,95309296;6,17572500;-85,72649000
8,03501296;6,17572500;-85,72649000
8,11693296;6,17572500;-85,72649000
8,19885296;6,17572500;-83,92590000
8,28077296;6,26392400;-83,92590000
8,36269296;6,26392400;-83,92590000
8,44461295;6,35212200;-83,92590000
8,52653295;6,35212200;-83,92590000
8,60845295;6,35212200;-83,92590000
8,69037295;6,35212200;-85,72649000
8,77229295;6,44032100;-83,92590000
8,85421295;6,44032100;-83,92590000
8,93613295;6,44032100;-83,92590000
9,01805295;6,44032100;-83,92590000
9,09997295;6,52852000;-83,92590000
9,18189295;6,52852000;-83,92590000
9,26381295;6,52852000;-83,92590000
9,34573295;6,52852000;-83,92590000
9,42765295;6,61671800;-83,92590000
9,50957295;6,61671800;-83,92590000
9,59149295;6,61671800;-83,92590000
9,67341295;6,61671800;-83,92590000
9,75533295;6,70491600;-83,92590000
9,83725295;6,70491600;-83,92590000
9,91917295;6,70491600;-83,92590000
10,00109295;6,70491600;-83,92590000
10,08301294;6,70491600;-82,13141000
10,16493294;6,79342000;-83,92590000
10,24685294;6,79342000;-82,13141000
10,32877294;6,79342000;-82,13141000
10,41069294;6,88161800;-82,13141000
10,49261294;6,88161800;-82,13141000
10,57453294;6,88161800;-80,33082000
10,65645294;6,88161800;-78,53633000
10,73837294;6,88161800;-78,53633000
10,82029294;6,96981700;-78,53633000
10,90221294;6,96981700;-76,73574000
10,98413294;6,96981700;-76,73574000
11,06605294;7,05801500;-74,94125000
11,14797294;7,05801500;-73,14066000
11,22989294;7,05801500;-71,34617000
11,31181294;7,14621400;-71,34617000
11,39373294;7,05801500;-69,54558000
11,47565294;7,14621400;-67,75109000
11,55757294;7,14621400;-67,75109000
11,63949294;7,23441200;-65,95050000
11,72141294;7,23441200;-64,15601000
11,80333293;7,23441200;-64,15601000
11,88525293;7,23441200;-62,35542000
11,96717293;7,23441200;-60,56093000
12,04909293;7,23441200;-60,56093000
12,13101293;7,23441200;-58,76034000
12,21293293;7,32291700;-56,96585000
12,29485293;7,32291700;-56,96585000
12,37677293;7,32291700;-55,16526000
12,45869293;7,41111500;-55,16526000
12,54061293;7,41111500;-53,37077000
12,62253293;7,49931300;-53,37077000
12,70445293;7,49931300;-53,37077000
12,78637293;7,49931300;-51,57018000
12,86829293;7,49931300;-49,76958000
12,95021293;7,58751200;-51,57018000
13,03213293;7,58751200;-49,76958000
13,11405293;7,58751200;-49,76958000
13,19597293;7,58751200;-49,76958000
13,27789293;7,58751200;-49,76958000
13,35981293;7,67571000;-49,76958000
13,44173292;7,67571000;-49,76958000
13,52365292;7,67571000;-49,76958000
13,60557292;7,76390900;-49,76958000
13,68749292;7,76390900;-49,76958000
13,76941292;7,76390900;-49,76958000
13,85133292;7,76390900;-51,57018000
13,93325292;7,85210700;-51,57018000
14,01517292;7,85210700;-51,57018000
14,09709292;7,85210700;-53,37077000
14,17901292;7,85210700;-53,37077000
14,26093292;7,94061100;-51,57018000
14,34285292;7,94061100;-53,37077000
14,42477292;7,94061100;-53,37077000
14,50669292;7,94061100;-53,37077000
14,58861292;8,02881000;-53,37077000
14,67053292;7,94061100;-55,16526000
14,75245292;7,94061100;-53,37077000
14,83437292;8,02881000;-53,37077000
14,91629292;7,94061100;-49,76958000
14,99821292;7,94061100;-51,57018000
15,08013291;7,94061100;-49,76958000
15,16205291;7,94061100;-47,97510000
15,24397291;7,85210700;-46,17450000
15,32589291;7,85210700;-44,38001000
15,40781291;7,76390900;-42,57943000
15,48973291;7,76390900;-40,78493000
15,57165291;7,67571000;-38,98434000
15,65357291;7,67571000;-37,18985000
15,73549291;7,58751200;-35,38926000
15,81741291;7,58751200;-35,38926000
15,89933291;7,58751200;-35,38926000
15,98125291;7,49931300;-35,38926000
16,06317291;7,49931300;-35,38926000
16,14509291;7,41111500;-35,38926000
