Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,13657899;3,96954300;-3,03354000
-0,05465899;3,96954300;-8,42921200
0,02726101;4,05774100;-13,81878000
0,10918100;4,05774100;-19,21445000
0,19110100;4,05774100;-24,60402000
0,27302100;4,05774100;-28,19910000
0,35494100;4,14594000;-33,59477000
0,43686100;4,14594000;-38,98434000
0,51878100;4,14594000;-44,38001000
0,60070100;4,23413800;-49,76958000
0,68262100;4,14594000;-53,37077000
0,76454100;4,23413800;-58,76034000
0,84646100;4,23413800;-64,15601000
0,92838100;4,32233700;-67,75109000
1,01030100;4,32233700;-71,34617000
1,09222100;4,32233700;-76,73574000
1,17414100;4,41053500;-80,33082000
1,25606100;4,41053500;-83,92590000
1,33798100;4,41053500;-85,72649000
1,41990100;4,41053500;-91,11606000
1,50182100;4,41053500;-92,91666000
1,58374100;4,41053500;-96,51173000
1,66566100;4,49903900;-100,10680000
1,74758099;4,49903900;-103,70190000
1,82950099;4,58723700;-103,70190000
1,91142099;4,58723700;-107,29700000
1,99334099;4,58723700;-107,29700000
2,07526099;4,58723700;-109,09760000
2,15718099;4,58723700;-110,89210000
2,23910099;4,67543600;-110,89210000
2,32102099;4,67543600;-110,89210000
2,40294099;4,76363400;-110,89210000
2,48486099;4,67543600;-110,89210000
2,56678099;4,67543600;-110,89210000
2,64870099;4,67543600;-109,09760000
2,73062099;4,76363400;-109,09760000
2,81254099;4,76363400;-107,29700000
2,89446099;4,76363400;-105,49640000
2,97638099;4,76363400;-105,49640000
3,05830099;4,85183300;-101,90130000
3,14022099;4,85183300;-100,10680000
3,22214099;4,85183300;-98,30622000
3,30406099;4,85183300;-92,91666000
3,38598098;4,94003100;-89,32157000
3,46790098;4,94003100;-85,72649000
3,54982098;5,02822900;-83,92590000
3,63174098;5,02822900;-78,53633000
3,71366098;5,02822900;-76,73574000
3,79558098;5,02822900;-71,34617000
3,87750098;5,11673400;-67,75109000
3,95942098;5,11673400;-64,15601000
4,04134098;5,11673400;-58,76034000
4,12326098;5,11673400;-55,16526000
4,20518098;5,20493100;-49,76958000
4,28710098;5,20493100;-47,97510000
4,36902098;5,20493100;-42,57943000
4,45094098;5,20493100;-37,18985000
4,53286098;5,29313000;-33,59477000
4,61478098;5,29313000;-29,99969000
4,69670098;5,29313000;-26,40461000
4,77862098;5,29313000;-21,00894000
4,86054098;5,29313000;-17,41386000
4,94246098;5,38132900;-13,81878000
5,02438097;5,38132900;-10,22370000
5,10630097;5,38132900;-6,62862000
5,18822097;5,46952700;-3,03354000
5,27014097;5,46952700;-1,23905100
5,35206097;5,46952700;0,56154050
5,43398097;5,46952700;2,35602900
5,51590097;5,46952700;2,35602900
5,59782097;5,55772600;2,35602900
5,67974097;5,55772600;0,56154050
5,76166097;5,64622900;0,56154050
5,84358097;5,64622900;-3,03354000
5,92550097;5,64622900;-6,62862000
6,00742097;5,64622900;-10,22370000
6,08934097;5,64622900;-12,02429000
6,17126097;5,64622900;-15,61937000
6,25318097;5,73442800;-19,21445000
6,33510097;5,82262600;-22,80953000
6,41702097;5,82262600;-26,40461000
6,49894097;5,82262600;-29,99969000
6,58086097;5,82262600;-35,38926000
6,66278096;5,82262600;-38,98434000
6,74470096;5,82262600;-42,57943000
6,82662096;5,82262600;-47,97510000
6,90854096;5,91082500;-51,57018000
6,99046096;5,91082500;-56,96585000
7,07238096;5,99902300;-60,56093000
7,15430096;5,99902300;-65,95050000
7,23622096;5,99902300;-69,54558000
7,31814096;5,99902300;-74,94125000
7,40006096;5,99902300;-78,53633000
7,48198096;5,99902300;-83,92590000
7,56390096;6,17572500;-89,32157000
7,64582096;6,08722200;-94,71114000
7,72774096;6,17572500;-100,10680000
7,80966096;6,17572500;-103,70190000
7,89158096;6,17572500;-107,29700000
7,97350096;6,17572500;-112,69260000
8,05542096;6,17572500;-114,48710000
8,13734096;6,26392400;-118,08220000
8,21926096;6,26392400;-121,67730000
8,30118095;6,26392400;-125,27240000
8,38310095;6,26392400;-125,27240000
8,46502095;6,35212200;-127,07300000
8,54694095;6,35212200;-127,07300000
8,62886095;6,35212200;-127,07300000
8,71078095;6,44032100;-127,07300000
8,79270095;6,44032100;-127,07300000
8,87462095;6,44032100;-127,07300000
8,95654095;6,52852000;-125,27240000
9,03846095;6,52852000;-123,47790000
9,12038095;6,52852000;-123,47790000
9,20230095;6,52852000;-121,67730000
9,28422095;6,61671800;-119,88280000
9,36614095;6,52852000;-116,28770000
9,44806095;6,61671800;-114,48710000
9,52998095;6,61671800;-112,69260000
9,61190095;6,70491600;-109,09760000
9,69382095;6,70491600;-105,49640000
9,77574095;6,70491600;-101,90130000
9,85766095;6,70491600;-98,30622000
9,93958094;6,70491600;-92,91666000
10,02150094;6,70491600;-85,72649000
10,10342094;6,79342000;-82,13141000
10,18534094;6,79342000;-74,94125000
10,26726094;6,79342000;-69,54558000
10,34918094;6,79342000;-64,15601000
10,43110094;6,88161800;-56,96585000
10,51302094;6,88161800;-53,37077000
10,59494094;6,88161800;-47,97510000
10,67686094;6,88161800;-42,57943000
10,75878094;6,88161800;-40,78493000
10,84070094;6,96981700;-37,18985000
10,92262094;6,96981700;-35,38926000
11,00454094;6,96981700;-33,59477000
11,08646094;7,05801500;-33,59477000
11,16838094;7,05801500;-33,59477000
11,25030094;7,05801500;-33,59477000
11,33222094;7,14621400;-35,38926000
11,41414094;7,14621400;-35,38926000
11,49606094;7,23441200;-35,38926000
11,57798093;7,23441200;-37,18985000
11,65990093;7,14621400;-40,78493000
11,74182093;7,23441200;-42,57943000
11,82374093;7,23441200;-44,38001000
11,90566093;7,32291700;-47,97510000
11,98758093;7,32291700;-49,76958000
12,06950093;7,23441200;-53,37077000
12,15142093;7,32291700;-55,16526000
12,23334093;7,32291700;-58,76034000
12,31526093;7,32291700;-64,15601000
12,39718093;7,41111500;-67,75109000
12,47910093;7,41111500;-71,34617000
12,56102093;7,41111500;-76,73574000
12,64294093;7,49931300;-80,33082000
12,72486093;7,49931300;-85,72649000
12,80678093;7,49931300;-91,11606000
12,88870093;7,58751200;-98,30622000
12,97062093;7,58751200;-103,70190000
13,05254093;7,58751200;-109,09760000
13,13446093;7,58751200;-112,69260000
13,21638092;7,67571000;-119,88280000
13,29830092;7,67571000;-123,47790000
13,38022092;7,67571000;-127,07300000
13,46214092;7,67571000;-130,66800000
13,54406092;7,76390900;-132,46250000
13,62598092;7,76390900;-136,05760000
13,70790092;7,76390900;-136,05760000
13,78982092;7,76390900;-136,05760000
13,87174092;7,85210700;-137,85820000
13,95366092;7,85210700;-139,65270000
14,03558092;7,85210700;-137,85820000
14,11750092;7,94061100;-139,65270000
14,19942092;7,94061100;-137,85820000
14,28134092;7,94061100;-137,85820000
14,36326092;7,94061100;-136,05760000
14,44518092;7,94061100;-134,26310000
14,52710092;8,02881000;-132,46250000
14,60902092;7,94061100;-130,66800000
14,69094092;7,94061100;-127,07300000
14,77286092;7,94061100;-123,47790000
14,85478091;7,94061100;-119,88280000
14,93670091;7,94061100;-116,28770000
15,01862091;7,94061100;-110,89210000
15,10054091;7,85210700;-103,70190000
15,18246091;7,85210700;-92,91666000
15,26438091;7,76390900;-85,72649000
15,34630091;7,76390900;-74,94125000
15,42822091;7,67571000;-62,35542000
15,51014091;7,67571000;-49,76958000
15,59206091;7,58751200;-35,38926000
15,67398091;7,58751200;-22,80953000
15,75590091;7,58751200;-12,02429000
15,83782091;7,49931300;-1,23905100
15,91974091;7,49931300;7,74559700
16,00166091;7,49931300;14,93576000
16,08358091;7,49931300;20,33143000
16,16550091;7,41111500;23,92651000
16,24742091;7,41111500;27,52159000
