Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,13784900;3,88103900;11,67333000
-0,05592900;3,96954300;11,67333000
0,02599100;4,05774100;7,17184900
0,10791100;4,05774100;2,67036900
0,18983100;4,05774100;2,67036900
0,27175100;4,05774100;-1,83111000
0,35367100;4,05774100;-6,33259000
0,43559100;4,05774100;-10,83407000
0,51751100;4,05774100;-15,33555000
0,59943100;4,05774100;-24,32325000
0,68135100;4,14594000;-28,82473000
0,76327100;4,23413800;-33,32621000
0,84519100;4,23413800;-37,82769000
0,92711100;4,23413800;-42,32917000
1,00903100;4,23413800;-46,83065000
1,09095099;4,32233700;-51,31687000
1,17287099;4,32233700;-60,31983000
1,25479099;4,32233700;-64,82131000
1,33671099;4,41053500;-69,32279000
1,41863099;4,41053500;-69,32279000
1,50055099;4,41053500;-78,32575000
1,58247099;4,41053500;-82,81197000
1,66439099;4,41053500;-87,31345000
1,74631099;4,41053500;-91,81493000
1,82823099;4,49903900;-100,81790000
1,91015099;4,58723700;-105,31940000
1,99207099;4,49903900;-105,31940000
2,07399099;4,58723700;-114,30710000
2,15591099;4,58723700;-114,30710000
2,23783099;4,58723700;-114,30710000
2,31975099;4,58723700;-118,80860000
2,40167099;4,58723700;-118,80860000
2,48359099;4,67543600;-118,80860000
2,56551099;4,58723700;-118,80860000
2,64743099;4,67543600;-118,80860000
2,72935098;4,76363400;-118,80860000
2,81127098;4,76363400;-118,80860000
2,89319098;4,76363400;-118,80860000
2,97511098;4,76363400;-118,80860000
3,05703098;4,76363400;-118,80860000
3,13895098;4,76363400;-114,30710000
3,22087098;4,85183300;-114,30710000
3,30279098;4,85183300;-109,82090000
3,38471098;4,85183300;-105,31940000
3,46663098;4,94003100;-105,31940000
3,54855098;4,94003100;-100,81790000
3,63047098;4,94003100;-91,81493000
3,71239098;5,02822900;-87,31345000
3,79431098;5,02822900;-82,81197000
3,87623098;5,02822900;-82,81197000
3,95815098;5,11673400;-78,32575000
4,04007098;5,11673400;-69,32279000
4,12199098;5,11673400;-64,82131000
4,20391098;5,11673400;-64,82131000
4,28583098;5,11673400;-60,31983000
4,36775097;5,20493100;-55,81835000
4,44967097;5,20493100;-51,31687000
4,53159097;5,20493100;-51,31687000
4,61351097;5,29313000;-46,83065000
4,69543097;5,29313000;-42,32917000
4,77735097;5,29313000;-37,82769000
4,85927097;5,29313000;-33,32621000
4,94119097;5,29313000;-33,32621000
5,02311097;5,29313000;-28,82473000
5,10503097;5,29313000;-24,32325000
5,18695097;5,38132900;-19,82177000
5,26887097;5,38132900;-15,33555000
5,35079097;5,38132900;-15,33555000
5,43271097;5,46952700;-10,83407000
5,51463097;5,46952700;-10,83407000
5,59655097;5,46952700;-10,83407000
5,67847097;5,46952700;-6,33259000
5,76039097;5,46952700;-6,33259000
5,84231097;5,55772600;-6,33259000
5,92423097;5,64622900;-6,33259000
6,00615096;5,64622900;-6,33259000
6,08807096;5,64622900;-6,33259000
6,16999096;5,64622900;-6,33259000
6,25191096;5,64622900;-10,83407000
6,33383096;5,64622900;-15,33555000
6,41575096;5,73442800;-15,33555000
6,49767096;5,82262600;-15,33555000
6,57959096;5,82262600;-19,82177000
6,66151096;5,82262600;-24,32325000
6,74343096;5,82262600;-28,82473000
6,82535096;5,82262600;-28,82473000
6,90727096;5,82262600;-33,32621000
6,98919096;5,91082500;-42,32917000
7,07111096;5,91082500;-42,32917000
7,15303096;5,91082500;-51,31687000
7,23495096;5,99902300;-55,81835000
7,31687096;5,99902300;-60,31983000
7,39879096;5,99902300;-69,32279000
7,48071096;5,99902300;-69,32279000
7,56263096;6,08722200;-82,81197000
7,64455095;6,08722200;-87,31345000
7,72647095;6,08722200;-91,81493000
7,80839095;6,08722200;-100,81790000
7,89031095;6,17572500;-105,31940000
7,97223095;6,17572500;-114,30710000
8,05415095;6,17572500;-118,80860000
8,13607095;6,17572500;-123,31000000
8,21799095;6,26392400;-132,31300000
8,29991095;6,26392400;-132,31300000
8,38183095;6,26392400;-136,81450000
8,46375095;6,26392400;-141,31590000
8,54567095;6,26392400;-141,31590000
8,62759095;6,35212200;-141,31590000
8,70951095;6,35212200;-141,31590000
8,79143095;6,35212200;-141,31590000
8,87335095;6,44032100;-141,31590000
8,95527095;6,44032100;-136,81450000
9,03719095;6,44032100;-136,81450000
9,11911095;6,44032100;-136,81450000
9,20103095;6,52852000;-132,31300000
9,28295094;6,52852000;-123,31000000
9,36487094;6,52852000;-123,31000000
9,44679094;6,52852000;-123,31000000
9,52871094;6,52852000;-118,80860000
9,61063094;6,61671800;-114,30710000
9,69255094;6,61671800;-114,30710000
9,77447094;6,61671800;-105,31940000
9,85639094;6,70491600;-105,31940000
9,93831094;6,70491600;-100,81790000
10,02023094;6,70491600;-96,31641000
10,10215094;6,70491600;-91,81493000
10,18407094;6,79342000;-87,31345000
10,26599094;6,79342000;-82,81197000
10,34791094;6,79342000;-78,32575000
10,42983094;6,79342000;-73,82426000
10,51175094;6,88161800;-69,32279000
10,59367094;6,88161800;-64,82131000
10,67559094;6,88161800;-64,82131000
10,75751094;6,88161800;-55,81835000
10,83943094;6,96981700;-51,31687000
10,92135093;6,88161800;-51,31687000
11,00327093;6,96981700;-46,83065000
11,08519093;6,96981700;-42,32917000
11,16711093;7,05801500;-42,32917000
11,24903093;7,05801500;-37,82769000
11,33095093;7,05801500;-37,82769000
11,41287093;7,05801500;-33,32621000
11,49479093;7,14621400;-33,32621000
11,57671093;7,14621400;-33,32621000
11,65863093;7,14621400;-33,32621000
11,74055093;7,23441200;-33,32621000
11,82247093;7,23441200;-33,32621000
11,90439093;7,23441200;-33,32621000
11,98631093;7,23441200;-37,82769000
12,06823093;7,23441200;-37,82769000
12,15015093;7,23441200;-42,32917000
12,23207093;7,32291700;-46,83065000
12,31399093;7,41111500;-46,83065000
12,39591093;7,41111500;-51,31687000
12,47783093;7,41111500;-55,81835000
12,55975092;7,41111500;-60,31983000
12,64167092;7,41111500;-64,82131000
12,72359092;7,49931300;-69,32279000
12,80551092;7,49931300;-78,32575000
12,88743092;7,58751200;-87,31345000
12,96935092;7,58751200;-91,81493000
13,05127092;7,58751200;-105,31940000
13,13319092;7,58751200;-109,82090000
13,21511092;7,58751200;-118,80860000
13,29703092;7,67571000;-123,31000000
13,37895092;7,67571000;-132,31300000
13,46087092;7,67571000;-136,81450000
13,54279092;7,67571000;-141,31590000
13,62471092;7,76390900;-141,31590000
13,70663092;7,76390900;-145,80220000
13,78855092;7,76390900;-145,80220000
13,87047092;7,76390900;-145,80220000
13,95239092;7,76390900;-150,30360000
14,03431092;7,85210700;-150,30360000
14,11623092;7,85210700;-150,30360000
14,19815092;7,85210700;-150,30360000
14,28007091;7,94061100;-145,80220000
14,36199091;7,94061100;-145,80220000
14,44391091;7,94061100;-145,80220000
14,52583091;7,94061100;-141,31590000
14,60775091;8,02881000;-141,31590000
14,68967091;7,94061100;-141,31590000
14,77159091;7,94061100;-136,81450000
14,85351091;7,94061100;-136,81450000
14,93543091;7,94061100;-132,31300000
15,01735091;7,94061100;-127,81150000
15,09927091;7,94061100;-123,31000000
15,18119091;7,85210700;-114,30710000
15,26311091;7,85210700;-105,31940000
15,34503091;7,76390900;-100,81790000
15,42695091;7,85210700;-87,31345000
15,50887091;7,67571000;-82,81197000
15,59079091;7,67571000;-69,32279000
15,67271091;7,58751200;-51,31687000
15,75463091;7,58751200;-37,82769000
15,83655091;7,58751200;-24,32325000
15,91847090;7,58751200;-10,83407000
16,00039090;7,49931300;2,67036900
16,08231090;7,49931300;11,67333000
16,16423090;7,49931300;20,64577000
16,24615090;7,41111500;25,14725000
