Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,12518800;3,96954300;-6,62862000
-0,04326800;3,96954300;-10,22370000
0,03865200;4,05774100;-15,61937000
0,12057200;4,05774100;-19,21445000
0,20249200;4,05774100;-22,80953000
0,28441200;4,05774100;-28,19910000
0,36633199;4,14594000;-29,99969000
0,44825199;4,14594000;-35,38926000
0,53017199;4,14594000;-38,98434000
0,61209199;4,23413800;-44,38001000
0,69401199;4,23413800;-47,97510000
0,77593199;4,23413800;-51,57018000
0,85785199;4,23413800;-56,96585000
0,93977199;4,32233700;-60,56093000
1,02169199;4,23413800;-65,95050000
1,10361199;4,32233700;-69,54558000
1,18553199;4,41053500;-74,94125000
1,26745199;4,41053500;-78,53633000
1,34937199;4,41053500;-83,92590000
1,43129199;4,41053500;-85,72649000
1,51321199;4,41053500;-91,11606000
1,59513199;4,41053500;-94,71114000
1,67705199;4,49903900;-98,30622000
1,75897199;4,49903900;-101,90130000
1,84089199;4,49903900;-105,49640000
1,92281199;4,58723700;-109,09760000
2,00473198;4,58723700;-112,69260000
2,08665198;4,58723700;-112,69260000
2,16857198;4,58723700;-114,48710000
2,25049198;4,58723700;-114,48710000
2,33241198;4,58723700;-114,48710000
2,41433198;4,67543600;-116,28770000
2,49625198;4,76363400;-114,48710000
2,57817198;4,67543600;-114,48710000
2,66009198;4,76363400;-114,48710000
2,74201198;4,76363400;-114,48710000
2,82393198;4,76363400;-112,69260000
2,90585198;4,76363400;-110,89210000
2,98777198;4,76363400;-107,29700000
3,06969198;4,85183300;-107,29700000
3,15161198;4,85183300;-103,70190000
3,23353198;4,85183300;-100,10680000
3,31545198;4,94003100;-94,71114000
3,39737198;4,94003100;-91,11606000
3,47929198;4,94003100;-85,72649000
3,56121198;4,94003100;-82,13141000
3,64313197;5,02822900;-76,73574000
3,72505197;5,02822900;-71,34617000
3,80697197;5,11673400;-65,95050000
3,88889197;5,11673400;-62,35542000
3,97081197;5,11673400;-56,96585000
4,05273197;5,11673400;-53,37077000
4,13465197;5,11673400;-49,76958000
4,21657197;5,11673400;-46,17450000
4,29849197;5,20493100;-42,57943000
4,38041197;5,20493100;-37,18985000
4,46233197;5,20493100;-33,59477000
4,54425197;5,20493100;-31,79418000
4,62617197;5,29313000;-28,19910000
4,70809197;5,29313000;-24,60402000
4,79001197;5,29313000;-21,00894000
4,87193197;5,29313000;-19,21445000
4,95385197;5,29313000;-17,41386000
5,03577197;5,38132900;-13,81878000
5,11769197;5,38132900;-12,02429000
5,19961197;5,38132900;-10,22370000
5,28153197;5,46952700;-8,42921200
5,36345196;5,46952700;-6,62862000
5,44537196;5,46952700;-6,62862000
5,52729196;5,46952700;-6,62862000
5,60921196;5,55772600;-8,42921200
5,69113196;5,55772600;-8,42921200
5,77305196;5,64622900;-10,22370000
5,85497196;5,64622900;-12,02429000
5,93689196;5,64622900;-13,81878000
6,01881196;5,64622900;-15,61937000
6,10073196;5,64622900;-17,41386000
6,18265196;5,73442800;-19,21445000
6,26457196;5,73442800;-21,00894000
6,34649196;5,73442800;-22,80953000
6,42841196;5,82262600;-24,60402000
6,51033196;5,82262600;-28,19910000
6,59225196;5,82262600;-29,99969000
6,67417196;5,82262600;-33,59477000
6,75609196;5,91082500;-37,18985000
6,83801196;5,91082500;-40,78493000
6,91993196;5,91082500;-44,38001000
7,00185195;5,91082500;-47,97510000
7,08377195;5,91082500;-53,37077000
7,16569195;5,91082500;-56,96585000
7,24761195;5,99902300;-64,15601000
7,32953195;5,99902300;-69,54558000
7,41145195;5,99902300;-74,94125000
7,49337195;5,99902300;-80,33082000
7,57529195;6,08722200;-85,72649000
7,65721195;6,08722200;-92,91666000
7,73913195;6,17572500;-98,30622000
7,82105195;6,17572500;-103,70190000
7,90297195;6,17572500;-107,29700000
7,98489195;6,17572500;-112,69260000
8,06681195;6,17572500;-116,28770000
8,14873195;6,26392400;-121,67730000
8,23065195;6,26392400;-123,47790000
8,31257195;6,26392400;-127,07300000
8,39449195;6,35212200;-127,07300000
8,47641195;6,35212200;-128,86740000
8,55833195;6,35212200;-128,86740000
8,64025194;6,35212200;-130,66800000
8,72217194;6,35212200;-128,86740000
8,80409194;6,44032100;-127,07300000
8,88601194;6,44032100;-127,07300000
8,96793194;6,44032100;-125,27240000
9,04985194;6,52852000;-123,47790000
9,13177194;6,52852000;-121,67730000
9,21369194;6,52852000;-118,08220000
9,29561194;6,52852000;-114,48710000
9,37753194;6,52852000;-112,69260000
9,45945194;6,61671800;-109,09760000
9,54137194;6,61671800;-105,49640000
9,62329194;6,61671800;-103,70190000
9,70521194;6,70491600;-100,10680000
9,78713194;6,70491600;-96,51173000
9,86905194;6,70491600;-92,91666000
9,95097194;6,70491600;-87,52098000
10,03289194;6,79342000;-83,92590000
10,11481194;6,70491600;-78,53633000
10,19673194;6,79342000;-76,73574000
10,27865193;6,79342000;-71,34617000
10,36057193;6,88161800;-65,95050000
10,44249193;6,88161800;-62,35542000
10,52441193;6,88161800;-58,76034000
10,60633193;6,88161800;-55,16526000
10,68825193;6,88161800;-51,57018000
10,77017193;6,96981700;-49,76958000
10,85209193;6,96981700;-47,97510000
10,93401193;6,96981700;-46,17450000
11,01593193;7,05801500;-44,38001000
11,09785193;7,05801500;-42,57943000
11,17977193;7,05801500;-42,57943000
11,26169193;7,05801500;-42,57943000
11,34361193;7,05801500;-40,78493000
11,42553193;7,14621400;-40,78493000
11,50745193;7,14621400;-40,78493000
11,58937193;7,14621400;-40,78493000
11,67129193;7,23441200;-42,57943000
11,75321193;7,23441200;-42,57943000
11,83513193;7,23441200;-42,57943000
11,91705192;7,23441200;-44,38001000
11,99897192;7,23441200;-46,17450000
12,08089192;7,32291700;-47,97510000
12,16281192;7,32291700;-49,76958000
12,24473192;7,32291700;-53,37077000
12,32665192;7,32291700;-55,16526000
12,40857192;7,41111500;-58,76034000
12,49049192;7,41111500;-64,15601000
12,57241192;7,41111500;-69,54558000
12,65433192;7,41111500;-74,94125000
12,73625192;7,49931300;-80,33082000
12,81817192;7,58751200;-85,72649000
12,90009192;7,58751200;-92,91666000
12,98201192;7,58751200;-100,10680000
13,06393192;7,58751200;-107,29700000
13,14585192;7,58751200;-112,69260000
13,22777192;7,67571000;-118,08220000
13,30969192;7,67571000;-123,47790000
13,39161192;7,67571000;-128,86740000
13,47353192;7,67571000;-132,46250000
13,55545191;7,76390900;-136,05760000
13,63737191;7,76390900;-137,85820000
13,71929191;7,76390900;-139,65270000
13,80121191;7,76390900;-139,65270000
13,88313191;7,85210700;-139,65270000
13,96505191;7,85210700;-139,65270000
14,04697191;7,85210700;-137,85820000
14,12889191;7,85210700;-137,85820000
14,21081191;7,94061100;-136,05760000
14,29273191;7,94061100;-136,05760000
14,37465191;7,94061100;-134,26310000
14,45657191;7,94061100;-130,66800000
14,53849191;8,02881000;-128,86740000
14,62041191;8,02881000;-125,27240000
14,70233191;7,94061100;-121,67730000
14,78425191;7,94061100;-119,88280000
14,86617191;7,94061100;-116,28770000
14,94809191;7,94061100;-112,69260000
15,03001191;7,94061100;-109,09760000
15,11193191;7,85210700;-103,70190000
15,19385190;7,85210700;-98,30622000
15,27577190;7,76390900;-91,11606000
15,35769190;7,76390900;-78,53633000
15,43961190;7,67571000;-69,54558000
15,52153190;7,67571000;-55,16526000
15,60345190;7,58751200;-40,78493000
15,68537190;7,58751200;-24,60402000
15,76729190;7,58751200;-12,02429000
15,84921190;7,49931300;2,35602900
15,93113190;7,49931300;11,34068000
16,01305190;7,49931300;20,33143000
16,09497190;7,41111500;23,92651000
16,17689190;7,41111500;31,11667000
16,25881190;7,41111500;32,91116000
