Tiempo;Canal A;Canal B
(ms);(V);(mV)

-0,09060700;4,76363400;2,35602900
-0,00868700;4,85183300;2,35602900
0,07323300;4,94003100;2,35602900
0,15515300;4,85183300;2,35602900
0,23707300;4,94003100;2,35602900
0,31899300;4,94003100;2,35602900
0,40091300;4,94003100;2,35602900
0,48283300;4,94003100;2,35602900
0,56475300;4,94003100;2,35602900
0,64667300;5,02822900;0,56154050
0,72859300;5,02822900;0,56154050
0,81051300;5,02822900;0,56154050
0,89243300;5,02822900;-1,23905100
0,97435300;5,11673400;-1,23905100
1,05627299;5,11673400;-3,03354000
1,13819299;5,11673400;-4,83413200
1,22011299;5,11673400;-4,83413200
1,30203299;5,11673400;-6,62862000
1,38395299;5,11673400;-6,62862000
1,46587299;5,11673400;-6,62862000
1,54779299;5,20493100;-8,42921200
1,62971299;5,20493100;-8,42921200
1,71163299;5,20493100;-10,22370000
1,79355299;5,20493100;-10,22370000
1,87547299;5,20493100;-12,02429000
1,95739299;5,29313000;-10,22370000
2,03931299;5,29313000;-10,22370000
2,12123299;5,29313000;-10,22370000
2,20315299;5,29313000;-8,42921200
2,28507299;5,38132900;-8,42921200
2,36699299;5,38132900;-6,62862000
2,44891299;5,38132900;-4,83413200
2,53083299;5,46952700;-4,83413200
2,61275299;5,46952700;-3,03354000
2,69467298;5,46952700;-1,23905100
2,77659298;5,46952700;0,56154050
2,85851298;5,46952700;0,56154050
2,94043298;5,55772600;0,56154050
3,02235298;5,55772600;2,35602900
3,10427298;5,55772600;4,15662100
3,18619298;5,64622900;5,95110900
3,26811298;5,64622900;7,74559700
3,35003298;5,64622900;9,54619000
3,43195298;5,64622900;9,54619000
3,51387298;5,64622900;11,34068000
3,59579298;5,64622900;13,14127000
3,67771298;5,73442800;14,93576000
3,75963298;5,73442800;14,93576000
3,84155298;5,73442800;18,53084000
3,92347298;5,82262600;18,53084000
4,00539298;5,82262600;18,53084000
4,08731298;5,82262600;22,12592000
4,16923298;5,82262600;22,12592000
4,25115298;5,82262600;22,12592000
4,33307297;5,82262600;23,92651000
4,41499297;5,82262600;23,92651000
4,49691297;5,91082500;23,92651000
4,57883297;5,91082500;25,72100000
4,66075297;5,91082500;25,72100000
4,74267297;5,99902300;25,72100000
4,82459297;5,91082500;25,72100000
4,90651297;5,99902300;23,92651000
4,98843297;5,99902300;23,92651000
5,07035297;5,99902300;23,92651000
5,15227297;5,99902300;22,12592000
5,23419297;6,08722200;22,12592000
5,31611297;6,08722200;20,33143000
5,39803297;6,17572500;20,33143000
5,47995297;6,17572500;20,33143000
5,56187297;6,17572500;18,53084000
5,64379297;6,17572500;16,73635000
5,72571297;6,17572500;16,73635000
5,80763297;6,17572500;16,73635000
5,88955297;6,17572500;14,93576000
5,97147297;6,17572500;14,93576000
6,05339296;6,26392400;14,93576000
6,13531296;6,26392400;14,93576000
6,21723296;6,26392400;14,93576000
6,29915296;6,35212200;14,93576000
6,38107296;6,35212200;14,93576000
6,46299296;6,35212200;14,93576000
6,54491296;6,35212200;14,93576000
6,62683296;6,35212200;14,93576000
6,70875296;6,44032100;14,93576000
6,79067296;6,44032100;14,93576000
6,87259296;6,52852000;14,93576000
6,95451296;6,52852000;14,93576000
7,03643296;6,52852000;16,73635000
7,11835296;6,52852000;18,53084000
7,20027296;6,52852000;18,53084000
7,28219296;6,52852000;20,33143000
7,36411296;6,61671800;22,12592000
7,44603296;6,61671800;23,92651000
7,52795296;6,61671800;23,92651000
7,60987296;6,61671800;25,72100000
7,69179295;6,61671800;27,52159000
7,77371295;6,70491600;29,31608000
7,85563295;6,70491600;31,11667000
7,93755295;6,70491600;32,91116000
8,01947295;6,70491600;32,91116000
8,10139295;6,70491600;36,50624000
8,18331295;6,79342000;36,50624000
8,26523295;6,79342000;38,30684000
8,34715295;6,79342000;38,30684000
8,42907295;6,88161800;40,10132000
8,51099295;6,88161800;40,10132000
8,59291295;6,88161800;40,10132000
8,67483295;6,88161800;41,90191000
8,75675295;6,88161800;41,90191000
8,83867295;6,88161800;41,90191000
8,92059295;6,96981700;41,90191000
9,00251295;6,96981700;40,10132000
9,08443295;6,96981700;40,10132000
9,16635295;6,96981700;40,10132000
9,24827295;7,05801500;38,30684000
9,33019294;7,05801500;36,50624000
9,41211294;7,05801500;34,71175000
9,49403294;7,05801500;36,50624000
9,57595294;7,05801500;32,91116000
9,65787294;7,14621400;32,91116000
9,73979294;7,05801500;31,11667000
9,82171294;7,14621400;31,11667000
9,90363294;7,23441200;29,31608000
9,98555294;7,23441200;29,31608000
10,06747294;7,23441200;27,52159000
10,14939294;7,23441200;27,52159000
10,23131294;7,23441200;25,72100000
10,31323294;7,23441200;25,72100000
10,39515294;7,32291700;25,72100000
10,47707294;7,32291700;23,92651000
10,55899294;7,41111500;23,92651000
10,64091294;7,41111500;23,92651000
10,72283294;7,41111500;22,12592000
10,80475294;7,41111500;22,12592000
10,88667294;7,41111500;22,12592000
10,96859293;7,41111500;22,12592000
11,05051293;7,41111500;22,12592000
11,13243293;7,49931300;20,33143000
11,21435293;7,49931300;20,33143000
11,29627293;7,58751200;20,33143000
11,37819293;7,58751200;20,33143000
11,46011293;7,58751200;20,33143000
11,54203293;7,58751200;22,12592000
11,62395293;7,58751200;22,12592000
11,70587293;7,58751200;22,12592000
11,78779293;7,67571000;22,12592000
11,86971293;7,67571000;22,12592000
11,95163293;7,67571000;22,12592000
12,03355293;7,67571000;23,92651000
12,11547293;7,76390900;23,92651000
12,19739293;7,76390900;23,92651000
12,27931293;7,76390900;25,72100000
12,36123293;7,85210700;25,72100000
12,44315293;7,76390900;25,72100000
12,52507293;7,85210700;25,72100000
12,60699292;7,85210700;25,72100000
12,68891292;7,85210700;25,72100000
12,77083292;7,85210700;25,72100000
12,85275292;7,94061100;23,92651000
12,93467292;7,94061100;23,92651000
13,01659292;7,94061100;23,92651000
13,09851292;7,94061100;22,12592000
13,18043292;7,94061100;20,33143000
13,26235292;7,94061100;18,53084000
13,34427292;7,94061100;16,73635000
13,42619292;7,94061100;16,73635000
13,50811292;7,94061100;16,73635000
13,59003292;7,94061100;18,53084000
13,67195292;7,94061100;18,53084000
13,75387292;7,94061100;18,53084000
13,83579292;7,94061100;18,53084000
13,91771292;7,85210700;16,73635000
13,99963292;7,85210700;14,93576000
14,08155292;7,76390900;9,54619000
14,16347292;7,76390900;5,95110900
14,24539291;7,76390900;2,35602900
14,32731291;7,67571000;-1,23905100
14,40923291;7,58751200;-4,83413200
14,49115291;7,58751200;-8,42921200
14,57307291;7,58751200;-12,02429000
14,65499291;7,58751200;-13,81878000
14,73691291;7,58751200;-15,61937000
14,81883291;7,49931300;-17,41386000
14,90075291;7,49931300;-17,41386000
14,98267291;7,49931300;-19,21445000
15,06459291;7,49931300;-19,21445000
15,14651291;7,41111500;-21,00894000
15,22843291;7,41111500;-21,00894000
15,31035291;7,49931300;-21,00894000
15,39227291;7,41111500;-22,80953000
15,47419291;7,41111500;-22,80953000
15,55611291;7,41111500;-22,80953000
15,63803291;7,41111500;-22,80953000
15,71995291;7,41111500;-22,80953000
15,80187291;7,32291700;-22,80953000
15,88379290;7,32291700;-22,80953000
15,96571290;7,23441200;-22,80953000
16,04763290;7,23441200;-22,80953000
16,12955290;7,23441200;-22,80953000
16,21147290;7,23441200;-22,80953000
16,29339290;7,14621400;-22,80953000
16,37531290;7,23441200;-21,00894000
16,45723290;7,14621400;-21,00894000
16,53915290;7,14621400;-21,00894000
16,62107290;7,05801500;-19,21445000
16,70299290;7,05801500;-19,21445000
16,78491290;7,05801500;-17,41386000
16,86683290;7,05801500;-17,41386000
